Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
600,Bastian Schweinsteiger\Bastian-Schweinsteiger,de GER,DFMF,Chicago,34,1984,30,2675,89,87.4,29.7,30,89,29,0,,0,1.40,50,36,+14,+0.47,+1.87,47.5,36.8,+10.7,+0.37,+0.96,Matches
601,Eddie Segura\Eddie-Segura,co COL,DF,Los Angeles FC,21,1997,34,2955,87,96.6,32.8,33,90,32,1,1,0,2.08,82,36,+46,+1.40,-0.31,75.6,34.3,+41.3,+1.26,+1.68,Matches
602,Ulises Segura\Ulises-Segura,cr CRC,FWDF,D.C. United,25,1993,33,1791,54,58.5,19.9,19,81,9,14,18,1,1.47,22,22,0,0.00,-0.28,19.9,28.9,-9.0,-0.45,-0.35,Matches
603,Chris Seitz\Chris-Seitz,us USA,GK,D.C. United,31,1987,1,90,90,2.9,1.0,1,90,1,0,,33,3.00,4,1,+3,+3.00,+2.97,1.0,1.2,-0.2,-0.25,+0.06,Matches
604,Amar Sejdic\Amar-Sejdic,us USA,MF,Montreal,22,1996,1,67,67,2.2,0.7,1,67,0,0,,5,0.00,1,2,-1,-1.34,-0.98,1.0,2.1,-1.1,-1.50,-1.18,Matches
605,Dillon Serna\Dillon-Serna,us USA,DFMF,Colorado,24,1994,14,586,42,19.2,6.5,6,78,4,8,15,14,0.71,7,15,-8,-1.23,-1.34,8.7,11.2,-2.6,-0.39,-0.27,Matches
606,Brandon Servania\Brandon-Servania,us USA,MF,FC Dallas,19,1999,18,1119,62,36.6,12.4,13,78,8,5,20,3,1.37,27,10,+17,+1.37,+1.78,24.3,14.4,+9.9,+0.80,+0.99,Matches
607,Jacob Shaffelburg\Jacob-Shaffelburg,ca CAN,MFFW,Toronto FC,19,1999,10,668,67,21.8,7.4,8,74,2,2,38,4,1.40,10,7,+3,+0.40,+0.33,8.5,9.5,-1.0,-0.13,-0.12,Matches
608,Brek Shea\Brek-Shea,us USA,DF,Atlanta,28,1990,19,911,48,29.8,10.1,10,75,6,9,18,1,1.53,12,10,+2,+0.20,-0.35,15.7,10.3,+5.3,+0.53,+0.16,Matches
609,Andre Shinyashiki\Andre-Shinyashiki,br BRA,FWMF,Colorado,23,1995,31,1672,54,54.6,18.6,18,80,9,13,18,3,1.26,36,28,+8,+0.43,+1.27,32.3,28.1,+4.2,+0.22,+0.87,Matches
610,Harry Shipp\Harry-Shipp,us USA,FWMF,Seattle,27,1991,25,1382,55,45.2,15.4,15,75,6,10,25,8,1.52,21,29,-8,-0.52,-1.11,20.7,24.4,-3.7,-0.24,-0.57,Matches
611,Shamit Shome\Shamit-Shome,ca CAN,MF,Montreal,21,1997,27,1626,60,53.1,18.1,18,83,10,9,15,6,1.00,25,35,-10,-0.55,-0.37,22.0,26.9,-4.9,-0.27,+0.15,Matches
612,Bobby Shuttleworth\Bobby-Shuttleworth,us USA,GK,Minnesota,31,1987,0,,,,,0,,0,0,,15,,,,,,,,,,,,Matches
613,Danilo da Silva\Danilo-da-Silva,br BRA,DF,Los Angeles FC,32,1986,5,225,45,7.4,2.5,2,92,2,3,14,14,1.60,4,3,+1,+0.40,-1.09,3.8,2.6,+1.2,+0.48,-0.78,Matches
614,Luis Silva\Luis-Silva,us USA,FWMF,Seattle,30,1988,5,198,40,6.5,2.2,2,77,1,3,15,5,1.17,1,3,-2,-0.91,-1.07,2.6,2.8,-0.1,-0.06,-0.14,Matches
615,Marcelo Silva\Marcelo-Silva,uy URU,DF,Real Salt Lake,29,1989,19,1345,71,44.0,14.9,14,88,12,5,22,9,1.70,17,19,-2,-0.13,-0.50,12.7,19.7,-6.9,-0.46,-0.63,Matches
616,Josh Sims\Josh-Sims,eng ENG,FW,NY Red Bulls,21,1997,7,476,68,15.6,5.3,5,80,1,2,38,0,0.88,3,6,-3,-0.57,-0.74,6.9,5.1,+1.8,+0.34,+0.41,Matches
617,Seth Sinovic\Seth-Sinovic,us USA,DF,Sporting KC,32,1987,22,1908,87,62.4,21.2,21,88,17,1,63,11,1.18,30,32,-2,-0.09,+1.16,33.5,27.8,+5.7,+0.27,+0.20,Matches
618,Pablo Sisniega\Pablo-Sisniega,mx MEX,GK,Los Angeles FC,23,1995,6,540,90,17.6,6.0,6,90,6,0,,25,1.67,16,9,+7,+1.17,-0.30,11.3,8.8,+2.5,+0.42,-0.94,Matches
619,Axel Sjöberg\Axel-Sjoberg,se SWE,DFFW,Colorado,27,1991,7,435,62,14.2,4.8,5,77,4,2,24,17,0.71,8,12,-4,-0.83,-0.79,9.8,10.2,-0.4,-0.09,+0.09,Matches
620,Jørgen Skjelvik\Jorgen-Skjelvik,no NOR,DF,LA Galaxy,27,1991,20,1681,84,54.9,18.7,19,88,17,1,18,9,1.50,31,29,+2,+0.11,+0.30,27.0,35.4,-8.4,-0.45,-0.59,Matches
621,Blake Smith\Blake-Smith,us USA,DFMF,FC Cincinnati,28,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
622,Brad Smith\Brad-Smith,au AUS,DF,Seattle,24,1994,25,1972,79,64.4,21.9,22,87,17,3,23,2,2.21,36,25,+11,+0.50,+1.16,33.1,27.3,+5.8,+0.27,+0.55,Matches
623,Graham Smith\Graham-Smith,us USA,DF,Sporting KC,23,1995,11,882,80,28.8,9.8,10,87,9,1,11,11,1.27,9,17,-8,-0.82,-0.40,12.6,15.8,-3.2,-0.33,-0.74,Matches
624,Kyle Smith\Kyle-Smith,us USA,DF,Orlando City,27,1992,23,1386,60,45.3,15.4,15,82,12,8,20,11,1.30,18,25,-7,-0.45,-0.40,19.0,21.0,-2.0,-0.13,-0.30,Matches
625,Tommy Smith\Tommy-Smith,nz NZL,DF,Colorado,28,1990,27,2413,89,78.9,26.8,27,89,25,0,,3,1.37,43,46,-3,-0.11,+0.17,39.4,42.8,-3.4,-0.13,+0.22,Matches
626,Gabriel Somi\Gabriel-Somi,sy SYR,DF,New England,27,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
627,Eduardo Sosa\Eduardo-Sosa,ve VEN,MFFW,Columbus,21,1997,8,325,41,10.6,3.6,4,69,1,4,13,9,0.13,1,9,-8,-2.22,-2.22,3.4,5.4,-1.9,-0.54,-0.46,Matches
628,Dayne St. Clair\Dayne-St-Clair,ca CAN,GK,Minnesota,21,1997,0,,,,,0,,0,0,,19,,,,,,,,,,,,Matches
629,Mason Stajduhar\Mason-Stajduhar,us USA,GK,Orlando City,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
630,Caleb Stanko\Caleb-Stanko,us USA,MF,FC Cincinnati,25,1993,23,1439,63,47.0,16.0,16,84,10,7,14,6,0.39,12,42,-30,-1.88,-1.10,14.7,30.6,-15.9,-0.99,-0.41,Matches
631,Zack Steffen\Zack-Steffen,us USA,GK,Columbus,23,1995,13,1170,90,38.2,13.0,13,90,13,0,,0,1.31,16,17,-1,-0.08,+0.26,14.8,14.1,+0.6,+0.05,+0.29,Matches
632,Daniel Steres\Daniel-Steres,us USA,DF,LA Galaxy,28,1990,30,2613,87,85.4,29.0,30,87,28,0,,3,1.66,48,43,+5,+0.17,+1.38,49.4,50.3,-0.9,-0.03,+1.04,Matches
633,Zoltán Stieber\Zoltan-Stieber,hu HUN,FWMF,D.C. United,30,1988,9,305,34,10.0,3.4,3,75,1,6,14,10,0.89,3,3,0,0.00,-0.13,3.4,4.5,-1.1,-0.33,-0.03,Matches
634,Aljaž Struna\Aljaz-Struna,si SVN,DF,Houston,28,1990,29,2610,90,85.3,29.0,29,90,29,0,,0,1.24,44,53,-9,-0.31,-0.11,42.2,45.2,-3.0,-0.10,-0.07,Matches
635,Brad Stuver\Brad-Stuver,us USA,GK,NYCFC,27,1991,5,450,90,14.7,5.0,5,90,5,0,,29,2.40,14,6,+8,+1.60,+1.15,12.2,4.5,+7.7,+1.55,+1.57,Matches
636,Scott Sutter\Scott-Sutter,ch SUI,DF,Vancouver,32,1986,16,983,61,32.1,10.9,9,88,7,7,27,17,1.13,12,20,-8,-0.73,-0.13,11.8,20.3,-8.5,-0.78,-0.03,Matches
637,Gustav Svensson\Gustav-Svensson,se SWE,MF,Seattle,31,1987,22,1811,82,59.2,20.1,21,85,16,1,26,2,2.12,34,29,+5,+0.25,+0.39,34.6,25.3,+9.3,+0.46,+0.96,Matches
638,Ben Sweat\Ben-Sweat,us USA,DF,NYCFC,27,1991,18,1266,70,41.4,14.1,13,80,9,5,46,11,1.67,24,18,+6,+0.43,-0.33,19.9,21.3,-1.5,-0.11,-0.55,Matches
639,Ballou Tabla\Ballou-Tabla,ca CAN,MFFW,Montreal,19,1999,4,129,32,4.2,1.4,1,71,0,3,19,2,0.25,1,3,-2,-1.40,-1.06,0.8,2.4,-1.6,-1.13,-0.82,Matches
640,Saphir Taïder\Saphir-Taider,dz ALG,MFFW,Montreal,26,1992,32,2726,85,89.1,30.3,31,88,27,1,5,1,1.19,41,55,-14,-0.46,-0.73,33.7,47.1,-13.4,-0.44,-0.92,Matches
641,Ismael Tajouri-Shradi\Ismael-Tajouri-Shradi,ly LBY,FWMF,NYCFC,24,1994,19,935,49,30.6,10.4,11,69,0,8,22,2,1.75,27,14,+13,+1.25,+0.91,18.9,12.6,+6.4,+0.61,+0.58,Matches
642,Andrew Tarbell\Andrew-Tarbell,us USA,GK,San Jose,25,1993,0,,,,,0,,0,0,,34,,,,,,,,,,,,Matches
643,Amro Tarek\Amro-Tarek,eg EGY,DF,NY Red Bulls,26,1992,20,1471,74,48.1,16.3,19,77,11,1,0,9,1.70,31,21,+10,+0.61,+1.06,23.0,22.8,+0.2,+0.01,+0.02,Matches
644,Russell Teibert\Russell-Teibert,ca CAN,MF,Vancouver,26,1992,27,2194,81,71.7,24.4,26,83,16,1,30,2,1.15,25,36,-11,-0.45,+0.69,22.4,41.0,-18.6,-0.76,0.00,Matches
645,Ryan Telfer\Ryan-Telfer,tt TRI,DF,Toronto FC,24,1994,1,4,4,0.1,0.0,0,,0,1,3,0,1.00,1,0,+1,+22.50,+22.38,0.6,0.0,+0.6,+13.52,+13.57,Matches
646,Tommy Thompson\Tommy-Thompson,us USA,DF,San Jose,23,1995,30,2285,76,74.7,25.4,28,79,14,2,32,0,1.40,42,34,+8,+0.32,+1.59,39.9,32.9,+7.0,+0.27,+0.49,Matches
647,Anton Tinnerholm\Anton-Tinnerholm,se SWE,DF,NYCFC,27,1991,30,2631,88,86.0,29.2,30,88,28,0,,0,1.77,52,35,+17,+0.58,-0.26,42.0,39.4,+2.6,+0.09,-0.86,Matches
648,Donny Toia\Donny-Toia,us USA,DF,Real Salt Lake,26,1992,24,2140,89,69.9,23.8,24,89,20,0,,7,1.73,37,23,+14,+0.59,+1.47,28.4,25.1,+3.3,+0.14,+0.84,Matches
649,Nouhou Tolo\Nouhou-Tolo,cm CMR,DF,Seattle,21,1997,22,793,36,25.9,8.8,9,74,2,13,10,6,1.83,12,14,-2,-0.23,-0.43,10.1,11.3,-1.2,-0.13,-0.28,Matches
650,Román Torres\Roman-Torres,pa PAN,DF,Seattle,32,1986,17,1132,67,37.0,12.6,12,90,12,5,9,5,2.14,17,16,+1,+0.08,-0.01,16.5,19.2,-2.8,-0.22,-0.46,Matches
651,Mason Toye\Mason-Toye,us USA,FW,Minnesota,20,1998,17,823,48,26.9,9.1,9,71,1,8,23,4,1.56,15,10,+5,+0.55,+0.39,14.1,15.5,-1.3,-0.15,-0.53,Matches
652,Diedie Traoré\Diedie-Traore,fr FRA,DF,LA Galaxy,20,1999,4,220,55,7.2,2.4,3,73,1,1,2,3,1.50,4,6,-2,-0.82,-0.85,4.3,5.0,-0.7,-0.28,-0.10,Matches
653,Wil Trapp\Wil-Trapp,us USA,MF,Columbus,26,1993,28,2330,83,76.1,25.9,26,88,25,2,17,1,1.36,33,35,-2,-0.08,+0.66,29.2,31.3,-2.1,-0.08,+0.22,Matches
654,Auston Trusty\Auston-Trusty,us USA,DF,Philadelphia,20,1998,22,1965,89,64.2,21.8,22,89,21,0,,4,1.59,36,34,+2,+0.09,-0.40,35.6,26.8,+8.8,+0.40,+0.04,Matches
655,Bill Tuiloma\Bill-Tuiloma,nz NZL,DF,Portland,23,1995,25,1920,77,62.7,21.3,21,89,20,4,14,1,1.35,29,35,-6,-0.28,-0.99,32.1,35.2,-3.1,-0.14,-0.12,Matches
656,Matt Turner\Matt-Turner,us USA,GK,New England,24,1994,20,1765,88,57.7,19.6,20,88,19,0,,8,1.52,33,27,+6,+0.31,+1.21,26.4,30.6,-4.2,-0.21,+0.20,Matches
657,Ema Twumasi\Ema-Twumasi,gh GHA,DFMF,FC Dallas,21,1997,2,29,15,0.9,0.3,0,,0,2,14,3,0.50,0,1,-1,-3.10,-3.37,0.4,1.6,-1.3,-3.88,-4.09,Matches
658,Przemysław Tytoń\Przemyslaw-Tyton,pl POL,GK,FC Cincinnati,32,1987,15,1350,90,44.1,15.0,15,90,15,0,,12,0.47,11,30,-19,-1.27,+0.05,13.7,23.2,-9.5,-0.63,+0.25,Matches
659,Victor Ulloa\Victor-Ulloa,us USA,MF,FC Cincinnati,26,1992,26,1944,75,63.5,21.6,22,85,17,4,19,4,0.69,22,54,-32,-1.48,-0.51,20.6,37.6,-17.0,-0.79,-0.04,Matches
660,Maximiliano Urruti\Maximiliano-Urruti,ar ARG,FW,Montreal,27,1991,31,2433,78,79.5,27.0,27,87,17,4,22,0,1.29,38,47,-9,-0.33,+0.24,30.3,39.0,-8.7,-0.32,+0.09,Matches
661,Zarek Valentin\Zarek-Valentin,us USA,DF,Portland,27,1991,21,1625,77,53.1,18.1,17,90,15,4,25,8,1.67,29,29,0,0.00,-0.19,27.2,27.8,-0.7,-0.04,+0.14,Matches
662,Diego Valeri\Diego-Valeri,ar ARG,MFFW,Portland,32,1986,31,2595,84,84.8,28.8,29,88,19,2,25,1,1.41,43,41,+2,+0.07,-0.12,44.9,47.9,-3.0,-0.11,-0.04,Matches
663,Florian Valot\Florian-Valot,fr FRA,MFFW,NY Red Bulls,25,1993,2,124,62,4.1,1.4,2,62,1,0,,0,2.00,1,2,-1,-0.73,-0.82,1.1,1.2,-0.1,-0.09,-0.09,Matches
664,Peter-Lee Vassell\Peter-Lee-Vassell,jm JAM,MF,Los Angeles FC,20,1998,6,181,30,5.9,2.0,2,70,1,4,11,5,2.50,2,2,0,0.00,-1.50,2.0,3.1,-1.1,-0.54,-1.85,Matches
665,Brandon Vazquez\Brandon-Vazquez,us USA,FW,Atlanta,20,1998,11,638,58,20.8,7.1,7,80,4,4,19,3,1.27,14,15,-1,-0.14,-0.74,13.7,11.6,+2.1,+0.30,-0.15,Matches
666,Carlos Vela\Carlos-Vela,mx MEX,FW,Los Angeles FC,29,1989,31,2723,88,89.0,30.3,31,88,28,0,,1,2.15,80,32,+48,+1.59,+1.59,71.5,31.4,+40.1,+1.33,+1.15,Matches
667,Lucas Venuto\Lucas-Venuto,br BRA,FW,Vancouver,24,1995,22,1136,52,37.1,12.6,12,75,5,10,24,2,0.95,13,20,-7,-0.55,+0.15,11.9,22.5,-10.5,-0.83,-0.11,Matches
668,Matías Vera\Matias-Vera,ar ARG,MF,Houston,23,1995,30,2634,88,86.1,29.3,30,88,25,0,,0,1.23,42,50,-8,-0.27,+0.15,41.7,44.1,-2.3,-0.08,+0.10,Matches
669,Jorge Villafaña\Jorge-Villafana,us USA,DF,Portland,29,1989,23,1943,84,63.5,21.6,22,88,17,1,0,8,1.42,35,33,+2,+0.09,+0.01,34.1,39.4,-5.3,-0.24,-0.39,Matches
670,Héctor Villalba\Hector-Villalba,py PAR,FWMF,Atlanta,24,1994,20,940,47,30.7,10.4,10,76,2,10,18,3,1.73,12,14,-2,-0.19,-0.91,17.6,13.6,+4.0,+0.38,-0.05,Matches
671,Sam Vines\Sam-Vines,us USA,DF,Colorado,19,1999,26,2151,83,70.3,23.9,23,90,23,3,26,4,1.42,43,42,+1,+0.04,+0.64,34.0,37.6,-3.6,-0.15,+0.07,Matches
672,Justin Vom Steeg\Justin-Vom-Steeg,us USA,GK,LA Galaxy,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
673,Kai Wagner\Kai-Wagner,de GER,DF,Philadelphia,21,1997,30,2689,90,87.9,29.9,30,90,27,0,,0,1.69,54,41,+13,+0.44,+1.65,50.9,36.7,+14.1,+0.47,+0.72,Matches
674,Rodney Wallace\Rodney-Wallace,cr CRC,DF,Sporting KC,30,1988,1,26,26,0.8,0.3,1,26,0,0,,3,1.00,0,1,-1,-3.46,-2.96,0.4,0.8,-0.4,-1.46,-1.67,Matches
675,Akeem Ward\Akeem-Ward,us USA,DF,D.C. United,23,1996,1,47,47,1.5,0.5,1,47,0,0,,6,1.00,0,0,0,0.00,-0.12,0.1,1.2,-1.2,-2.27,-2.00,Matches
676,Kendall Waston\Kendall-Waston,cr CRC,DF,FC Cincinnati,31,1988,25,2175,87,71.1,24.2,24,90,23,1,17,0,0.80,23,48,-25,-1.03,+0.90,23.4,39.4,-16.0,-0.66,+0.39,Matches
677,Quentin Westberg\Quentin-Westberg,us USA,GK,Toronto FC,32,1986,28,2504,89,81.8,27.8,28,89,27,0,,6,1.44,40,41,-1,-0.04,-1.01,35.9,40.1,-4.2,-0.15,-0.61,Matches
678,Brian White\Brian-White,us USA,FW,NY Red Bulls,22,1996,19,1336,70,43.7,14.8,17,76,6,2,25,2,1.70,31,23,+8,+0.54,+0.85,23.0,22.9,+0.1,+0.01,+0.01,Matches
679,Gordon Wild\Gordon-Wild,de GER,MF,Atlanta,23,1995,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
680,Gordon Wild\Gordon-Wild,de GER,MF,D.C. United,23,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
681,JJ Williams\JJ-Williams,us USA,FW,Columbus,21,1998,7,327,47,10.7,3.6,3,82,1,4,21,4,0.00,2,5,-3,-0.83,-0.66,2.7,3.9,-1.2,-0.34,-0.23,Matches
682,Josh Williams\Josh-Williams,us USA,DF,Columbus,30,1988,16,1278,80,41.8,14.2,15,82,10,1,47,8,1.06,15,19,-4,-0.28,-0.08,14.8,16.2,-1.5,-0.10,+0.05,Matches
683,Romario Williams\Romario-Williams,jm JAM,FWMF,Columbus,24,1994,7,127,18,4.2,1.4,1,65,0,6,10,7,1.43,3,2,+1,+0.71,+0.98,2.9,2.8,+0.1,+0.04,+0.18,Matches
684,Romario Williams\Romario-Williams,jm JAM,FWDF,Atlanta,24,1994,2,39,20,1.3,0.4,0,,0,2,19,11,0.00,0,0,0,0.00,-0.45,0.4,0.0,+0.4,+0.92,+0.51,Matches
685,Eryk Williamson\Eryk-Williamson,us USA,MFFW,Portland,21,1997,7,234,33,7.6,2.6,3,76,1,4,1,1,1.86,3,5,-2,-0.77,-0.93,4.5,3.7,+0.8,+0.31,+0.44,Matches
686,Joe Willis\Joe-Willis,us USA,GK,Houston,30,1988,27,2430,90,79.4,27.0,27,90,27,0,,5,1.26,39,44,-5,-0.19,+0.53,40.2,37.3,+3.0,+0.11,+0.99,Matches
687,Danny Wilson\Danny-Wilson,sco SCO,MFDF,Colorado,27,1991,20,1328,66,43.4,14.8,15,82,9,5,20,10,1.35,23,25,-2,-0.14,+0.02,19.1,25.5,-6.4,-0.43,-0.46,Matches
688,Henry Wingo\Henry-Wingo,us USA,FW,Seattle,23,1995,6,202,34,6.6,2.2,2,69,0,4,16,1,0.83,2,0,+2,+0.89,+0.86,2.6,2.6,0.0,-0.01,-0.08,Matches
689,Chris Wondolowski\Chris-Wondolowski,us USA,FW,San Jose,36,1983,32,1977,62,64.6,22.0,24,78,9,8,13,1,1.28,36,36,0,0.00,+0.25,32.5,26.3,+6.2,+0.28,+0.37,Matches
690,Andrew Wooten\Andrew-Wooten,us USA,FW,Philadelphia,29,1989,7,352,50,11.5,3.9,4,68,1,3,27,5,1.33,5,8,-3,-0.77,-1.13,8.3,6.3,+2.0,+0.52,+0.15,Matches
691,Brian Wright\Brian-Wright,ca CAN,FWMF,New England,23,1995,2,12,6,0.4,0.1,0,,0,2,5,3,0.50,0,2,-2,-15.00,-14.85,0.1,0.7,-0.5,-4.06,-3.77,Matches
692,Bradley Wright-Phillips\Bradley-Wright-Phillips,eng ENG,FW,NY Red Bulls,33,1985,24,1110,46,36.3,12.3,9,87,6,15,22,0,1.12,13,23,-10,-0.81,-1.36,16.4,20.1,-3.7,-0.30,-0.47,Matches
693,Deklan Wynne\Deklan-Wynne,nz NZL,DF,Colorado,23,1995,11,916,83,29.9,10.2,11,83,10,0,,3,1.09,16,20,-4,-0.39,-0.35,15.9,18.8,-2.9,-0.28,-0.16,Matches
694,Karifa Yao\Karifa-Yao,ca CAN,DF,Montreal,18,2000,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
695,Griffin Yow\Griffin-Yow,us USA,FW,D.C. United,16,2002,2,58,29,1.9,0.6,1,58,0,1,0,10,0.00,0,1,-1,-1.55,-1.70,0.1,0.8,-0.8,-1.16,-0.88,Matches
696,Jackson Yueill\Jackson-Yueill,us USA,MF,San Jose,21,1997,32,2669,83,87.2,29.7,29,89,28,3,26,1,1.38,50,44,+6,+0.20,+2.27,49.5,37.8,+11.7,+0.39,+1.91,Matches
697,Wilfried Zahibo\Wilfried-Zahibo,cf CTA,MF,New England,25,1993,24,1505,63,49.2,16.7,18,79,11,6,13,8,1.20,25,25,0,0.00,+0.41,22.3,26.8,-4.4,-0.27,+0.06,Matches
698,Renzo Zambrano\Renzo-Zambrano,ve VEN,MF,Portland,24,1994,10,783,78,25.6,8.7,9,86,6,1,6,10,1.80,18,10,+8,+0.92,+1.12,13.3,12.4,+0.9,+0.10,+0.27,Matches
699,Gyasi Zardes\Gyasi-Zardes,us USA,FW,Columbus,27,1991,28,2473,88,80.8,27.5,28,88,23,0,,0,1.36,37,35,+2,+0.07,+1.61,31.8,32.9,-1.0,-0.04,+0.49,Matches
700,Eriq Zavaleta\Eriq-Zavaleta,us USA,DF,Toronto FC,26,1992,16,1017,64,33.2,11.3,11,83,8,5,21,4,1.13,12,23,-11,-0.97,-1.68,13.3,17.9,-4.6,-0.40,-0.55,Matches
701,Gedion Zelalem\Gedion-Zelalem,us USA,MF,Sporting KC,22,1997,9,435,48,14.2,4.8,5,72,1,4,19,6,1.22,4,9,-5,-1.03,-0.59,7.4,7.9,-0.5,-0.11,-0.35,Matches
702,Rodolfo Zelaya\Rodolfo-Zelaya,sv SLV,FW,Los Angeles FC,30,1988,4,120,30,3.9,1.3,1,57,0,3,21,2,2.25,6,2,+4,+3.00,+1.65,3.2,3.1,0.0,+0.03,-1.21,Matches
703,Adrian Zendejas\Adrian-Zendejas,mx MEX,GK,Sporting KC,23,1995,1,90,90,2.9,1.0,1,90,1,0,,15,1.00,1,1,0,0.00,+0.55,2.7,1.9,+0.8,+0.79,+0.62,Matches
704,Reto Ziegler\Reto-Ziegler,ch SUI,DF,FC Dallas,33,1986,32,2880,90,94.1,32.0,32,90,32,0,,1,1.36,51,43,+8,+0.25,+0.25,47.5,43.1,+4.3,+0.14,-0.57,Matches
705,Walker Zimmerman\Walker-Zimmerman,us USA,DF,Los Angeles FC,25,1993,25,2165,87,70.8,24.1,25,87,21,0,,1,2.15,56,27,+29,+1.21,-0.71,59.0,20.7,+38.2,+1.59,+1.33,Matches
706,Kyle Zobeck\Kyle-Zobeck,us USA,GK,FC Dallas,28,1990,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
707,Ethan Zubak\Ethan-Zubak,us USA,MFFW,LA Galaxy,20,1998,3,43,14,1.4,0.5,0,,0,3,13,5,1.00,0,2,-2,-4.19,-4.22,1.0,0.6,+0.4,+0.90,+1.10,Matches
708,Graham Zusi\Graham-Zusi,us USA,DF,Sporting KC,32,1986,27,2351,87,76.8,26.1,26,90,25,1,15,1,1.22,42,48,-6,-0.23,+1.29,46.7,38.9,+7.8,+0.30,+0.45,Matches
