Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
92,Tajon Buchanan\Tajon-Buchanan,ca CAN,FWDF,New England,20,1999,12.1,50.5,1.07,6.28,20.0,27.4,6.12,49.5,2.07,4.55,45.5,2.31,0.41,36.4,171.3,88.8,5.29,1.32,1.16,3.22,3.06,48.0,34.5,71.8,10.3,Matches
93,Adam Buksa\Adam-Buksa,pl POL,FW,New England,23,1996,16.7,30.3,0.90,1.74,14.9,14.9,5.39,28.4,1.08,1.56,69.2,1.14,0.06,15.7,66.0,30.2,1.74,0.66,0.60,2.63,2.04,40.2,21.4,53.3,8.32,Matches
94,Teal Bunbury\Teal-Bunbury,us USA,FWMF,New England,29,1990,16.2,42.7,0.62,4.94,20.2,19.7,5.06,42.3,0.99,1.54,64.0,1.11,0.19,26.3,109.0,47.8,2.78,0.68,0.37,2.47,1.60,44.7,30.4,68.1,9.51,Matches
95,Cory Burke\Cory-Burke,jm JAM,FW,Philadelphia,28,1991,1.3,43.1,2.31,3.85,18.5,23.8,9.23,43.1,2.31,3.08,75.0,2.31,0.00,24.6,120.8,66.2,4.62,1.54,2.31,0.00,2.31,53.1,33.1,62.3,9.23,Matches
96,Evan Bush\Evan-Bush,us USA,GK,Vancouver,33,1986,8.0,35.3,30.4,35.3,0.00,0.00,0.00,26.3,0.00,0.00,,0.00,0.00,15.5,72.9,40.6,0.00,0.00,0.00,0.00,0.00,16.3,16.1,99.2,0.00,Matches
97,Gianluca Busio\Gianluca-Busio,us USA,MFFW,Sporting KC,17,2002,14.1,63.5,1.21,10.9,34.1,24.3,2.55,57.8,1.06,1.56,68.2,1.06,0.14,41.6,255.9,140.0,5.96,1.99,0.43,1.49,1.63,45.5,41.2,90.5,3.48,Matches
98,Alexander Büttner\Alexander-Buttner,nl NED,DF,New England,30,1989,13.9,72.8,2.45,16.3,36.6,23.7,0.65,58.6,0.79,1.44,55.0,0.79,0.00,42.8,190.4,94.1,4.68,1.94,0.14,1.29,1.44,44.0,40.4,91.8,2.37,Matches
99,Handwalla Bwana\Handwalla-Bwana,us USA,FWMF,Nashville,22,1997,0.5,38.0,0.00,0.00,16.0,24.0,0.00,38.0,2.00,2.00,100.0,2.00,0.00,30.0,180.0,94.0,6.00,2.00,0.00,2.00,0.00,40.0,32.0,80.0,4.00,Matches
100,Handwalla Bwana\Handwalla-Bwana,us USA,FWMF,Seattle,22,1997,2.0,49.0,1.00,7.00,17.0,27.0,5.50,48.5,0.50,2.00,25.0,1.00,0.00,33.0,147.5,93.0,5.50,0.50,1.50,1.00,1.00,51.5,37.0,71.8,8.00,Matches
101,Brandon Bye\Brandon-Bye,us USA,DF,New England,24,1995,18.2,70.8,3.57,16.9,34.6,23.1,1.87,57.4,0.93,2.09,44.7,1.04,0.05,33.3,150.9,88.2,4.23,1.65,0.05,1.15,1.65,42.0,36.2,86.1,3.19,Matches
102,Víctor Cabrera\Victor-Cabrera,ar ARG,DF,Houston,26,1993,7.3,70.5,13.6,46.0,26.0,2.88,1.23,69.2,0.68,0.68,100.0,0.68,0.00,40.8,230.7,126.2,2.33,0.82,0.00,0.41,0.14,47.3,46.7,98.8,0.14,Matches
103,Chris Cadden\Chris-Cadden,sco SCO,DFMF,Columbus,23,1996,3.9,63.8,4.62,13.3,30.3,23.8,1.03,52.1,1.03,1.54,66.7,1.28,0.26,36.2,179.2,107.7,4.10,1.79,0.00,0.26,0.26,41.8,36.7,87.7,2.82,Matches
104,Jhonder Cádiz\Jhonder-Cadiz,ve VEN,FW,Nashville,24,1995,2.5,38.8,0.80,1.60,18.8,21.6,8.80,36.8,2.40,5.60,42.9,2.80,1.20,23.2,98.0,67.2,2.80,1.20,1.20,2.80,2.00,54.4,31.2,57.4,8.40,Matches
105,Scott Caldwell\Scott-Caldwell,us USA,MF,New England,28,1991,12.8,62.8,2.03,17.1,39.9,8.36,0.23,61.1,0.23,0.47,50.0,0.31,0.00,35.5,151.3,62.0,1.88,0.55,0.00,0.55,0.70,46.1,43.2,93.7,1.33,Matches
106,Alexander Callens\Alexander-Callens,pe PER,DF,NYCFC,27,1992,21.5,64.5,8.05,36.9,29.5,1.91,0.56,62.3,0.19,0.19,100.0,0.19,0.00,39.6,207.8,115.2,2.74,0.60,0.05,0.28,0.37,43.6,42.7,98.1,0.23,Matches
107,Eric Calvillo\Eric-Calvillo,us USA,MFFW,San Jose,22,1998,2.1,56.2,1.43,13.3,29.5,15.7,1.43,51.9,0.95,1.43,66.7,1.43,0.00,41.9,202.9,52.9,0.95,0.48,0.00,0.95,0.48,44.8,42.4,94.7,4.76,Matches
108,Francisco Calvo\Francisco-Calvo,cr CRC,DF,Chicago,27,1992,21.2,75.5,11.1,42.8,34.7,2.55,0.94,72.3,0.19,0.33,57.1,0.19,0.00,46.9,269.7,167.0,2.83,0.33,0.00,0.61,0.52,50.0,49.3,98.7,0.52,Matches
109,Rudy Camacho\Rudy-Camacho,fr FRA,DFMF,Montreal,28,1991,13.2,64.3,9.09,33.7,30.8,3.11,0.61,61.7,0.15,0.30,50.0,0.23,0.08,37.0,221.1,109.7,3.11,0.23,0.00,0.23,0.15,41.4,40.2,97.1,0.15,Matches
110,George Campbell\George-Campbell,us USA,DF,Atlanta,18,2001,0.5,108.0,12.0,36.0,72.0,2.00,0.00,108.0,0.00,0.00,,0.00,0.00,80.0,380.0,192.0,6.00,0.00,0.00,0.00,2.00,88.0,88.0,100.0,0.00,Matches
111,Reggie Cannon\Reggie-Cannon,us USA,DF,FC Dallas,21,1998,5.0,61.0,3.20,13.4,30.0,23.0,1.20,51.0,0.80,1.40,57.1,1.00,0.00,42.8,217.8,150.4,7.20,3.00,0.60,1.40,2.60,43.0,37.2,86.5,3.40,Matches
112,Russell Canouse\Russell-Canouse,us USA,DFMF,D.C. United,24,1995,13.7,58.7,4.45,20.1,32.7,9.27,0.95,55.6,0.22,0.36,60.0,0.22,0.00,34.2,144.7,73.6,2.34,0.95,0.22,0.51,1.09,38.5,36.9,95.8,1.09,Matches
113,Antonio Carlos\Antonio-Carlos,br BRA,DF,Orlando City,26,1993,18.2,57.2,9.18,30.9,27.3,1.81,0.66,55.0,0.05,0.11,50.0,0.05,0.00,32.4,183.5,107.5,2.36,0.16,0.00,0.11,0.16,37.1,36.2,97.6,0.38,Matches
114,Julián Carranza\Julian-Carranza,ar ARG,FW,Miami,19,2000,6.1,30.8,0.49,1.64,16.9,13.9,3.61,29.3,0.33,1.64,20.0,0.33,0.00,18.0,62.6,26.2,1.64,0.33,0.16,4.10,1.80,36.1,19.7,54.5,7.70,Matches
115,Julio Cascante\Julio-Cascante,cr CRC,DF,Portland,26,1993,4.5,42.2,6.00,24.0,19.8,2.22,1.56,41.1,0.00,0.00,,0.00,0.00,22.9,169.3,106.0,2.22,0.22,0.00,0.22,0.22,22.7,22.7,100.0,1.11,Matches
116,Cristian Cásseres Jr.\Cristian-Casseres-Jr,ve VEN,MF,NY Red Bulls,20,2000,14.6,62.3,1.99,14.0,36.4,15.8,1.03,61.2,1.51,2.26,66.7,1.51,0.07,38.6,160.9,96.0,4.52,1.30,0.21,1.03,2.19,41.8,36.7,87.7,2.60,Matches
117,Valentín Castellanos\Valentin-Castellanos,ar ARG,FW,NYCFC,21,1998,14.9,40.1,0.67,2.08,15.5,24.6,8.99,39.0,1.07,2.08,51.6,1.07,0.07,24.5,104.7,56.1,3.36,0.94,1.01,2.68,2.68,49.8,31.1,62.5,10.4,Matches
118,Edgar Castillo\Edgar-Castillo,us USA,DF,Atlanta,33,1986,1.6,76.3,4.38,20.6,41.9,18.1,4.38,73.1,1.25,1.88,66.7,1.25,0.00,47.5,306.3,228.8,5.63,1.25,1.88,1.88,1.25,49.4,49.4,100.0,2.50,Matches
119,Manuel Castro\Manuel-Castro,uy URU,FWMF,Atlanta,24,1995,2.9,39.7,0.00,4.48,16.6,21.7,5.86,37.6,0.69,2.41,28.6,1.03,0.00,29.0,131.0,79.7,3.45,1.03,0.69,4.14,0.69,42.1,29.7,70.5,6.90,Matches
120,Lucas Cavallini\Lucas-Cavallini,ca CAN,FW,Vancouver,27,1992,16.2,30.2,0.86,2.41,15.6,13.5,4.94,29.0,0.86,1.98,43.8,1.11,0.12,17.1,54.6,18.5,1.30,0.37,0.31,3.27,1.79,40.1,22.5,56.0,8.52,Matches
121,Darwin Cerén\Darwin-Ceren,sv SLV,MF,Houston,30,1989,17.0,58.9,2.53,15.5,32.6,14.1,1.47,57.7,0.35,0.59,60.0,0.47,0.00,38.8,160.9,63.4,2.53,0.71,0.12,0.82,1.06,42.8,39.3,91.8,3.35,Matches
122,Edwin Cerrillo\Edwin-Cerrillo,us USA,MF,FC Dallas,19,2000,0.2,45.0,0.00,25.0,20.0,5.00,0.00,40.0,0.00,0.00,,0.00,0.00,15.0,90.0,25.0,0.00,0.00,0.00,0.00,5.00,25.0,25.0,100.0,0.00,Matches
123,Thomás Chacón\Thomas-Chacon,uy URU,FWMF,Minnesota,19,2000,1.9,37.9,1.58,6.32,14.7,18.9,1.05,35.8,1.58,4.74,33.3,1.58,0.00,23.7,94.2,49.5,2.63,0.53,0.00,1.58,1.05,33.2,22.1,66.7,6.84,Matches
124,Maikel Chang\Maikel-Chang,cu CUB,FWMF,Real Salt Lake,28,1991,12.3,46.4,1.14,8.05,18.9,22.0,4.15,45.1,1.46,2.11,69.2,1.46,0.08,34.1,170.5,94.4,4.72,1.14,0.65,2.11,1.87,40.4,30.8,76.3,7.89,Matches
125,Maxime Chanot\Maxime-Chanot,lu LUX,DF,NYCFC,30,1989,19.0,64.3,11.4,36.6,29.4,3.21,1.26,62.5,0.21,0.32,66.7,0.21,0.00,35.3,287.1,139.6,3.05,0.79,0.00,0.37,0.21,39.6,38.5,97.3,0.42,Matches
126,Jay Chapman\Jay-Chapman,ca CAN,MF,Miami,26,1994,2.3,57.4,0.87,9.57,36.5,17.4,1.30,57.0,0.43,0.87,50.0,0.43,0.00,39.1,222.2,103.0,3.91,2.61,0.00,0.43,0.43,48.7,44.8,92.0,4.35,Matches
127,Diego Chará\Diego-Chara,co COL,MF,Portland,33,1986,20.0,67.8,4.20,23.6,41.4,7.15,0.45,65.3,0.65,0.95,68.4,0.65,0.00,44.9,221.3,119.5,3.15,1.10,0.10,0.50,0.85,48.3,45.9,95.0,1.85,Matches
128,Yimmi Chará\Yimmi-Chara,co COL,FWMF,Portland,28,1991,13.7,54.7,0.95,11.5,23.6,24.9,5.26,53.9,1.90,2.85,66.7,2.04,0.07,42.1,201.0,111.1,4.38,2.12,0.80,1.82,2.04,52.9,41.4,78.2,8.83,Matches
129,José Cifuentes\Jose-Cifuentes,ec ECU,MF,Los Angeles FC,20,1999,12.7,72.8,1.34,10.1,40.3,28.1,2.28,71.4,2.20,3.39,65.1,2.28,0.16,53.2,256.5,149.5,7.72,3.07,0.39,2.13,1.73,59.8,53.0,88.6,7.40,Matches
130,Laurent Ciman\Laurent-Ciman,be BEL,DF,Toronto FC,34,1985,6.0,59.2,11.3,37.0,23.8,1.00,0.17,56.7,0.33,0.50,66.7,0.33,0.00,35.5,157.2,78.7,1.33,0.17,0.00,0.17,0.17,37.3,36.5,97.8,0.00,Matches
131,Caden Clark\Caden-Clark,us USA,FWMF,NY Red Bulls,16,2003,3.1,41.9,1.94,6.45,18.4,20.0,4.19,41.9,0.32,2.58,12.5,0.32,0.00,20.0,98.1,43.5,2.26,0.97,0.32,2.58,1.61,40.3,27.1,67.2,8.71,Matches
132,Steve Clark\Steve-Clark,us USA,GK,Portland,33,1986,20.0,42.2,34.9,42.1,0.05,0.00,0.00,29.6,0.00,0.00,,0.00,0.00,20.7,102.4,65.5,0.00,0.00,0.00,0.00,0.00,18.6,18.6,100.0,0.00,Matches
133,Elliot Collier\Elliot-Collier,nz NZL,FWMF,Chicago,24,1995,5.9,42.2,2.54,6.95,15.8,23.2,7.63,41.7,2.37,5.42,43.8,2.54,0.34,30.7,171.0,121.2,6.10,1.02,2.54,2.71,3.39,43.6,31.4,72.0,9.32,Matches
134,Tomás Conechny\Tomas-Conechny,ar ARG,MFFW,Portland,21,1998,2.1,54.3,0.00,5.71,24.8,29.5,2.38,51.4,1.43,2.38,60.0,1.43,0.00,39.0,249.5,135.7,7.14,1.90,0.48,2.86,3.81,54.3,36.7,67.5,9.05,Matches
135,Derek Cornelius\Derek-Cornelius,ca CAN,DF,Vancouver,22,1997,11.3,52.6,11.6,35.5,18.6,1.33,1.15,51.2,0.27,0.27,100.0,0.27,0.00,29.8,137.1,56.3,0.97,0.00,0.00,0.35,0.18,35.0,34.5,98.5,0.27,Matches
136,Joe Corona\Joe-Corona,us USA,MF,LA Galaxy,29,1990,10.9,64.7,1.93,13.3,41.1,13.9,1.10,64.4,1.38,2.20,62.5,1.56,0.09,44.6,192.1,85.5,3.94,1.19,0.18,1.10,1.83,44.8,43.0,96.1,1.93,Matches
137,Cade Cowell\Cade-Cowell,us USA,FWMF,San Jose,16,2003,5.3,37.2,2.26,6.04,16.2,18.1,4.72,36.0,2.26,3.40,66.7,2.45,0.00,27.7,168.9,104.2,4.72,1.13,1.70,3.58,3.40,43.2,25.8,59.8,8.30,Matches
138,Warren Creavalle\Warren-Creavalle,us USA,MF,Philadelphia,29,1990,4.3,48.6,2.79,12.1,27.7,10.9,0.70,48.4,0.93,1.40,66.7,0.93,0.00,28.4,108.1,45.6,1.86,1.16,0.00,0.93,0.93,30.9,27.9,90.2,0.70,Matches
139,Maxime Crépeau\Maxime-Crepeau,ca CAN,GK,Vancouver,25,1994,3.6,39.4,34.7,39.4,0.00,0.00,0.00,29.2,0.00,0.00,,0.00,0.00,18.1,45.3,27.2,0.00,0.00,0.00,0.00,0.00,19.7,19.7,100.0,0.00,Matches
140,Allan Cruz\Allan-Cruz,cr CRC,MFFW,FC Cincinnati,23,1996,8.4,40.7,0.83,6.31,25.0,12.7,1.19,38.6,0.83,1.55,53.8,0.95,0.12,26.3,125.2,52.3,2.26,1.31,0.24,1.90,0.95,41.5,29.8,71.6,4.52,Matches
141,Emil Cuello\Emil-Cuello,us USA,MFFW,LA Galaxy,22,1997,2.7,45.2,0.74,9.26,21.9,18.5,1.48,41.9,0.74,1.85,40.0,0.74,0.00,30.0,148.1,78.5,2.22,1.11,0.37,3.33,1.85,43.3,28.5,65.8,4.44,Matches
142,Cristián Dajome\Cristian-Dajome,co COL,MFFW,Vancouver,26,1994,17.7,44.4,0.90,8.08,20.7,19.3,3.45,43.3,1.19,1.98,60.0,1.24,0.00,31.9,189.1,111.1,5.71,1.86,1.07,1.86,2.20,39.9,31.8,79.7,6.10,Matches
143,Rashawn Dally\Rashawn-Dally,jm JAM,FW,FC Cincinnati,23,1997,0.8,28.8,1.25,5.00,11.3,15.0,2.50,27.5,0.00,2.50,0.0,1.25,0.00,22.5,138.8,108.8,6.25,2.50,1.25,1.25,0.00,41.3,21.3,51.5,5.00,Matches
144,Jürgen Damm\Jurgen-Damm,mx MEX,FWMF,Atlanta,27,1992,7.0,44.9,1.14,8.14,15.4,24.6,5.29,44.6,2.57,4.00,64.3,2.71,0.00,36.4,212.7,116.0,8.43,1.43,1.29,2.00,1.57,43.7,34.3,78.4,7.14,Matches
145,Mario Daniel Vega\Mario-Daniel-Vega,ar ARG,GK,San Jose,35,1984,12.0,36.6,34.8,36.4,0.25,0.00,0.00,27.1,0.00,0.00,,0.00,0.00,16.6,80.3,30.9,0.00,0.00,0.00,0.00,0.00,17.3,17.3,100.0,0.00,Matches
146,Abu Danladi\Abu-Danladi,gh GHA,FW,Nashville,24,1995,6.4,38.9,0.31,4.84,19.4,17.7,4.38,38.1,1.72,3.59,47.8,1.88,0.31,29.4,139.4,80.9,4.84,1.41,1.88,2.81,2.19,44.7,26.4,59.1,7.19,Matches
147,Sean Davis\Sean-Davis,us USA,MF,NY Red Bulls,26,1993,12.0,65.6,2.67,12.8,38.8,17.5,0.67,62.9,0.92,1.25,73.3,0.92,0.08,38.4,158.5,88.1,4.42,1.33,0.25,0.33,1.33,42.8,39.9,93.4,1.00,Matches
148,Jack De Vries\Jack-De-Vries,us USA,FWMF,Philadelphia,17,2002,0.2,25.0,0.00,0.00,10.0,15.0,10.0,25.0,5.00,5.00,100.0,5.00,0.00,15.0,40.0,5.00,0.00,0.00,0.00,0.00,0.00,40.0,10.0,25.0,5.00,Matches
149,Alex DeJohn\Alex-DeJohn,us USA,DFFW,Orlando City,28,1991,0.6,56.7,11.7,31.7,15.0,13.3,3.33,50.0,1.67,1.67,100.0,1.67,0.00,20.0,110.0,65.0,5.00,3.33,1.67,0.00,0.00,21.7,21.7,100.0,5.00,Matches
150,A.J. DeLaGarza\AJ-DeLaGarza,gu GUM,DF,Miami,32,1987,4.7,41.9,3.83,16.0,22.1,4.89,0.21,38.1,0.21,0.21,100.0,0.21,0.21,23.2,118.9,46.0,1.06,0.21,0.00,0.43,0.21,26.0,24.7,95.1,0.43,Matches
151,Antonio Delamea Mlinar\Antonio-Delamea-Mlinar,si SVN,DF,New England,28,1991,3.6,46.1,6.39,25.8,21.9,0.56,0.00,44.4,0.00,0.00,,0.00,0.00,21.9,97.2,33.3,0.56,0.00,0.00,0.00,0.00,26.9,26.7,99.0,0.00,Matches
152,Jordy Delem\Jordy-Delem,mq MTQ,MF,Seattle,26,1993,8.2,54.0,2.56,15.6,36.0,5.00,0.61,53.3,0.00,0.00,,0.00,0.00,30.1,120.2,60.7,2.44,0.73,0.00,0.12,0.37,37.0,35.6,96.4,1.71,Matches
153,Nick DeLeon\Nick-DeLeon,us USA,FWMF,Toronto FC,29,1990,10.3,49.0,0.97,9.42,21.4,21.3,3.79,48.3,1.94,2.91,66.7,2.14,0.19,34.1,160.6,72.2,3.79,0.68,0.68,1.55,1.46,47.3,36.5,77.2,6.21,Matches
154,Marky Delgado\Marky-Delgado,us USA,MF,Toronto FC,24,1995,16.0,79.4,1.56,14.1,47.4,22.7,1.94,78.3,0.50,0.75,66.7,0.56,0.06,54.8,224.5,115.4,5.19,1.81,0.19,1.19,1.56,65.4,60.8,92.9,4.94,Matches
155,Mathieu Deplagne\Mathieu-Deplagne,fr FRA,DF,FC Cincinnati,28,1991,13.0,70.1,4.23,35.2,30.3,8.15,0.54,62.3,0.69,0.85,81.8,0.77,0.00,44.2,181.7,92.6,2.85,0.69,0.08,0.46,0.77,48.8,46.8,95.9,1.08,Matches
156,Nick DePuy\Nick-DePuy,us USA,DF,LA Galaxy,25,1994,15.7,49.5,7.64,30.8,20.1,1.53,0.83,47.5,0.06,0.06,100.0,0.06,0.00,26.9,143.0,71.8,1.08,0.06,0.00,0.45,0.13,27.5,27.0,98.4,0.64,Matches
157,Maikel van der Werff\Maikel-van-der-Werff,nl NED,DF,FC Cincinnati,30,1989,10.8,68.1,9.26,41.8,28.2,1.85,0.83,66.1,0.19,0.28,66.7,0.19,0.00,42.6,198.0,98.5,2.04,0.09,0.00,0.37,0.28,47.2,46.5,98.4,0.65,Matches
158,Joey DeZart\Joey-DeZart,us USA,MF,Orlando City,21,1998,4.2,56.7,0.95,12.9,35.5,12.1,0.71,56.0,0.24,0.48,50.0,0.48,0.00,43.3,161.2,74.8,3.33,1.19,0.00,0.71,2.38,44.8,41.0,91.5,1.90,Matches
159,Justin Dhillon\Justin-Dhillon,us USA,FW,Seattle,24,1995,0.1,20.0,0.00,0.00,10.0,10.0,0.00,20.0,0.00,0.00,,0.00,0.00,10.0,20.0,0.00,0.00,0.00,0.00,0.00,0.00,90.0,10.0,11.1,10.0,Matches
160,Amadou Dia\Amadou-Dia,us USA,DF,Sporting KC,26,1993,9.4,66.2,4.26,22.0,25.1,23.4,2.02,55.3,0.96,1.70,56.3,0.96,0.11,34.8,196.4,126.6,5.11,2.23,0.32,0.43,1.38,38.1,35.3,92.7,2.87,Matches
161,Luis Díaz\Luis-Diaz,cr CRC,FWMF,Columbus,21,1998,13.0,32.8,0.54,5.46,11.5,19.7,4.77,32.6,1.54,2.92,52.6,1.54,0.31,24.8,170.1,114.3,5.00,2.00,1.69,1.31,1.54,30.7,21.5,69.9,5.85,Matches
162,Bakaye Dibassy\Bakaye-Dibassy,ml MLI,DF,Minnesota,30,1989,9.5,54.3,5.58,23.3,24.4,8.00,0.84,49.8,0.32,0.32,100.0,0.32,0.11,30.6,164.4,78.9,2.84,0.32,0.11,0.42,0.00,32.9,31.6,95.8,0.84,Matches
163,Daryl Dike\Daryl-Dike,us USA,FW,Orlando City,19,2000,13.5,27.6,1.56,2.67,13.6,12.5,4.96,25.8,0.89,1.56,57.1,1.04,0.07,16.6,64.2,29.5,1.93,0.52,0.59,2.96,1.85,32.8,19.5,59.4,8.00,Matches
164,Adama Diomande\Adama-Diomande,no NOR,FW,Los Angeles FC,29,1990,0.2,20.0,0.00,0.00,0.00,20.0,5.00,20.0,5.00,5.00,100.0,5.00,0.00,25.0,45.0,30.0,0.00,0.00,0.00,0.00,0.00,25.0,20.0,80.0,0.00,Matches
165,Clément Diop\Clement-Diop,sn SEN,GK,Montreal,26,1993,20.0,33.3,30.4,33.3,0.00,0.05,0.05,23.7,0.10,0.10,100.0,0.10,0.00,13.9,55.4,29.4,0.00,0.00,0.00,0.00,0.00,12.8,12.8,100.0,0.00,Matches
166,Ethan Dobbelaere\Ethan-Dobbelaere,us USA,FW,Seattle,17,2002,0.6,30.0,3.33,6.67,6.67,16.7,3.33,30.0,0.00,1.67,0.0,0.00,0.00,16.7,68.3,55.0,3.33,0.00,0.00,1.67,0.00,33.3,20.0,60.0,0.00,Matches
167,Griffin Dorsey\Griffin-Dorsey,us USA,FW,Toronto FC,20,1999,0.1,60.0,0.00,10.0,30.0,20.0,0.00,50.0,0.00,0.00,,0.00,0.00,30.0,70.0,60.0,10.0,0.00,0.00,20.0,0.00,20.0,20.0,100.0,0.00,Matches
168,Jonathan dos Santos\Jonathan-dos-Santos,mx MEX,MF,LA Galaxy,29,1990,7.8,65.8,1.41,15.0,40.0,15.3,1.28,64.9,0.77,0.77,100.0,0.77,0.00,47.3,195.0,79.0,3.46,1.54,0.00,1.54,1.15,54.1,50.9,94.1,2.95,Matches
169,Thiago dos Santos\Thiago-dos-Santos,br BRA,MF,FC Dallas,30,1989,18.0,67.0,5.00,28.0,36.7,6.28,0.61,63.8,1.17,1.61,72.4,1.17,0.00,41.6,207.7,87.7,2.44,0.39,0.06,0.61,1.00,42.6,41.0,96.3,1.00,Matches
170,Hassani Dotson\Hassani-Dotson,us USA,MFDF,Minnesota,22,1997,13.5,60.7,2.67,12.4,34.2,17.8,1.41,59.6,0.96,1.70,56.5,1.19,0.15,37.1,159.3,79.4,3.78,1.26,0.15,0.96,1.19,43.0,39.7,92.4,3.56,Matches
171,Erik Duenas\Erik-Duenas,us USA,DFMF,Los Angeles FC,15,2004,0.4,95.0,0.00,25.0,32.5,42.5,2.50,85.0,0.00,0.00,,0.00,0.00,55.0,140.0,95.0,5.00,5.00,0.00,0.00,7.50,57.5,57.5,100.0,7.50,Matches
172,Bryce Duke\Bryce-Duke,us USA,MF,Los Angeles FC,18,2001,2.7,83.7,0.74,6.67,38.5,41.1,1.48,78.5,0.74,1.48,50.0,1.11,0.00,53.0,175.6,57.8,3.33,0.37,0.00,3.70,3.70,67.4,59.6,88.5,10.4,Matches
173,Cameron Duke\Cameron-Duke,us USA,MF,Sporting KC,18,2001,2.5,40.8,0.80,5.60,18.8,19.6,3.20,40.8,2.00,4.00,50.0,2.40,0.00,26.8,115.2,75.6,3.60,2.00,0.40,3.60,1.60,26.4,22.4,84.8,5.60,Matches
174,Cameron Dunbar\Cameron-Dunbar,us USA,MF,LA Galaxy,17,2002,0.9,43.3,1.11,6.67,17.8,22.2,4.44,41.1,0.00,0.00,,0.00,0.00,26.7,146.7,110.0,5.56,1.11,3.33,1.11,5.56,37.8,30.0,79.4,7.78,Matches
175,Kyle Duncan\Kyle-Duncan,us USA,DF,NY Red Bulls,22,1997,21.2,72.9,3.21,17.9,31.9,26.7,1.51,60.4,1.93,3.16,61.2,1.98,0.05,41.5,200.8,107.6,6.04,1.42,0.24,1.27,2.12,39.4,34.7,88.1,2.45,Matches
176,Chris Duvall\Chris-Duvall,us USA,DF,Portland,28,1991,8.3,51.7,5.18,18.9,24.6,11.0,0.24,44.3,0.72,1.08,66.7,0.84,0.24,25.8,108.1,54.6,2.05,0.96,0.24,0.60,0.96,31.3,28.8,91.9,0.96,Matches
177,Dom Dwyer\Dom-Dwyer,us USA,FW,Orlando City,29,1990,1.4,22.1,2.14,2.86,10.7,8.57,4.29,19.3,0.00,0.00,,0.00,0.00,10.0,32.9,11.4,1.43,0.00,0.00,0.71,1.43,29.3,12.9,43.9,5.71,Matches
178,Jeremy Ebobisse\Jeremy-Ebobisse,us USA,FWMF,Portland,22,1997,11.8,36.5,1.53,4.66,17.9,15.8,3.56,36.1,1.10,1.53,72.2,1.10,0.00,24.2,120.8,48.1,3.22,0.85,0.51,1.61,1.95,38.0,27.2,71.7,7.12,Matches
179,Bobby Edwards\Bobby-Edwards,us USA,GK,FC Cincinnati,24,1995,2.0,24.0,23.0,24.0,0.00,0.00,0.00,14.0,0.00,0.00,,0.00,0.00,10.0,31.5,22.0,0.00,0.00,0.00,0.00,0.00,7.50,7.50,100.0,0.00,Matches
180,Raheem Edwards\Raheem-Edwards,ca CAN,FWMF,Minnesota,24,1995,3.0,61.3,1.67,8.33,28.0,31.0,5.67,57.7,4.67,9.33,50.0,5.00,0.00,42.7,189.7,90.0,5.00,0.67,1.00,5.33,3.33,57.3,43.3,75.6,9.67,Matches
181,Mandela Egbo\Mandela-Egbo,eng ENG,DF,NY Red Bulls,22,1997,5.0,59.4,2.00,14.2,31.0,18.4,2.00,49.2,1.40,1.60,87.5,1.40,0.00,31.8,129.0,76.4,3.80,1.00,0.20,0.80,1.40,35.4,32.2,91.0,1.40,Matches
182,Alberth Elis\Alberth-Elis,hn HON,FW,Houston,23,1996,4.2,40.0,0.48,4.05,12.4,27.4,10.7,39.3,2.62,5.71,45.8,2.62,0.00,30.7,203.1,158.3,7.86,1.43,3.33,2.14,2.86,46.4,29.5,63.6,10.7,Matches
183,Jack Elliott\Jack-Elliott,eng ENG,DFMF,Philadelphia,24,1995,10.9,58.2,6.06,27.6,29.5,4.77,1.01,56.4,0.09,0.18,50.0,0.09,0.00,33.4,176.5,101.3,3.12,0.55,0.00,0.37,0.28,35.2,34.4,97.7,0.92,Matches
184,Tsubasa Endoh\Tsubasa-Endoh,jp JPN,MFFW,Toronto FC,26,1993,6.9,48.4,0.43,6.23,23.3,21.9,2.75,44.3,0.58,1.01,57.1,0.58,0.00,31.9,162.0,81.7,4.78,1.30,1.01,0.87,1.45,44.8,35.1,78.3,4.35,Matches
185,Magnus Eriksson\Magnus-Eriksson,se SWE,MF,San Jose,29,1990,5.0,77.0,2.40,9.20,43.6,30.6,1.60,68.4,1.20,1.80,66.7,1.20,0.20,52.8,294.6,117.0,4.60,3.20,0.40,0.80,1.40,60.2,55.2,91.7,4.60,Matches
186,Franco Escobar\Franco-Escobar,ar ARG,DF,Atlanta,24,1995,15.3,75.2,5.42,32.0,37.1,10.9,1.24,69.9,1.50,1.83,82.1,1.50,0.00,51.8,252.0,140.4,3.86,0.85,0.00,0.85,1.50,53.9,50.6,93.9,1.76,Matches
187,Cristian Espinoza\Cristian-Espinoza,ar ARG,MFFW,San Jose,24,1995,20.0,61.8,0.65,7.55,23.7,36.6,3.35,56.3,2.00,4.70,42.6,2.35,0.35,47.8,283.9,163.4,9.10,3.10,1.10,1.80,2.80,56.8,45.5,80.3,8.00,Matches
