Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
389,Jonathan Mensah\Jonathan-Mensah,gh GHA,DF,Columbus,29,1990,23.0,56.4,63.3,89.1,1340.7,425.9,12.3,13.7,89.8,29.6,31.4,94.2,14.4,17.6,81.7,0.00,0.00,0.00,0.00,3.22,0.04,0.00,2.39,Matches
390,Justin Meram\Justin-Meram,iq IRQ,FWMF,Real Salt Lake,31,1988,12.7,29.1,39.7,73.2,465.3,121.7,16.1,19.4,82.9,10.1,13.5,74.4,2.13,4.33,49.1,0.24,0.18,0.06,1.18,2.36,0.79,0.08,3.31,Matches
391,Bryan Meredith\Bryan-Meredith,us USA,GK,Vancouver,30,1989,3.0,23.0,29.0,79.3,723.3,397.3,3.00,3.00,100.0,11.0,11.3,97.1,9.00,14.7,61.4,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,Matches
392,Romain Métanire\Romain-Metanire,mg MAD,DF,Minnesota,29,1990,19.8,45.3,60.6,74.7,819.3,392.3,20.7,23.4,88.6,18.6,23.6,78.8,5.35,11.6,46.3,0.15,0.10,0.05,0.96,3.69,1.62,0.86,5.51,Matches
393,Patrick Metcalfe\Patrick-Metcalfe,ca CAN,MF,Vancouver,21,1998,2.3,28.7,33.5,85.7,553.0,92.2,14.3,15.7,91.7,10.9,11.3,96.2,2.61,4.78,54.5,0.00,0.04,-0.04,0.43,2.61,0.00,0.00,1.30,Matches
394,Fernando Meza\Fernando-Meza,ar ARG,DF,Atlanta,29,1990,11.9,63.3,70.1,90.3,1434.9,417.7,16.3,18.1,90.2,32.6,34.7,93.9,13.9,16.6,83.3,0.00,0.00,0.00,0.08,4.12,0.08,0.00,3.87,Matches
395,Nicolás Mezquida\Nicolas-Mezquida,uy URU,MFFW,Colorado,28,1992,5.3,36.0,47.4,76.1,692.3,109.1,14.5,17.2,84.6,16.4,19.6,83.7,4.53,8.30,54.5,0.19,0.15,0.04,1.51,3.02,0.57,0.19,3.21,Matches
396,Benji Michel\Benji-Michel,us USA,FWMF,Orlando City,22,1997,9.4,17.2,21.8,79.0,280.7,55.0,8.72,10.2,85.4,6.70,8.30,80.8,1.49,2.34,63.6,0.21,0.29,-0.07,1.17,1.28,0.32,0.00,1.70,Matches
397,Djordje Mihailovic\Djordje-Mihailovic,us USA,MFFW,Chicago,21,1998,13.0,31.9,43.1,74.1,586.8,173.1,14.8,17.7,83.5,12.5,15.3,81.4,4.15,8.31,50.0,0.54,0.25,0.29,1.92,3.08,2.23,0.62,4.77,Matches
398,Manuel Milinković\Manuel-Milinkovic,rs SRB,MFFW,Vancouver,25,1994,10.0,20.6,25.9,79.5,351.8,83.6,9.90,12.1,81.8,8.30,9.80,84.7,2.00,3.30,60.6,0.40,0.20,0.20,1.10,1.20,0.90,0.30,1.80,Matches
399,Eric Miller\Eric-Miller,us USA,DF,Nashville,27,1993,4.8,33.1,43.5,76.1,581.7,234.2,15.0,17.3,86.7,15.2,18.5,82.0,2.71,6.46,41.9,0.00,0.00,0.00,0.00,3.13,0.83,0.63,4.38,Matches
400,Kamal Miller\Kamal-Miller,ca CAN,DF,Orlando City,22,1997,9.0,54.3,67.1,81.0,1115.3,485.9,15.8,18.0,87.7,30.6,34.8,87.9,7.78,13.1,59.3,0.00,0.00,0.00,0.11,4.67,0.33,0.00,3.89,Matches
401,Tyler Miller\Tyler-Miller,us USA,GK,Minnesota,26,1993,5.0,18.8,29.0,64.8,736.4,535.8,2.40,2.60,92.3,6.00,6.20,96.8,10.4,20.2,51.5,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,Matches
402,Ben Mines\Ben-Mines,us USA,MFFW,NY Red Bulls,19,2000,1.9,21.1,34.2,61.5,330.0,115.3,11.1,15.3,72.4,7.37,11.6,63.6,1.58,4.21,37.5,0.53,0.32,0.21,2.11,0.53,3.16,2.11,3.16,Matches
403,Alexandru Mitriță\Alexandru-Mitrita,ro ROU,MFFW,NYCFC,24,1995,7.8,29.1,36.3,80.2,520.6,155.3,14.9,17.6,84.7,8.85,10.0,88.5,4.36,6.54,66.7,0.26,0.19,0.06,2.05,2.31,1.67,0.00,4.36,Matches
404,Youness Mokhtar\Youness-Mokhtar,ma MAR,FWMF,Columbus,28,1991,8.9,28.2,38.2,73.8,507.6,133.5,13.0,14.6,89.2,11.3,14.6,77.7,3.48,6.85,50.8,0.11,0.17,-0.06,0.90,1.91,1.35,0.22,3.60,Matches
405,Kamohelo Mokotjo\Kamohelo-Mokotjo,za RSA,MF,FC Cincinnati,28,1991,6.1,68.4,76.2,89.7,1334.1,254.4,24.1,25.7,93.6,33.4,36.4,91.9,9.84,12.6,77.9,0.00,0.02,-0.02,0.66,6.56,0.49,0.16,4.43,Matches
406,Kevin Molino\Kevin-Molino,tt TRI,FWMF,Minnesota,29,1990,14.0,36.6,47.2,77.5,544.8,132.1,22.0,25.7,85.6,9.36,12.3,76.2,3.14,4.93,63.8,0.14,0.11,0.04,1.14,1.64,1.14,0.29,2.86,Matches
407,Mohamed El Monir\Mohamed-El-Monir,ly LBY,DF,Los Angeles FC,27,1992,6.7,57.9,74.8,77.4,1026.6,454.3,24.6,30.0,82.1,28.8,33.4,86.2,4.18,9.70,43.1,0.15,0.30,-0.15,1.34,5.82,1.49,0.30,7.61,Matches
408,Jamiro Monteiro\Jamiro-Monteiro,cv CPV,MF,Philadelphia,26,1993,21.5,42.2,53.1,79.6,849.8,252.3,16.0,17.8,90.1,18.0,20.8,86.2,7.49,12.2,61.5,0.14,0.14,0.00,2.05,4.00,1.44,0.19,4.79,Matches
409,Fredy Montero\Fredy-Montero,co COL,FW,Vancouver,32,1987,11.8,30.3,44.5,68.2,642.9,216.9,12.0,14.0,86.1,11.2,15.9,70.2,6.61,12.0,54.9,0.17,0.17,0.00,1.36,5.68,2.03,0.34,6.53,Matches
410,Drew Moor\Drew-Moor,us USA,DF,Colorado,36,1984,5.4,54.1,58.3,92.7,1147.6,405.0,15.4,16.7,92.2,30.9,32.4,95.4,7.78,8.89,87.5,0.00,0.00,0.00,0.37,2.78,0.00,0.00,4.44,Matches
411,Felipe Mora\Felipe-Mora,cl CHI,FW,Portland,26,1993,13.4,17.8,24.2,73.8,271.9,44.2,9.85,12.5,79.0,6.12,7.76,78.8,1.12,1.57,71.4,0.15,0.12,0.03,1.04,1.27,0.75,0.07,1.27,Matches
412,Joseph Mora\Joseph-Mora,cr CRC,DF,D.C. United,27,1993,17.6,37.4,48.4,77.2,678.1,267.6,15.3,17.2,89.4,18.5,22.4,82.3,3.18,7.05,45.2,0.00,0.03,-0.03,0.34,1.93,0.68,0.40,2.27,Matches
413,Maximiliano Moralez\Maximiliano-Moralez,ar ARG,MFFW,NYCFC,32,1987,9.7,50.6,67.7,74.7,1015.7,299.7,23.4,27.1,86.3,16.6,20.9,79.3,9.79,16.1,60.9,0.41,0.24,0.18,2.89,6.70,2.37,0.31,6.70,Matches
414,Jorge Moreira\Jorge-Moreira,py PAR,DF,Portland,29,1990,1.0,51.0,62.0,82.3,1085.0,449.0,16.0,17.0,94.1,24.0,30.0,80.0,11.0,14.0,78.6,0.00,0.00,0.00,0.00,3.00,1.00,1.00,5.00,Matches
415,Junior Moreno\Junior-Moreno,ve VEN,MF,D.C. United,26,1993,19.1,50.4,57.6,87.4,954.5,291.5,21.8,24.1,90.4,20.2,22.5,89.5,7.59,9.69,78.4,0.05,0.03,0.02,0.73,4.08,0.52,0.10,3.30,Matches
416,Marcelino Moreno\Marcelino-Moreno,ar ARG,MFFW,Atlanta,25,1994,5.1,44.9,54.3,82.7,813.5,216.1,22.2,23.9,92.6,16.5,18.8,87.5,5.10,9.02,56.5,0.20,0.12,0.08,1.57,5.49,1.18,0.20,5.29,Matches
417,Lewis Morgan\Lewis-Morgan,sco SCO,FWMF,Miami,23,1996,21.6,24.2,41.4,58.4,492.6,187.9,9.21,11.4,80.9,9.63,14.5,66.2,4.72,13.0,36.4,0.23,0.33,-0.10,2.92,1.71,1.71,1.02,3.06,Matches
418,Aidan Morris\Aidan-Morris,us USA,MF,Columbus,18,2001,4.1,41.5,48.3,85.9,900.5,200.0,13.9,15.9,87.7,18.5,20.5,90.5,8.78,11.0,80.0,0.00,0.02,-0.02,0.49,3.41,0.00,0.00,4.15,Matches
419,Jordan Morris\Jordan-Morris,us USA,FW,Seattle,25,1994,19.1,27.1,35.7,75.9,412.7,100.5,16.6,19.9,83.4,7.70,10.1,76.6,2.09,3.19,65.6,0.37,0.30,0.06,1.47,2.09,1.05,0.10,2.93,Matches
420,Justin Morrow\Justin-Morrow,us USA,DF,Toronto FC,32,1987,10.7,44.4,54.8,81.1,777.1,258.9,18.7,20.6,90.9,21.3,25.2,84.4,3.55,7.29,48.7,0.00,0.05,-0.05,1.03,2.90,0.93,0.47,3.74,Matches
421,João Moutinho\Joao-Moutinho,pt POR,DF,Orlando City,22,1998,7.6,48.4,62.2,77.8,955.0,445.1,18.9,21.1,90.0,21.1,25.7,82.1,7.24,13.7,52.9,0.26,0.11,0.16,1.18,3.29,0.92,0.66,4.08,Matches
422,Chris Mueller\Chris-Mueller,us USA,FWMF,Orlando City,23,1996,16.3,28.7,35.7,80.4,471.0,133.3,15.1,17.4,86.6,10.6,12.5,84.8,2.27,4.23,53.6,0.37,0.21,0.16,1.84,1.72,1.41,0.25,3.44,Matches
423,Hany Mukhtar\Hany-Mukhtar,de GER,MFFW,Nashville,24,1995,12.1,31.6,40.0,78.9,516.7,126.9,16.9,18.8,89.9,10.4,12.1,85.7,3.22,6.86,47.0,0.25,0.14,0.11,2.23,2.56,0.91,0.25,3.31,Matches
424,Patrick Mullins\Patrick-Mullins,us USA,FW,Toronto FC,27,1992,4.6,18.5,27.0,68.5,333.5,63.3,8.70,12.4,70.2,6.74,9.35,72.1,2.17,3.48,62.5,0.22,0.11,0.11,1.09,1.09,1.30,0.22,1.96,Matches
425,Jake Mulraney\Jake-Mulraney,ie IRL,FWDF,Atlanta,23,1996,7.9,30.8,41.5,74.1,543.3,123.2,16.3,18.4,89.0,10.8,14.4,74.6,3.54,7.09,50.0,0.13,0.05,0.08,0.89,1.27,1.01,0.63,1.65,Matches
426,James Musa\James-Musa,nz NZL,DFMF,Minnesota,27,1992,1.8,49.4,57.8,85.6,1102.2,435.6,14.4,17.8,81.3,22.8,25.0,91.1,11.1,13.9,80.0,0.00,0.06,-0.06,1.11,8.33,0.00,0.00,2.22,Matches
427,Daniel Musovski\Daniel-Musovski,us USA,FW,Los Angeles FC,24,1995,7.1,14.4,20.7,69.4,200.6,33.4,8.87,12.0,74.1,4.79,6.48,73.9,0.28,0.85,33.3,0.14,0.07,0.07,0.70,0.70,0.42,0.00,0.99,Matches
428,Alex Muyl\Alex-Muyl,us USA,FWMF,Nashville,24,1995,12.1,19.8,26.3,75.5,333.0,96.1,11.3,13.4,84.6,6.12,8.02,76.3,1.98,3.22,61.5,0.17,0.09,0.07,0.83,1.98,0.33,0.17,1.98,Matches
429,Alex Muyl\Alex-Muyl,us USA,MF,NY Red Bulls,24,1995,0.6,28.3,40.0,70.8,398.3,138.3,18.3,20.0,91.7,8.33,13.3,62.5,1.67,6.67,25.0,0.00,0.50,-0.50,1.67,0.00,1.67,1.67,0.00,Matches
430,Darlington Nagbe\Darlington-Nagbe,us USA,MF,Columbus,29,1990,13.3,53.4,56.7,94.2,1108.7,167.7,18.3,19.5,93.8,24.7,25.8,95.6,9.85,10.6,92.9,0.00,0.02,-0.02,0.75,5.71,0.38,0.00,3.08,Matches
431,Andy Najar\Andy-Najar,hn HON,DF,Los Angeles FC,26,1993,2.1,56.7,69.0,82.1,990.0,441.0,26.2,28.6,91.7,24.8,31.0,80.0,4.76,8.10,58.8,0.48,0.10,0.38,1.43,7.14,1.90,0.48,8.57,Matches
432,Younes Namli\Younes-Namli,dk DEN,MFFW,Colorado,25,1994,14.0,35.6,43.2,82.5,718.0,176.4,14.6,16.7,87.2,14.6,16.1,90.7,5.93,8.36,70.9,0.21,0.21,0.01,1.64,4.43,1.64,0.36,4.86,Matches
433,Nani\Nani,pt POR,FWMF,Orlando City,33,1986,15.8,37.5,52.2,72.0,709.9,230.6,16.1,19.9,81.2,15.3,19.9,76.8,5.57,10.3,54.3,0.25,0.28,-0.03,2.09,2.85,1.96,0.63,5.19,Matches
434,Miguel Navarro\Miguel-Navarro,ve VEN,DF,Chicago,20,1999,10.8,35.5,48.6,73.0,670.5,230.6,12.8,14.7,86.8,18.4,24.1,76.5,3.52,7.78,45.2,0.09,0.16,-0.06,1.20,2.04,1.02,0.65,2.41,Matches
435,Dylan Nealis\Dylan-Nealis,us USA,DF,Miami,21,1998,12.3,36.8,47.2,78.1,643.6,209.9,16.9,19.1,88.5,15.0,18.3,81.8,4.15,7.89,52.6,0.00,0.06,-0.06,0.89,1.87,1.22,0.16,3.66,Matches
436,Sean Nealis\Sean-Nealis,us USA,DF,NY Red Bulls,23,1997,5.0,33.8,41.6,81.3,624.2,267.2,14.2,15.2,93.4,15.6,19.0,82.1,3.20,6.00,53.3,0.00,0.02,-0.02,0.20,3.80,0.20,0.00,3.40,Matches
437,Jayden Nelson\Jayden-Nelson,ca CAN,FW,Toronto FC,17,2002,1.6,23.1,30.6,75.5,378.1,24.4,15.0,17.5,85.7,5.63,7.50,75.0,2.50,4.38,57.1,0.00,0.00,0.00,0.00,1.25,0.00,0.00,0.63,Matches
438,John Nelson\John-Nelson,us USA,DF,FC Dallas,21,1998,7.9,36.6,45.1,81.2,678.5,200.6,14.3,15.4,92.6,18.4,21.5,85.3,3.80,6.58,57.7,0.13,0.06,0.06,0.13,1.52,0.38,0.13,1.39,Matches
439,Krisztián Németh\Krisztian-Nemeth,hu HUN,FW,Columbus,31,1989,2.1,14.8,17.6,83.8,238.6,24.3,8.57,9.52,90.0,4.76,5.71,83.3,0.95,1.43,66.7,0.00,0.00,0.00,0.00,0.48,0.48,0.48,0.48,Matches
440,Jake Nerwinski\Jake-Nerwinski,us USA,DF,Vancouver,25,1994,18.9,39.2,47.7,82.2,685.9,252.9,17.7,19.6,90.5,18.0,21.4,84.4,3.12,5.61,55.7,0.00,0.02,-0.02,0.37,1.90,0.32,0.21,2.54,Matches
441,Lee Nguyen\Lee-Nguyen,us USA,MF,Miami,33,1986,1.1,62.7,74.5,84.1,1277.3,494.5,29.1,31.8,91.4,21.8,27.3,80.0,10.9,13.6,80.0,0.00,0.36,-0.36,5.45,12.7,0.00,0.00,10.0,Matches
442,Lee Nguyen\Lee-Nguyen,us USA,MF,New England,33,1986,8.0,50.4,59.3,85.0,978.8,289.5,20.6,22.0,93.8,19.9,22.1,89.8,9.13,13.4,68.2,0.13,0.26,-0.14,3.13,5.75,2.13,0.00,7.25,Matches
443,Sam Nicholson\Sam-Nicholson,sco SCO,FWDF,Colorado,25,1995,1.9,20.5,32.1,63.9,324.7,51.6,10.5,13.7,76.9,10.0,13.7,73.1,0.00,3.16,0.0,0.00,0.05,-0.05,1.05,0.00,1.05,0.53,1.05,Matches
444,Gonzalo Nicolás Martínez\Gonzalo-Nicolas-Martinez,ar ARG,FWMF,Atlanta,26,1993,6.5,33.2,50.0,66.5,712.2,208.0,16.0,18.2,88.1,9.54,14.0,68.1,7.54,14.6,51.6,0.15,0.22,-0.06,2.15,4.15,0.77,0.31,4.92,Matches
445,Jarosław Niezgoda\Jaroslaw-Niezgoda,pl POL,FW,Portland,24,1995,6.7,15.2,21.9,69.4,199.0,35.1,9.25,12.4,74.7,4.03,6.27,64.3,0.45,0.90,50.0,0.15,0.07,0.07,0.45,1.04,0.60,0.00,1.49,Matches
446,Moses Nyeman\Moses-Nyeman,us USA,MF,D.C. United,16,2003,5.5,41.3,50.7,81.4,754.2,181.3,19.8,23.6,83.8,15.1,17.5,86.5,5.82,7.64,76.2,0.00,0.02,-0.02,0.55,3.64,0.18,0.18,1.82,Matches
447,Shane O'Neill\Shane-ONeill,us USA,DF,Seattle,26,1993,13.8,43.0,48.5,88.8,1008.1,327.0,10.7,11.9,90.2,22.0,23.1,95.3,9.93,12.5,79.2,0.00,0.02,-0.02,0.22,2.61,0.14,0.00,1.52,Matches
448,David Ochoa\David-Ochoa,us USA,GK,Real Salt Lake,19,2001,1.0,15.0,40.0,37.5,469.0,365.0,4.00,4.00,100.0,4.00,4.00,100.0,7.00,31.0,22.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
449,Chris Odoi-Atsem\Chris-Odoi-Atsem,us USA,DF,D.C. United,24,1995,8.6,30.3,41.9,72.5,534.9,231.9,13.6,15.6,87.3,14.7,18.7,78.3,1.98,6.40,30.9,0.00,0.05,-0.05,0.47,1.98,0.81,0.58,2.91,Matches
450,Noble Okello\Noble-Okello,ca CAN,MF,Toronto FC,19,2000,0.3,16.7,30.0,55.6,453.3,253.3,6.67,6.67,100.0,3.33,10.0,33.3,6.67,13.3,50.0,0.00,0.00,0.00,0.00,10.0,0.00,0.00,6.67,Matches
451,Orji Okwonkwo\Orji-Okwonkwo,ng NGA,FWMF,Montreal,22,1998,5.5,19.8,28.7,69.0,348.7,69.6,9.09,11.6,78.1,8.73,11.5,76.2,2.00,3.27,61.1,0.18,0.02,0.16,0.36,0.73,0.36,0.18,1.27,Matches
452,Wyatt Omsberg\Wyatt-Omsberg,us USA,DF,Chicago,24,1995,2.1,48.6,62.4,77.9,1080.0,228.1,14.3,16.7,85.7,24.3,26.2,92.7,10.0,19.5,51.2,0.48,0.10,0.38,0.48,0.48,0.00,0.00,0.48,Matches
453,Zdeněk Ondrášek\Zdenek-Ondrasek,cz CZE,FW,FC Dallas,31,1988,3.5,13.7,20.0,68.6,247.1,40.0,5.71,8.29,69.0,5.71,8.86,64.5,1.71,1.71,100.0,0.29,0.09,0.20,0.86,0.29,0.29,0.00,0.86,Matches
454,Nedum Onuoha\Nedum-Onuoha,eng ENG,DF,Real Salt Lake,33,1986,14.6,40.4,44.1,91.6,843.1,242.5,10.2,11.5,88.7,23.5,24.4,96.3,6.16,7.40,83.3,0.00,0.02,-0.02,0.27,1.37,0.21,0.07,1.85,Matches
455,Ike Opara\Ike-Opara,us USA,DF,Minnesota,30,1989,2.0,18.0,22.5,80.0,361.0,102.5,6.50,7.00,92.9,9.00,10.0,90.0,2.00,5.00,40.0,0.00,0.00,0.00,0.00,1.50,0.00,0.00,1.00,Matches
456,Kwadwo Opoku\Kwadwo-Opoku,gh GHA,FW,Los Angeles FC,18,2001,0.6,28.3,35.0,81.0,435.0,126.7,21.7,23.3,92.9,3.33,3.33,100.0,3.33,5.00,66.7,1.67,0.33,1.33,1.67,3.33,1.67,0.00,6.67,Matches
457,Jonathan Osorio\Jonathan-Osorio,ca CAN,MF,Toronto FC,27,1992,15.6,62.9,69.4,90.7,1046.6,301.0,31.5,33.3,94.6,25.0,26.9,92.9,5.26,6.92,75.9,0.13,0.05,0.08,0.90,6.15,1.22,0.06,6.09,Matches
458,Leonard Owusu\Leonard-Owusu,gh GHA,MF,Vancouver,22,1997,14.5,33.2,38.3,86.7,701.8,128.4,10.6,12.3,86.5,16.4,17.6,93.3,5.72,7.45,76.9,0.07,0.03,0.03,0.41,2.97,0.00,0.00,2.07,Matches
459,Juan Pablo Torres\Juan-Pablo-Torres,us USA,FW,NYCFC,20,1999,0.0,2,2,100.0,37,11,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
460,Diego Palacios\Diego-Palacios,ec ECU,DF,Los Angeles FC,20,1999,13.6,51.2,63.6,80.5,854.6,294.9,25.2,27.4,92.0,22.1,27.9,79.2,3.16,6.25,50.6,0.00,0.12,-0.12,0.88,3.01,0.88,0.37,5.07,Matches
461,Marcelo Palomino\Marcelo-Palomino,us USA,MF,Houston,18,2001,0.3,83.3,90.0,92.6,1713.3,496.7,30.0,33.3,90.0,36.7,36.7,100.0,13.3,16.7,80.0,0.00,0.00,0.00,3.33,6.67,0.00,0.00,13.3,Matches
462,James Pantemis\James-Pantemis,ca CAN,GK,Montreal,22,1997,3.0,29.0,35.7,81.3,741.7,444.3,5.67,6.00,94.4,15.7,15.7,100.0,7.67,14.0,54.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
463,Cristhian Paredes\Cristhian-Paredes,py PAR,MF,Portland,21,1998,9.1,35.5,46.2,76.9,676.4,178.0,14.7,18.2,80.7,15.1,18.6,81.1,5.05,7.14,70.8,0.00,0.03,-0.03,0.88,3.41,0.44,0.33,3.63,Matches
464,Kevin Paredes\Kevin-Paredes,us USA,MFDF,D.C. United,16,2003,10.5,28.9,37.6,76.7,478.6,168.8,15.0,17.3,86.8,11.5,14.2,81.2,2.00,4.29,46.7,0.10,0.04,0.06,0.76,1.81,0.86,0.19,3.33,Matches
465,Tim Parker\Tim-Parker,us USA,DF,NY Red Bulls,26,1993,18.0,25.9,34.2,75.8,540.7,253.2,8.83,10.4,85.0,11.9,13.9,85.6,4.78,8.89,53.8,0.06,0.01,0.04,0.11,2.06,0.06,0.00,2.39,Matches
466,Keaton Parks\Keaton-Parks,us USA,MF,NYCFC,22,1997,19.2,45.7,53.3,85.6,880.1,236.1,20.7,23.1,89.4,16.2,18.2,89.1,7.60,9.58,79.3,0.00,0.07,-0.07,0.78,5.10,1.04,0.10,5.52,Matches
467,Santiago Patiño\Santiago-Patino,us USA,MFFW,Orlando City,22,1997,0.1,20.0,20.0,100.0,310.0,0.00,10.0,10.0,100.0,10.0,10.0,100.0,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
468,João Paulo Mior\Joao-Paulo-Mior,br BRA,MF,Seattle,28,1991,16.7,65.5,78.4,83.5,1365.1,447.7,24.6,27.3,89.9,26.9,30.1,89.6,12.6,18.4,68.5,0.18,0.14,0.04,1.26,8.56,1.20,0.30,7.90,Matches
469,Cristian Pavón\Cristian-Pavon,ar ARG,FWMF,LA Galaxy,24,1996,22.0,29.0,43.0,67.3,520.5,170.9,14.0,17.8,78.8,10.4,14.3,72.9,3.64,8.00,45.5,0.14,0.20,-0.07,1.86,2.36,1.82,0.36,4.55,Matches
470,Damiano Pecile\Damiano-Pecile,ca CAN,MF,Vancouver,17,2002,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
471,Matías Pellegrini\Matias-Pellegrini,ar ARG,FWMF,Miami,19,2000,10.7,23.7,31.0,76.5,395.1,107.3,12.1,14.2,85.5,9.63,11.7,82.4,1.78,3.55,50.0,0.19,0.14,0.05,1.21,1.59,0.56,0.09,2.15,Matches
472,Ronaldo Peña\Ronaldo-Pena,ve VEN,FW,Houston,22,1997,0.4,20.0,32.5,61.5,277.5,20.0,7.50,10.0,75.0,10.0,17.5,57.1,0.00,2.50,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
473,Jason Pendant\Jason-Pendant,fr FRA,DF,NY Red Bulls,22,1997,17.9,39.3,56.4,69.7,648.5,304.7,20.3,23.4,86.9,15.6,21.2,73.9,2.57,8.99,28.6,0.11,0.04,0.07,0.56,3.80,0.89,0.39,4.36,Matches
474,Cristian Penilla\Cristian-Penilla,ec ECU,FWMF,New England,28,1991,10.7,22.3,31.1,71.8,457.6,129.4,10.5,13.2,79.4,6.82,9.81,69.5,4.58,6.17,74.2,0.28,0.13,0.15,1.31,2.52,1.68,0.56,3.46,Matches
475,Ricardo Pepi\Ricardo-Pepi,us USA,FW,FC Dallas,17,2003,5.2,19.2,23.3,82.6,286.0,54.0,11.2,12.5,89.2,6.73,7.69,87.5,0.96,0.96,100.0,0.19,0.08,0.12,0.58,0.58,0.19,0.00,0.96,Matches
476,Andrés Perea\Andres-Perea,us USA,MFFW,Orlando City,19,2000,13.3,37.6,44.0,85.5,712.1,153.2,16.0,18.3,87.7,14.8,16.6,89.1,5.86,7.44,78.8,0.15,0.10,0.05,0.75,3.68,0.15,0.08,2.41,Matches
477,Mauricio Pereyra\Mauricio-Pereyra,uy URU,MF,Orlando City,29,1990,12.2,46.6,56.9,82.0,902.8,250.0,20.8,23.4,89.1,17.2,19.7,87.5,7.62,11.8,64.6,0.41,0.35,0.06,2.38,5.90,2.38,0.08,5.98,Matches
478,Adrien Perez\Adrien-Perez,us USA,FW,Los Angeles FC,24,1995,3.4,20.9,30.6,68.3,293.5,51.8,13.2,16.5,80.4,6.18,9.41,65.6,0.88,3.82,23.1,0.00,0.00,0.00,0.00,1.47,0.00,0.00,0.88,Matches
479,Tom Pettersson\Tom-Pettersson,se SWE,DF,FC Cincinnati,29,1990,12.7,50.6,56.5,89.5,1138.7,297.3,12.0,12.7,94.4,28.9,31.0,93.1,9.61,12.2,78.7,0.00,0.00,0.00,0.08,1.02,0.00,0.00,1.18,Matches
480,Pablo Piatti\Pablo-Piatti,ar ARG,MFFW,Toronto FC,30,1989,14.7,41.4,51.3,80.8,666.8,173.5,22.9,26.1,87.7,13.3,16.0,83.0,4.01,7.21,55.7,0.20,0.14,0.07,1.50,2.38,1.77,0.41,4.08,Matches
481,Fafà Picault\Fafa-Picault,us USA,FW,FC Dallas,28,1991,11.5,23.0,32.1,71.8,370.9,79.4,11.5,14.7,78.1,9.22,12.4,74.1,1.65,3.30,50.0,0.09,0.12,-0.03,1.13,0.96,0.70,0.35,2.09,Matches
482,Samuel Piette\Samuel-Piette,ca CAN,MFFW,Montreal,25,1994,21.5,34.2,42.1,81.1,657.9,162.7,13.7,15.5,88.0,15.5,18.2,85.2,4.60,6.93,66.4,0.05,0.11,-0.07,1.07,4.09,0.65,0.19,3.67,Matches
483,Mauricio Pineda\Mauricio-Pineda,us USA,DFMF,Chicago,22,1997,22.4,49.1,55.1,89.1,1130.8,309.3,12.1,12.5,96.8,24.9,26.4,94.2,11.7,15.2,76.8,0.09,0.03,0.06,0.18,2.28,0.27,0.00,2.72,Matches
484,Donovan Pines\Donovan-Pines,us USA,DF,D.C. United,21,1998,15.0,36.6,44.0,83.2,797.4,276.2,10.5,12.3,85.9,18.9,20.9,90.1,6.60,9.67,68.3,0.00,0.02,-0.02,0.13,1.47,0.07,0.00,1.20,Matches
485,Rodolfo Pizarro\Rodolfo-Pizarro,mx MEX,MFFW,Miami,25,1994,17.5,29.4,37.5,78.4,494.5,151.6,14.3,17.0,84.2,11.7,14.6,80.0,2.51,3.66,68.8,0.23,0.12,0.11,1.37,3.71,1.71,0.23,5.31,Matches
486,Andy Polo\Andy-Polo,pe PER,MFFW,Portland,25,1994,8.4,39.0,44.9,87.0,705.4,152.1,16.0,17.9,89.3,18.3,20.5,89.5,3.81,4.52,84.2,0.12,0.04,0.08,0.36,2.14,0.83,0.12,3.57,Matches
487,Matt Polster\Matt-Polster,us USA,MF,New England,26,1993,8.4,48.7,56.1,86.8,1061.2,341.1,14.8,17.4,84.9,23.8,25.2,94.3,9.88,12.4,79.8,0.12,0.07,0.05,1.07,5.00,0.83,0.12,5.83,Matches
488,Paxton Pomykal\Paxton-Pomykal,us USA,FWMF,FC Dallas,20,1999,1.7,44.1,53.5,82.4,827.6,215.9,18.8,21.2,88.9,20.6,24.7,83.3,4.71,6.47,72.7,0.00,0.12,-0.12,1.76,2.94,1.18,0.00,7.06,Matches
489,Justin Portillo\Justin-Portillo,us USA,MF,Real Salt Lake,27,1992,3.0,40.3,48.3,83.4,849.3,179.3,15.0,15.7,95.7,17.3,17.7,98.1,7.33,13.3,55.0,0.00,0.00,0.00,0.00,4.33,0.33,0.00,2.67,Matches
