Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches
464,Kevin Paredes\Kevin-Paredes,us USA,MFDF,D.C. United,16,2003,10.5,1.62,1.62,1.43,0.00,0.10,0.10,0.00,0.00,0.29,0.29,0.10,0.00,0.10,0.10,0.00,0.00,0.00,Matches
465,Tim Parker\Tim-Parker,us USA,DF,NY Red Bulls,26,1993,18.0,0.33,0.33,0.22,0.06,0.00,0.06,0.00,0.00,0.06,0.06,0.00,0.00,0.00,0.06,0.00,0.00,0.00,Matches
466,Keaton Parks\Keaton-Parks,us USA,MF,NYCFC,22,1997,19.2,2.71,2.71,2.24,0.00,0.05,0.36,0.05,0.00,0.31,0.31,0.21,0.00,0.00,0.10,0.00,0.00,0.00,Matches
467,Santiago Patiño\Santiago-Patino,us USA,MFFW,Orlando City,22,1997,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
468,João Paulo Mior\Joao-Paulo-Mior,br BRA,MF,Seattle,28,1991,16.7,2.34,2.34,1.50,0.60,0.06,0.06,0.12,0.00,0.30,0.30,0.24,0.00,0.06,0.00,0.00,0.00,0.00,Matches
469,Cristian Pavón\Cristian-Pavon,ar ARG,FWMF,LA Galaxy,24,1996,22.0,4.32,4.32,2.36,0.64,0.95,0.18,0.14,0.05,0.55,0.55,0.27,0.05,0.18,0.05,0.00,0.00,0.00,Matches
470,Damiano Pecile\Damiano-Pecile,ca CAN,MF,Vancouver,17,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,Matches
471,Matías Pellegrini\Matias-Pellegrini,ar ARG,FWMF,Miami,19,2000,10.7,2.62,2.63,1.68,0.37,0.09,0.19,0.19,0.09,0.47,0.47,0.47,0.00,0.00,0.00,0.00,0.00,0.00,Matches
472,Ronaldo Peña\Ronaldo-Pena,ve VEN,FW,Houston,22,1997,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
473,Jason Pendant\Jason-Pendant,fr FRA,DF,NY Red Bulls,22,1997,17.9,1.23,1.23,1.01,0.11,0.06,0.06,0.00,0.00,0.17,0.17,0.11,0.00,0.00,0.06,0.00,0.00,0.00,Matches
474,Cristian Penilla\Cristian-Penilla,ec ECU,FWMF,New England,28,1991,10.7,3.27,3.27,2.34,0.09,0.37,0.37,0.00,0.09,0.47,0.47,0.37,0.00,0.00,0.09,0.00,0.00,0.00,Matches
475,Ricardo Pepi\Ricardo-Pepi,us USA,FW,FC Dallas,17,2003,5.2,1.35,1.35,0.96,0.00,0.00,0.19,0.19,0.00,0.19,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.00,Matches
476,Andrés Perea\Andres-Perea,us USA,MFFW,Orlando City,19,2000,13.3,1.58,1.57,1.28,0.00,0.23,0.00,0.00,0.08,0.23,0.22,0.23,0.00,0.00,0.00,0.00,0.00,0.00,Matches
477,Mauricio Pereyra\Mauricio-Pereyra,uy URU,MF,Orlando City,29,1990,12.2,4.67,4.67,3.61,0.49,0.16,0.00,0.33,0.08,0.82,0.82,0.74,0.00,0.00,0.00,0.08,0.00,0.00,Matches
478,Adrien Perez\Adrien-Perez,us USA,FW,Los Angeles FC,24,1995,3.4,2.06,2.09,0.88,0.00,0.59,0.00,0.59,0.00,0.29,0.30,0.00,0.00,0.00,0.00,0.29,0.00,0.00,Matches
479,Tom Pettersson\Tom-Pettersson,se SWE,DF,FC Cincinnati,29,1990,12.7,0.31,0.31,0.24,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
480,Pablo Piatti\Pablo-Piatti,ar ARG,MFFW,Toronto FC,30,1989,14.7,3.54,3.53,2.24,0.41,0.20,0.27,0.34,0.07,0.34,0.34,0.20,0.00,0.07,0.07,0.00,0.00,0.00,Matches
481,Fafà Picault\Fafa-Picault,us USA,FW,FC Dallas,28,1991,11.5,2.35,2.34,1.91,0.00,0.35,0.09,0.00,0.00,0.35,0.35,0.26,0.00,0.09,0.00,0.00,0.00,0.00,Matches
482,Samuel Piette\Samuel-Piette,ca CAN,MFFW,Montreal,25,1994,21.5,1.77,1.76,1.63,0.00,0.05,0.05,0.00,0.05,0.14,0.14,0.14,0.00,0.00,0.00,0.00,0.00,0.00,Matches
483,Mauricio Pineda\Mauricio-Pineda,us USA,DFMF,Chicago,22,1997,22.4,0.54,0.54,0.54,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
484,Donovan Pines\Donovan-Pines,us USA,DF,D.C. United,21,1998,15.0,0.40,0.40,0.33,0.00,0.00,0.07,0.00,0.00,0.07,0.07,0.00,0.00,0.00,0.07,0.00,0.00,0.00,Matches
485,Rodolfo Pizarro\Rodolfo-Pizarro,mx MEX,MFFW,Miami,25,1994,17.5,3.66,3.65,2.69,0.00,0.23,0.23,0.51,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
486,Andy Polo\Andy-Polo,pe PER,MFFW,Portland,25,1994,8.4,1.55,1.55,1.31,0.12,0.12,0.00,0.00,0.00,0.24,0.24,0.24,0.00,0.00,0.00,0.00,0.00,0.00,Matches
487,Matt Polster\Matt-Polster,us USA,MF,New England,26,1993,8.4,3.10,3.09,2.62,0.00,0.12,0.00,0.24,0.12,0.36,0.36,0.24,0.00,0.00,0.00,0.12,0.00,0.00,Matches
488,Paxton Pomykal\Paxton-Pomykal,us USA,FWMF,FC Dallas,20,1999,1.7,2.94,2.94,2.35,0.00,0.00,0.00,0.59,0.00,0.59,0.59,0.59,0.00,0.00,0.00,0.00,0.00,0.00,Matches
489,Justin Portillo\Justin-Portillo,us USA,MF,Real Salt Lake,27,1992,3.0,0.33,0.34,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
490,Alvas Powell\Alvas-Powell,jm JAM,DF,Miami,25,1994,2.2,0.45,0.45,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
491,Alejandro Pozuelo\Alejandro-Pozuelo,es ESP,MFFW,Toronto FC,28,1991,22.3,4.89,4.88,3.95,0.54,0.04,0.27,0.09,0.00,0.45,0.45,0.40,0.00,0.00,0.04,0.00,0.00,0.00,Matches
492,Jack Price\Jack-Price,eng ENG,MF,Colorado,27,1992,14.6,3.22,3.21,2.05,1.16,0.00,0.00,0.00,0.00,0.41,0.41,0.21,0.21,0.00,0.00,0.00,0.00,0.00,Matches
493,Ralph Priso-Mbongue\Ralph-Priso-Mbongue,ca CAN,MFFW,Toronto FC,17,2002,1.8,1.11,1.13,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
494,Kacper Przybyłko\Kacper-Przybylko,pl POL,FW,Philadelphia,26,1993,21.9,2.74,2.74,2.28,0.00,0.09,0.18,0.14,0.05,0.50,0.50,0.46,0.00,0.00,0.00,0.05,0.00,0.00,Matches
495,Alan Pulido\Alan-Pulido,mx MEX,FW,Sporting KC,28,1991,10.6,3.77,3.76,1.89,0.00,0.66,0.66,0.57,0.00,0.85,0.85,0.47,0.00,0.09,0.19,0.09,0.00,0.00,Matches
496,Roberto Punčec\Roberto-Puncec,hr CRO,DF,Sporting KC,28,1991,18.6,0.43,0.43,0.43,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.05,0.00,0.00,0.00,0.00,0.00,0.00,Matches
497,Andrew Putna\Andrew-Putna,us USA,GK,Real Salt Lake,25,1994,15.0,0.07,0.07,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
498,Valeri Qazaishvili\Valeri-Qazaishvili,ge GEO,FWMF,San Jose,27,1993,8.9,3.48,3.50,2.36,0.11,0.45,0.11,0.11,0.34,0.22,0.23,0.11,0.00,0.11,0.00,0.00,0.00,0.00,Matches
499,Darwin Quintero\Darwin-Quintero,co COL,FWMF,Houston,32,1987,18.7,6.31,6.31,4.28,0.75,0.59,0.27,0.32,0.11,0.70,0.70,0.43,0.11,0.05,0.11,0.00,0.00,0.00,Matches
500,Romell Quioto\Romell-Quioto,hn HON,FWMF,Montreal,28,1991,16.5,3.09,3.10,1.82,0.42,0.06,0.36,0.36,0.06,0.79,0.79,0.30,0.06,0.06,0.12,0.18,0.06,0.00,Matches
501,Jukka Raitala\Jukka-Raitala,fi FIN,DF,Montreal,31,1988,15.0,0.53,0.53,0.40,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
502,Christian Ramirez\Christian-Ramirez,us USA,FW,Houston,28,1991,7.5,2.40,2.40,2.13,0.13,0.13,0.00,0.00,0.00,0.40,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,Matches
503,Jeizon Ramírez\Jeizon-Ramirez,ve VEN,FWMF,Real Salt Lake,18,2001,1.0,1.00,0.99,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
504,Greg Ranjitsingh\Greg-Ranjitsingh,tt TRI,GK,Minnesota,26,1993,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
505,Ryan Raposo\Ryan-Raposo,ca CAN,MFFW,Vancouver,20,1999,4.3,1.40,1.40,0.93,0.23,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
506,Matthew Real\Matthew-Real,us USA,DF,Philadelphia,20,1999,7.0,0.57,0.57,0.57,0.00,0.00,0.00,0.00,0.00,0.29,0.29,0.29,0.00,0.00,0.00,0.00,0.00,0.00,Matches
507,Adrien Regattin\Adrien-Regattin,ma MAR,FWMF,FC Cincinnati,28,1991,7.0,3.43,3.43,2.43,0.14,0.43,0.14,0.29,0.00,0.43,0.43,0.29,0.00,0.14,0.00,0.00,0.00,0.00,Matches
508,Winston Reid\Winston-Reid,nz NZL,DF,Sporting KC,31,1988,8.1,0.25,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
509,Eric Remedi\Eric-Remedi,ar ARG,MF,Atlanta,24,1995,12.9,1.24,1.24,0.78,0.00,0.08,0.08,0.31,0.00,0.16,0.16,0.08,0.00,0.00,0.08,0.00,0.00,0.00,Matches
510,Justin Rennicks\Justin-Rennicks,us USA,FWDF,New England,20,1999,0.4,2.50,2.81,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
511,Andrés Reyes\Andres-Reyes,co COL,DF,Miami,20,1999,12.2,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
512,Yordy Reyna\Yordy-Reyna,pe PER,FWMF,Vancouver,26,1993,4.4,3.18,3.17,2.27,0.23,0.23,0.23,0.23,0.00,0.45,0.45,0.23,0.00,0.23,0.00,0.00,0.00,0.00,Matches
513,Yordy Reyna\Yordy-Reyna,pe PER,FWMF,D.C. United,26,1993,2.6,3.08,3.05,2.31,0.38,0.38,0.00,0.00,0.00,0.38,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.00,Matches
514,Andre Reynolds II\Andre-Reynolds-II,us USA,DF,Chicago,18,2001,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
515,Bryan Reynolds\Bryan-Reynolds,us USA,DF,FC Dallas,18,2001,14.1,1.91,1.91,1.56,0.21,0.07,0.00,0.07,0.00,0.50,0.50,0.35,0.00,0.07,0.00,0.07,0.00,0.00,Matches
516,Emanuel Reynoso\Emanuel-Reynoso,ar ARG,MFFW,Minnesota,24,1995,9.2,5.98,5.99,3.80,1.20,0.33,0.11,0.33,0.22,0.98,0.98,0.65,0.11,0.00,0.00,0.22,0.00,0.00,Matches
517,Andrés Ricaurte\Andres-Ricaurte,co COL,MF,FC Dallas,28,1991,12.3,4.07,4.07,3.09,0.81,0.00,0.08,0.00,0.08,0.24,0.24,0.16,0.08,0.00,0.00,0.00,0.00,0.00,Matches
518,Spencer Richey\Spencer-Richey,us USA,GK,FC Cincinnati,27,1992,9.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
519,Tosaint Ricketts\Tosaint-Ricketts,ca CAN,FWMF,Vancouver,32,1987,5.1,0.98,0.97,0.39,0.00,0.00,0.20,0.39,0.00,0.20,0.19,0.00,0.00,0.00,0.00,0.20,0.00,0.00,Matches
520,Alexander Ring\Alexander-Ring,fi FIN,MFFW,NYCFC,28,1991,22.4,2.41,2.41,2.01,0.18,0.04,0.13,0.04,0.00,0.18,0.18,0.13,0.04,0.00,0.00,0.00,0.00,0.00,Matches
521,Andrés Ríos\Andres-Rios,ar ARG,FWMF,San Jose,30,1989,18.9,2.49,2.48,2.12,0.05,0.05,0.05,0.21,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,Matches
522,Gelmin Rivas\Gelmin-Rivas,ve VEN,FW,D.C. United,30,1989,5.6,1.43,1.43,0.71,0.18,0.00,0.18,0.36,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.18,0.00,0.00,Matches
523,Robinho\Robinho,br BRA,DFMF,Orlando City,25,1995,1.6,2.50,2.50,1.25,0.00,0.63,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
524,Miles Robinson\Miles-Robinson,us USA,DF,Atlanta,22,1997,15.5,0.45,0.45,0.32,0.00,0.00,0.06,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
525,Robbie Robinson\Robbie-Robinson,us USA,FW,Miami,21,1998,4.8,2.08,2.09,1.67,0.00,0.21,0.00,0.21,0.00,0.21,0.21,0.21,0.00,0.00,0.00,0.00,0.00,0.00,Matches
526,Luis Robles\Luis-Robles,us USA,GK,Miami,35,1984,15.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
527,Tony Rocha\Tony-Rocha,bz BLZ,MFFW,NYCFC,26,1993,0.6,11.7,10.86,10.0,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
528,Brian Rodríguez\Brian-Rodriguez,uy URU,FW,Los Angeles FC,19,2000,16.0,5.25,5.25,2.56,1.38,0.69,0.19,0.44,0.00,0.56,0.56,0.31,0.13,0.06,0.06,0.00,0.00,0.00,Matches
529,Memo Rodriguez\Memo-Rodriguez,us USA,MFFW,Houston,24,1995,17.7,3.45,3.44,1.98,0.62,0.11,0.34,0.17,0.23,0.28,0.28,0.11,0.00,0.00,0.11,0.06,0.00,0.00,Matches
530,Alex Roldan\Alex-Roldan,us USA,DFFW,Seattle,23,1996,6.4,1.72,1.71,1.25,0.16,0.16,0.16,0.00,0.00,0.31,0.31,0.16,0.00,0.16,0.00,0.00,0.00,0.00,Matches
531,Cristian Roldan\Cristian-Roldan,us USA,FWMF,Seattle,24,1995,21.0,2.90,2.91,2.33,0.05,0.24,0.14,0.05,0.10,0.33,0.33,0.29,0.00,0.00,0.05,0.00,0.00,0.00,Matches
532,David Romney\David-Romney,us USA,DF,Nashville,26,1993,23.0,0.48,0.48,0.35,0.04,0.00,0.09,0.00,0.00,0.13,0.13,0.04,0.00,0.00,0.09,0.00,0.00,0.00,Matches
533,Eloy Room\Eloy-Room,cw CUW,GK,Columbus,30,1989,16.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
534,Andy Rose\Andy-Rose,au AUS,DFMF,Vancouver,29,1990,9.5,0.42,0.42,0.32,0.00,0.00,0.00,0.00,0.11,0.21,0.21,0.11,0.00,0.00,0.00,0.00,0.11,0.00,Matches
535,Oriol Rosell\Oriol-Rosell,es ESP,MF,Orlando City,27,1992,6.4,0.78,0.78,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
536,Keegan Rosenberry\Keegan-Rosenberry,us USA,DF,Colorado,26,1993,15.1,1.66,1.66,1.52,0.00,0.00,0.07,0.07,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
537,Matheus Rossetto\Matheus-Rossetto,br BRA,MFFW,Atlanta,23,1996,8.7,1.61,1.62,1.26,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
538,Diego Rossi\Diego-Rossi,uy URU,FW,Los Angeles FC,21,1998,18.8,3.09,3.08,2.18,0.00,0.27,0.37,0.21,0.05,0.48,0.48,0.21,0.00,0.05,0.16,0.05,0.00,0.00,Matches
539,Giuseppe Rossi\Giuseppe-Rossi,it ITA,FWMF,Real Salt Lake,32,1987,1.9,2.11,2.07,1.05,0.53,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
540,Brian Rowe\Brian-Rowe,us USA,GK,Orlando City,31,1988,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
541,Kelyn Rowe\Kelyn-Rowe,us USA,MFFW,New England,28,1991,9.9,1.82,1.81,1.31,0.10,0.10,0.20,0.00,0.10,0.10,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.00,Matches
542,Daniel Royer\Daniel-Royer,at AUT,FW,NY Red Bulls,29,1990,15.0,1.73,1.73,1.60,0.00,0.07,0.00,0.00,0.07,0.27,0.27,0.20,0.00,0.07,0.00,0.00,0.00,0.00,Matches
543,Ruan\Ruan,br BRA,DF,Orlando City,24,1995,17.7,1.53,1.52,1.13,0.11,0.06,0.06,0.11,0.06,0.23,0.23,0.17,0.06,0.00,0.00,0.00,0.00,0.00,Matches
544,Diego Rubio\Diego-Rubio,cl CHI,FW,Colorado,26,1993,11.5,2.78,2.78,2.00,0.00,0.09,0.35,0.26,0.09,0.61,0.61,0.52,0.00,0.00,0.00,0.09,0.00,0.00,Matches
545,Raúl Ruidíaz\Raul-Ruidiaz,pe PER,FW,Seattle,29,1990,15.8,2.53,2.53,1.71,0.00,0.44,0.19,0.13,0.06,0.51,0.51,0.38,0.00,0.13,0.00,0.00,0.00,0.00,Matches
546,Pablo Ruíz\Pablo-Ruiz,ar ARG,MF,Real Salt Lake,21,1998,14.7,2.65,2.66,1.84,0.41,0.14,0.14,0.07,0.07,0.07,0.07,0.00,0.07,0.00,0.00,0.00,0.00,0.00,Matches
547,Albert Rusnák\Albert-Rusnak,sk SVK,MFFW,Real Salt Lake,25,1994,14.3,4.69,4.68,2.31,1.61,0.21,0.42,0.14,0.00,0.21,0.21,0.14,0.07,0.00,0.00,0.00,0.00,0.00,Matches
548,Johnny Russell\Johnny-Russell,sco SCO,FWMF,Sporting KC,29,1990,16.9,4.02,4.02,2.25,0.77,0.59,0.18,0.24,0.00,0.41,0.41,0.18,0.12,0.12,0.00,0.00,0.00,0.00,Matches
549,Marc Rzatkowski\Marc-Rzatkowski,de GER,MFFW,NY Red Bulls,29,1990,7.8,3.72,3.73,2.18,1.03,0.00,0.38,0.13,0.00,0.13,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00,Matches
550,Michael Salazar\Michael-Salazar,bz BLZ,FW,Houston,27,1992,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
551,Shea Salinas\Shea-Salinas,us USA,MFDF,San Jose,33,1986,8.8,3.52,3.54,2.05,0.45,0.68,0.11,0.23,0.00,0.68,0.69,0.34,0.00,0.23,0.00,0.11,0.00,0.00,Matches
552,Dániel Sallói\Daniel-Salloi,hu HUN,MF,Sporting KC,23,1996,1.9,1.58,1.60,1.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
553,Ilie Sánchez\Ilie-Sanchez,es ESP,MF,Sporting KC,29,1990,14.0,2.21,2.22,2.07,0.00,0.00,0.14,0.00,0.00,0.36,0.36,0.29,0.00,0.00,0.07,0.00,0.00,0.00,Matches
554,Richard Sánchez\Richard-Sanchez,mx MEX,GK,Sporting KC,25,1994,1.2,0.83,0.86,0.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
555,James Sands\James-Sands,us USA,MFDF,NYCFC,19,2000,15.6,1.15,1.15,1.03,0.00,0.00,0.00,0.06,0.06,0.19,0.19,0.13,0.00,0.00,0.00,0.06,0.00,0.00,Matches
556,Harold Santiago Mosquera\Harold-Santiago-Mosquera,co COL,FW,FC Dallas,24,1995,4.6,3.04,3.05,2.39,0.00,0.43,0.00,0.00,0.22,0.22,0.22,0.00,0.00,0.00,0.00,0.00,0.22,0.00,Matches
557,Sergio Santos Gomes\Sergio-Santos-Gomes,br BRA,FW,Philadelphia,25,1994,13.4,3.06,3.06,1.87,0.15,0.15,0.22,0.30,0.37,0.30,0.30,0.15,0.00,0.00,0.07,0.07,0.00,0.00,Matches
558,Pedro Santos\Pedro-Santos,pt POR,FWMF,Columbus,31,1988,20.4,3.28,3.29,2.35,0.29,0.29,0.10,0.15,0.10,0.49,0.49,0.39,0.00,0.05,0.00,0.05,0.00,0.00,Matches
559,C.J. Sapong\CJ-Sapong,us USA,FW,Chicago,31,1988,5.3,1.70,1.70,1.13,0.00,0.00,0.00,0.57,0.00,0.19,0.19,0.00,0.00,0.00,0.00,0.19,0.00,0.00,Matches
560,Joseph Scally\Joseph-Scally,us USA,DF,NYCFC,17,2002,0.8,2.50,2.57,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
561,Rodrigo Schlegel\Rodrigo-Schlegel,ar ARG,DF,Orlando City,22,1997,7.2,0.56,0.56,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
562,Tate Schmitt\Tate-Schmitt,us USA,DFFW,Real Salt Lake,22,1997,2.8,1.43,1.41,1.07,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
563,Aaron Schoenfeld\Aaron-Schoenfeld,us USA,FW,Minnesota,29,1990,4.4,2.50,2.49,1.59,0.00,0.23,0.23,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
564,Patrick Seagrist\Patrick-Seagrist,us USA,DF,NY Red Bulls,21,1998,2.7,0.37,0.37,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
565,Dante Sealy\Dante-Sealy,us USA,FWDF,FC Dallas,16,2003,0.6,5.00,5.09,1.67,0.00,0.00,1.67,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
566,Eddie Segura\Eddie-Segura,co COL,DF,Los Angeles FC,22,1997,20.9,0.86,0.86,0.77,0.00,0.00,0.05,0.00,0.05,0.19,0.19,0.10,0.00,0.00,0.05,0.00,0.05,0.00,Matches
567,Ulises Segura\Ulises-Segura,cr CRC,FWMF,D.C. United,26,1993,7.6,1.45,1.45,1.32,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
568,Chris Seitz\Chris-Seitz,us USA,GK,D.C. United,32,1987,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
569,Amar Sejdic\Amar-Sejdic,us USA,MF,Montreal,23,1996,7.6,1.71,1.70,0.92,0.53,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
570,Boris Sekulić\Boris-Sekulic,sk SVK,DF,Chicago,28,1991,20.2,1.88,1.88,1.63,0.05,0.00,0.15,0.00,0.05,0.25,0.25,0.15,0.05,0.00,0.05,0.00,0.00,0.00,Matches
571,Brandon Servania\Brandon-Servania,us USA,MF,FC Dallas,20,1999,4.5,0.44,0.45,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
572,Jacob Shaffelburg\Jacob-Shaffelburg,ca CAN,MFFW,Toronto FC,20,1999,1.4,1.43,1.41,0.71,0.00,0.00,0.71,0.00,0.00,0.71,0.70,0.00,0.00,0.00,0.71,0.00,0.00,0.00,Matches
573,Brek Shea\Brek-Shea,us USA,FWDF,Miami,29,1990,7.0,0.86,0.85,0.71,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
574,Khiry Shelton\Khiry-Shelton,us USA,FWMF,Sporting KC,26,1993,16.1,2.98,2.99,1.86,0.00,0.56,0.37,0.19,0.00,0.19,0.19,0.06,0.00,0.00,0.12,0.00,0.00,0.00,Matches
575,Andre Shinyashiki\Andre-Shinyashiki,br BRA,FW,Colorado,24,1995,11.4,2.81,2.80,1.75,0.00,0.53,0.26,0.18,0.09,0.18,0.18,0.09,0.00,0.00,0.09,0.00,0.00,0.00,Matches
576,Harry Shipp\Harry-Shipp,us USA,MFFW,Seattle,28,1991,0.4,5.00,4.50,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
577,Shamit Shome\Shamit-Shome,ca CAN,DFMF,Montreal,22,1997,3.2,1.25,1.26,0.94,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
578,Bobby Shuttleworth\Bobby-Shuttleworth,us USA,GK,Chicago,32,1987,17.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
579,Danilo da Silva\Danilo-da-Silva,br BRA,DF,Los Angeles FC,33,1986,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
580,Marcelo Silva\Marcelo-Silva,uy URU,DF,Real Salt Lake,30,1989,14.5,0.48,0.48,0.34,0.00,0.00,0.14,0.00,0.00,0.21,0.21,0.14,0.00,0.00,0.07,0.00,0.00,0.00,Matches
581,Josh Sims\Josh-Sims,eng ENG,MF,NY Red Bulls,22,1997,0.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
582,Seth Sinovic\Seth-Sinovic,us USA,DF,New England,33,1987,0.2,5.00,6.43,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
