Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
92,Willy Caballero\Willy-Caballero,ar ARG,GK,eng Chelsea,37,1981,2.0,39.5,27.0,12.5,0.50,0.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00,16.0,2.00,21.5,4.50,28.0,1.00,0.00,5.50,28.0,0.00,1.00,0.00,0.00,Matches
93,Mattia Caldara\Mattia-Caldara,it ITA,DF,it Atalanta,25,1994,2.8,26.4,25.0,1.43,1.43,0.00,3.21,0.71,0.00,0.00,0.00,0.00,0.00,18.2,4.29,3.93,4.29,20.7,0.36,0.00,0.36,23.6,0.00,0.71,0.00,0.00,Matches
94,José Callejón\Jose-Callejon,es ESP,MFFW,it Napoli,32,1987,6.3,43.5,39.7,3.81,1.27,0.16,5.08,3.33,2.70,1.90,0.48,1.11,0.32,23.7,10.3,9.52,5.08,35.7,1.90,0.63,0.16,36.0,0.16,0.79,0.63,1.27,Matches
95,Mohamed Camara\Mohamed-Camara,gn GUI,MF,gr Olympiacos,22,1997,4.6,43.3,42.2,1.09,0.87,0.00,9.78,1.52,1.09,0.00,0.00,0.00,0.00,27.6,6.96,8.70,6.30,34.6,0.87,0.00,0.00,32.2,0.00,1.52,0.65,1.30,Matches
96,Emre Can\Emre-Can,de GER,MF,de Dortmund,25,1994,2.0,59.0,58.5,0.50,0.50,0.50,11.0,0.50,0.50,0.00,0.00,0.00,0.00,46.0,7.00,6.00,8.50,46.5,3.00,0.00,0.50,52.5,0.00,0.50,2.00,0.50,Matches
97,José Cañas\Jose-Canas,es ESP,MF,rs Red Star,32,1987,3.5,40.6,40.0,0.57,0.57,0.00,8.00,1.14,0.00,0.00,0.00,0.00,0.00,29.7,6.86,4.00,3.71,35.1,1.71,0.00,0.00,36.6,0.29,0.29,0.57,0.00,Matches
98,João Cancelo\Joao-Cancelo,pt POR,DF,eng Manchester City,25,1994,6.3,81.6,73.2,8.41,0.32,0.63,11.1,1.90,3.33,0.00,0.00,0.00,0.00,55.6,16.2,9.84,9.21,62.1,1.43,8.10,0.16,71.3,0.16,0.95,0.79,1.27,Matches
99,Antonio Candreva\Antonio-Candreva,it ITA,DF,it Inter,32,1987,4.3,42.8,35.3,7.44,0.47,0.47,7.91,2.33,3.02,0.23,0.23,0.00,0.00,18.4,6.74,17.7,7.44,26.7,1.40,6.74,0.23,28.1,0.47,2.09,0.93,1.16,Matches
100,Maxence Caqueret\Maxence-Caqueret,fr FRA,MF,fr Lyon,19,2000,3.0,26.0,25.7,0.33,0.33,0.33,6.67,0.67,0.33,0.00,0.00,0.00,0.00,20.0,4.00,2.00,3.67,20.0,1.67,0.00,0.00,22.0,0.00,0.33,0.67,1.00,Matches
101,Yannick Carrasco\Yannick-Carrasco,be BEL,MF,es Atlético Madrid,25,1993,1.0,28.0,23.0,5.00,2.00,0.00,8.00,0.00,1.00,2.00,1.00,0.00,0.00,18.0,6.00,4.00,4.00,20.0,2.00,1.00,0.00,23.0,0.00,0.00,0.00,1.00,Matches
102,Dani Carvajal\Dani-Carvajal,es ESP,DF,es Real Madrid,27,1992,6.9,74.6,64.8,9.86,0.58,0.00,12.0,1.59,2.46,0.00,0.00,0.00,0.00,45.8,16.2,12.6,4.35,58.1,1.88,9.28,0.58,63.0,0.00,1.01,1.59,2.90,Matches
103,Casemiro\Casemiro,br BRA,MF,es Real Madrid,27,1992,7.7,66.9,64.5,2.34,2.34,0.00,12.3,2.21,0.39,0.00,0.00,0.00,0.00,48.6,8.83,9.48,6.36,57.3,2.21,0.00,0.26,57.4,0.00,1.04,1.56,0.78,Matches
104,Timothy Castagne\Timothy-Castagne,be BEL,DF,it Atalanta,23,1995,4.4,48.2,40.2,7.95,0.45,0.23,8.18,0.45,1.59,0.23,0.23,0.00,0.00,30.9,8.64,8.64,7.05,32.0,0.91,7.27,0.23,40.2,0.00,0.68,0.91,1.14,Matches
105,Edinson Cavani\Edinson-Cavani,uy URU,FW,fr Paris S-G,32,1987,1.5,18.0,17.3,0.67,0.00,0.00,4.67,0.00,0.00,0.00,0.00,0.00,0.00,14.0,2.00,2.00,4.67,12.7,0.00,0.00,0.00,14.0,0.00,0.00,0.00,0.00,Matches
106,Zeki Çelik\Zeki-Celik,tr TUR,DF,fr Lille,22,1997,6.0,52.2,40.5,11.7,0.67,0.17,7.33,0.67,2.17,0.00,0.00,0.00,0.00,27.8,12.0,12.3,2.17,36.8,1.83,11.0,0.00,41.0,0.00,0.67,0.33,1.67,Matches
107,Murilo Cerqueira\Murilo-Cerqueira,br BRA,MFDF,ru Loko Moscow,22,1997,4.1,22.0,20.2,1.71,1.71,0.00,3.41,0.24,0.24,0.00,0.00,0.00,0.00,9.76,4.39,7.80,1.22,16.1,3.66,0.00,0.24,15.4,0.24,0.49,0.49,0.49,Matches
108,Franco Cervi\Franco-Cervi,ar ARG,MF,pt Benfica,25,1994,4.4,34.3,32.7,1.59,0.00,0.00,10.2,0.68,1.14,0.00,0.00,0.00,0.00,20.5,7.73,6.14,26.8,4.77,0.45,1.59,0.23,25.0,0.00,1.14,0.45,1.14,Matches
109,Leonardo César Jardim\Leonardo-Cesar-Jardim,br BRA,GK,fr Lille,24,1995,0.2,30.0,15.0,15.0,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,20.0,0.00,25.0,0.00,0.00,0.00,15.0,0.00,0.00,0.00,0.00,Matches
110,Rayan Cherki\Rayan-Cherki,fr FRA,MF,fr Lyon,15,2003,0.4,17.5,17.5,0.00,0.00,0.00,2.50,2.50,2.50,0.00,0.00,0.00,0.00,12.5,2.50,2.50,15.0,2.50,0.00,0.00,0.00,15.0,0.00,0.00,0.00,0.00,Matches
111,Denis Cheryshev\Denis-Cheryshev,ru RUS,MF,es Valencia,28,1990,2.9,27.9,26.6,1.38,0.69,0.34,7.24,1.03,1.38,0.00,0.00,0.00,0.00,16.9,7.59,3.45,21.0,5.17,1.03,0.69,0.00,18.6,0.00,1.03,1.03,3.45,Matches
112,Chiquinho\Chiquinho,pt POR,MFFW,pt Benfica,24,1995,3.0,38.0,36.3,1.67,0.67,0.00,10.7,0.00,0.67,1.00,0.00,0.33,0.67,29.0,5.67,3.33,3.00,33.3,1.33,0.00,0.00,30.3,0.33,0.00,0.33,1.67,Matches
113,Andreas Christensen\Andreas-Christensen,dk DEN,DF,eng Chelsea,23,1996,4.0,39.8,38.8,1.00,1.00,0.00,4.00,0.50,0.00,0.00,0.00,0.00,0.00,35.3,2.00,2.50,1.75,36.8,1.25,0.00,0.00,38.0,0.00,0.25,0.00,0.00,Matches
114,Jasper Cillessen\Jasper-Cillessen,nl NED,GK,es Valencia,30,1989,6.0,33.5,19.8,13.7,4.00,0.00,4.17,0.67,0.00,0.00,0.00,0.00,0.00,12.2,2.67,18.7,2.83,24.5,0.00,0.00,4.83,20.3,0.33,1.00,0.00,0.00,Matches
115,Kingsley Coman\Kingsley-Coman,fr FRA,FW,de Bayern Munich,23,1996,6.1,44.9,44.3,0.66,0.00,0.00,7.05,1.31,4.92,0.00,0.00,0.00,0.00,33.6,6.07,5.25,7.70,34.9,0.98,0.66,0.16,35.2,0.16,1.15,0.49,1.31,Matches
116,Dion Cools\Dion-Cools,be BEL,MF,be Club Brugge,23,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
117,Francis Coquelin\Francis-Coquelin,fr FRA,MFDF,es Valencia,28,1991,4.8,42.7,42.1,0.63,0.63,0.00,8.33,1.67,0.00,0.00,0.00,0.00,0.00,29.4,7.29,6.04,6.46,33.8,1.67,0.00,0.00,36.5,0.21,0.63,1.46,0.42,Matches
118,Vedran Ćorluka\Vedran-Corluka,hr CRO,DF,ru Loko Moscow,33,1986,5.8,29.3,26.9,2.41,2.41,0.00,2.41,2.59,0.00,0.00,0.00,0.00,0.00,15.3,3.79,10.2,3.97,23.6,1.21,0.00,0.00,23.1,0.00,0.86,0.34,0.00,Matches
119,Maxwel Cornet\Maxwel-Cornet,ci CIV,DFMF,fr Lyon,22,1996,6.1,39.2,33.1,6.07,0.49,0.00,6.07,0.66,2.13,0.82,0.16,0.33,0.00,22.3,9.67,7.21,25.4,7.70,0.66,4.75,0.00,28.4,0.00,0.49,0.49,2.79,Matches
120,Carlos Coronel\Carlos-Coronel,br BRA,GK,at RB Salzburg,22,1996,2.6,28.1,14.6,13.5,0.77,0.00,1.92,0.77,0.00,0.00,0.00,0.00,0.00,11.9,0.77,15.4,1.92,21.2,0.00,0.00,3.46,16.2,0.00,1.92,0.00,0.00,Matches
121,Ángel Correa\Angel-Correa,ar ARG,MFFW,es Atlético Madrid,24,1995,4.9,24.7,23.9,0.82,0.00,0.00,7.76,0.00,0.82,0.20,0.00,0.00,0.00,16.7,5.71,2.24,4.29,18.6,1.22,0.20,0.20,17.3,0.20,0.41,1.63,1.43,Matches
122,Thierry Correia\Thierry-Correia,pt POR,DF,es Valencia,20,1999,0.2,55.0,50.0,5.00,0.00,0.00,10.0,5.00,10.0,0.00,0.00,0.00,0.00,25.0,5.00,25.0,5.00,40.0,0.00,5.00,0.00,35.0,0.00,5.00,0.00,5.00,Matches
123,Diego Costa\Diego-Costa,es ESP,FW,es Atlético Madrid,30,1988,5.1,21.4,20.6,0.78,0.00,0.20,9.22,0.39,0.39,0.00,0.00,0.00,0.00,12.5,5.49,3.33,2.16,14.9,0.59,0.39,1.18,14.9,0.00,0.00,0.20,1.76,Matches
124,Douglas Costa\Douglas-Costa,br BRA,MF,it Juventus,28,1990,0.2,110.0,105.0,5.00,0.00,0.00,40.0,5.00,15.0,0.00,0.00,0.00,0.00,75.0,20.0,15.0,105.0,0.00,0.00,5.00,0.00,90.0,0.00,5.00,0.00,5.00,Matches
125,Jaume Costa\Jaume-Costa,es ESP,DF,es Valencia,31,1988,2.7,44.4,36.7,7.78,1.11,0.37,5.93,0.37,1.11,0.00,0.00,0.00,0.00,25.9,7.04,11.5,25.2,10.0,1.48,6.67,0.37,33.0,0.37,1.85,1.11,1.11,Matches
126,Gaëtan Coucke\Gaetan-Coucke,be BEL,GK,be Genk,20,1998,5.0,44.8,31.0,13.8,3.60,0.00,4.20,1.00,0.00,0.00,0.00,0.00,0.00,17.2,1.60,26.0,0.80,35.8,0.00,0.00,4.80,30.4,0.40,0.40,0.40,0.00,Matches
127,Vladimír Coufal\Vladimir-Coufal,cz CZE,DF,cz Slavia Prague,26,1992,6.0,56.3,48.5,7.83,0.33,0.00,8.83,0.83,1.33,0.00,0.00,0.00,0.00,33.2,11.7,11.5,5.83,38.8,2.67,7.50,0.17,42.8,0.33,1.33,0.67,3.50,Matches
128,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,es Real Madrid,27,1992,6.5,35.2,27.4,7.85,1.23,0.00,3.08,0.62,0.00,0.00,0.00,0.00,0.00,26.3,1.54,7.38,18.8,10.8,0.00,0.00,5.69,29.5,0.00,0.77,0.15,0.00,Matches
129,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,de Bayern Munich,27,1992,5.8,56.9,49.5,7.41,0.52,0.00,8.10,3.79,1.72,5.52,1.03,2.24,1.21,37.9,7.59,11.4,3.62,51.6,1.21,0.34,0.00,43.8,0.00,0.86,1.21,1.21,Matches
130,Juan Cuadrado\Juan-Cuadrado,co COL,DFFW,it Juventus,31,1988,5.5,78.2,72.2,6.00,0.91,0.00,12.7,4.18,2.36,0.00,0.00,0.00,0.00,53.6,12.7,11.8,7.64,62.4,2.18,5.09,0.18,67.8,0.36,1.27,1.45,2.18,Matches
131,Carlos Cuesta\Carlos-Cuesta,co COL,DFMF,be Genk,20,1999,4.0,24.0,23.5,0.50,0.50,0.00,6.75,0.25,0.00,0.00,0.00,0.00,0.00,14.8,4.00,5.25,1.00,20.8,1.50,0.00,0.00,19.3,0.00,0.75,0.00,0.75,Matches
132,Matheus Cunha\Matheus-Cunha,br BRA,FW,de RB Leipzig,20,1999,0.9,28.9,27.8,1.11,0.00,0.00,12.2,2.22,0.00,0.00,0.00,0.00,0.00,21.1,4.44,3.33,2.22,25.6,1.11,0.00,0.00,23.3,0.00,0.00,3.33,0.00,Matches
133,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,it Inter,30,1988,2.0,55.5,50.0,5.50,1.00,0.00,12.5,0.50,1.00,0.00,0.00,0.00,0.00,34.5,11.0,10.0,15.5,31.5,1.00,4.50,1.00,43.5,0.00,1.00,0.00,0.50,Matches
134,Jacopo Da Riva\Jacopo-Da-Riva,it ITA,FW,it Atalanta,18,2000,0.1,10.0,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,Matches
135,Colin Dagba\Colin-Dagba,fr FRA,DF,fr Paris S-G,20,1998,1.0,57.0,46.0,11.0,0.00,0.00,11.0,1.00,4.00,0.00,0.00,0.00,0.00,34.0,15.0,8.00,7.00,39.0,0.00,11.0,0.00,48.0,0.00,1.00,1.00,2.00,Matches
136,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MFFW,de Dortmund,23,1996,0.3,73.3,73.3,0.00,0.00,0.00,13.3,0.00,0.00,0.00,0.00,0.00,0.00,56.7,3.33,13.3,10.0,60.0,0.00,0.00,0.00,70.0,0.00,0.00,0.00,0.00,Matches
137,Patson Daka\Patson-Daka,zm ZAM,FW,at RB Salzburg,20,1998,2.7,21.9,20.7,1.11,0.00,0.37,8.52,0.00,0.74,0.00,0.00,0.00,0.00,14.8,5.56,1.48,5.56,11.5,2.59,0.00,0.00,15.9,0.00,0.00,0.74,1.11,Matches
138,Danilo\Danilo,br BRA,DF,it Juventus,28,1991,5.2,79.2,71.5,7.69,1.35,0.38,10.6,2.12,1.92,0.00,0.00,0.00,0.00,51.2,16.0,12.1,7.69,62.9,1.54,6.35,0.19,67.5,0.38,0.77,0.96,1.35,Matches
139,Alphonso Davies\Alphonso-Davies,ca CAN,DF,de Bayern Munich,18,2000,7.9,67.0,59.4,7.59,0.25,0.13,7.59,0.38,2.41,0.00,0.00,0.00,0.00,48.6,12.4,5.95,45.7,10.6,2.66,7.34,0.13,58.9,0.13,0.76,0.63,1.14,Matches
140,Ben Davies\Ben-Davies,wal WAL,DF,eng Tottenham,26,1993,3.0,63.7,57.0,6.67,0.33,0.33,8.00,0.00,1.33,0.33,0.00,0.33,0.00,47.3,7.33,9.00,49.0,5.00,3.00,6.00,0.33,53.0,0.33,0.00,1.33,1.67,Matches
141,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,eng Manchester City,28,1991,6.3,55.7,47.0,8.73,1.75,1.11,11.0,4.13,4.29,6.03,2.06,1.43,0.48,34.6,10.2,11.0,6.51,46.8,0.95,0.79,0.16,38.9,0.32,1.43,1.11,3.02,Matches
142,Charles De Ketelaere\Charles-De-Ketelaere,be BEL,MFFW,be Club Brugge,18,2001,1.4,42.9,38.6,4.29,1.43,0.00,6.43,0.00,1.43,0.00,0.00,0.00,0.00,26.4,10.0,6.43,27.1,8.57,1.43,2.86,0.71,30.7,0.71,2.14,1.43,0.71,Matches
143,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,it Juventus,26,1992,2.0,51.5,46.0,5.50,1.50,0.00,17.0,3.00,1.50,0.00,0.00,0.00,0.00,33.5,6.50,11.5,13.5,28.5,3.50,4.00,0.50,40.0,0.00,0.50,1.50,1.50,Matches
144,Miloš Degenek\Milos-Degenek,au AUS,DF,rs Red Star,25,1994,6.0,35.7,33.5,2.17,2.17,0.00,4.50,0.67,0.17,0.00,0.00,0.00,0.00,27.2,2.83,5.67,8.83,24.2,2.50,0.00,0.00,30.0,0.17,0.83,0.17,0.50,Matches
145,Thomas Delaney\Thomas-Delaney,dk DEN,MF,de Dortmund,27,1991,2.7,65.6,65.2,0.37,0.37,0.00,11.9,1.11,0.37,0.00,0.00,0.00,0.00,49.6,5.93,10.0,51.9,10.7,2.22,0.00,0.00,55.6,0.74,0.37,0.00,1.85,Matches
146,Simon Deli\Simon-Deli,ci CIV,DF,be Club Brugge,27,1991,6.0,46.8,45.2,1.67,1.33,0.33,9.00,1.83,0.00,0.00,0.00,0.00,0.00,29.5,5.67,11.7,27.2,14.3,3.33,0.33,0.67,37.5,0.00,0.83,0.33,0.33,Matches
147,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,fr Lyon,23,1996,6.9,18.7,17.7,1.01,0.00,0.14,6.81,0.29,0.29,0.00,0.00,0.00,0.00,10.0,6.23,2.46,2.75,12.0,1.30,0.00,0.72,13.3,0.29,1.01,0.43,0.72,Matches
148,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FW,es Barcelona,22,1997,1.5,46.0,41.3,4.67,0.00,2.00,8.00,1.33,1.33,4.67,0.00,2.00,0.67,35.3,6.00,4.67,15.3,30.7,0.00,0.00,0.00,31.3,0.67,0.00,2.00,5.33,Matches
149,Merih Demiral\Merih-Demiral,tr TUR,DF,it Juventus,21,1998,1.0,51.0,51.0,0.00,0.00,0.00,15.0,0.00,0.00,0.00,0.00,0.00,0.00,42.0,5.00,4.00,6.00,41.0,3.00,0.00,0.00,45.0,0.00,0.00,1.00,1.00,Matches
150,Kerem Demirbay\Kerem-Demirbay,de GER,MF,de Leverkusen,26,1993,4.1,68.3,58.0,10.2,3.90,0.00,15.9,5.37,1.95,5.85,3.41,1.71,0.49,41.5,11.5,15.4,53.7,12.2,1.46,0.49,0.00,52.9,0.24,0.73,0.98,1.95,Matches
151,Diego Demme\Diego-Demme,de GER,MF,it Napoli,27,1991,1.4,56.4,55.0,1.43,1.43,0.00,8.57,0.71,0.00,0.00,0.00,0.00,0.00,40.7,7.86,7.86,5.71,50.0,0.71,0.00,0.00,50.0,0.00,0.71,1.43,0.00,Matches
152,Diego Demme\Diego-Demme,de GER,MF,de RB Leipzig,27,1991,4.1,86.6,85.9,0.73,0.73,0.24,17.1,1.22,0.73,0.00,0.00,0.00,0.00,63.4,12.4,10.7,15.4,68.5,0.73,0.00,0.98,76.6,0.24,1.71,0.98,1.71,Matches
153,Jason Denayer\Jason-Denayer,be BEL,DFMF,fr Lyon,24,1995,8.7,43.9,42.9,1.03,1.03,0.00,4.94,1.15,0.11,0.00,0.00,0.00,0.00,34.6,4.83,4.48,2.87,38.5,2.07,0.00,0.34,40.0,0.00,0.46,0.34,0.23,Matches
154,Emmanuel Dennis\Emmanuel-Dennis,ng NGA,FWMF,be Club Brugge,21,1997,5.0,28.6,26.2,2.40,0.20,0.00,7.00,0.80,2.60,0.00,0.00,0.00,0.00,14.6,7.80,6.20,3.20,20.0,1.00,2.20,1.00,18.2,0.60,0.80,0.60,2.40,Matches
155,Dentinho\Dentinho,br BRA,FWMF,ua Shakhtar,30,1989,0.2,40.0,35.0,5.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,35.0,5.00,0.00,5.00,35.0,0.00,0.00,0.00,35.0,0.00,0.00,0.00,0.00,Matches
156,Memphis Depay\Memphis-Depay,nl NED,FWMF,fr Lyon,25,1994,6.6,40.6,30.3,10.3,3.64,0.00,9.24,2.27,2.42,4.39,1.36,1.21,0.30,23.8,7.88,8.94,5.30,33.9,0.30,0.45,0.45,28.3,0.15,0.91,0.76,1.21,Matches
157,Sergiño Dest\Sergino-Dest,us USA,DF,nl Ajax,18,2000,4.5,52.4,47.3,5.11,1.11,0.00,9.11,0.44,2.22,0.00,0.00,0.00,0.00,41.1,5.78,5.56,4.89,42.2,0.89,4.00,0.00,44.9,0.00,1.33,0.89,0.22,Matches
158,Sébastien Dewaest\Sebastien-Dewaest,be BEL,DF,be Genk,28,1991,4.0,41.5,39.8,1.75,1.50,0.00,6.50,1.25,0.00,0.00,0.00,0.00,0.00,25.3,6.00,10.3,4.25,34.8,2.00,0.25,0.00,34.0,0.25,1.25,1.00,0.25,Matches
159,Giovanni Di Lorenzo\Giovanni-Di-Lorenzo,it ITA,DFMF,it Napoli,25,1993,8.0,61.1,52.4,8.75,1.63,0.13,10.1,1.25,1.13,0.00,0.00,0.00,0.00,37.9,15.0,8.25,7.88,42.9,1.75,7.13,0.25,50.1,0.25,1.25,1.25,2.63,Matches
160,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,fr Paris S-G,31,1988,8.3,44.5,39.0,5.42,1.33,0.36,9.64,1.69,2.89,3.37,1.08,1.33,0.00,28.0,8.55,7.95,39.6,3.13,0.48,0.72,0.48,33.9,0.00,0.84,0.84,1.81,Matches
161,Moussa Diaby\Moussa-Diaby,fr FRA,MFFW,de Leverkusen,20,1999,2.0,45.5,45.0,0.50,0.00,0.00,16.0,1.00,6.00,0.00,0.00,0.00,0.00,34.5,8.00,3.00,35.5,9.50,0.00,0.50,0.00,33.0,0.50,2.00,1.00,2.00,Matches
162,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,be Club Brugge,27,1991,0.5,20.0,20.0,0.00,0.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,12.0,4.00,4.00,2.00,16.0,0.00,0.00,0.00,14.0,2.00,0.00,0.00,2.00,Matches
163,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,es Valencia,22,1996,3.4,39.7,37.9,1.76,1.76,0.00,6.47,1.18,0.29,0.00,0.00,0.00,0.00,30.0,2.06,7.65,5.59,32.4,1.47,0.00,0.00,34.7,0.00,0.29,0.00,0.00,Matches
164,Abdou Diallo\Abdou-Diallo,fr FRA,DF,fr Paris S-G,23,1996,1.2,68.3,61.7,6.67,3.33,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,60.0,4.17,4.17,54.2,10.0,0.83,3.33,0.00,62.5,0.00,0.00,2.50,0.83,Matches
165,Rúben Dias\Ruben-Dias,pt POR,DF,pt Benfica,22,1997,6.0,49.3,46.8,2.50,2.33,0.00,7.33,0.83,0.17,0.00,0.00,0.00,0.00,37.3,4.00,8.00,5.67,40.5,1.83,0.17,0.00,42.3,0.17,1.00,0.67,0.00,Matches
166,Krepin Diatta\Krepin-Diatta,sn SEN,DFMF,be Club Brugge,20,1999,4.8,36.9,30.6,6.25,0.42,0.83,6.88,1.46,2.71,1.88,0.21,1.67,0.00,19.6,8.75,8.54,4.38,26.7,0.63,3.96,0.00,23.8,0.42,1.46,0.63,1.67,Matches
167,Brahim Díaz\Brahim-Diaz,es ESP,FW,es Real Madrid,19,1999,0.2,60.0,60.0,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,45.0,5.00,10.0,30.0,25.0,0.00,0.00,5.00,55.0,0.00,0.00,0.00,5.00,Matches
168,Eric Dier\Eric-Dier,eng ENG,DFMF,eng Tottenham,25,1994,3.5,62.3,61.4,0.86,0.86,0.00,8.57,2.57,0.00,0.00,0.00,0.00,0.00,48.0,6.29,8.00,7.14,50.3,3.43,0.00,0.29,52.6,0.00,1.43,0.29,1.43,Matches
169,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,eng Liverpool,28,1991,8.3,83.9,80.7,3.13,3.01,0.00,6.75,6.51,0.00,0.00,0.00,0.00,0.00,61.3,11.0,11.6,8.92,69.3,4.10,0.12,0.36,75.7,0.12,1.45,0.84,0.36,Matches
170,Emir Dilaver\Emir-Dilaver,at AUT,DF,hr Dinamo Zagreb,28,1991,6.0,35.2,32.7,2.50,2.50,0.00,4.50,3.00,0.00,0.00,0.00,0.00,0.00,21.2,4.33,9.67,7.50,24.0,2.33,0.00,0.17,29.3,0.17,0.67,0.33,0.17,Matches
171,Tiago Djaló\Tiago-Djalo,pt POR,DF,fr Lille,19,2000,3.0,47.7,45.0,2.67,1.00,0.00,4.33,0.67,0.33,0.00,0.00,0.00,0.00,37.3,5.67,4.67,3.33,41.0,0.67,1.67,0.33,41.0,0.00,1.00,0.33,1.00,Matches
172,Berat Djimsiti\Berat-Djimsiti,al ALB,DF,it Atalanta,26,1993,5.7,37.5,36.0,1.58,1.23,0.00,7.89,0.18,0.18,0.00,0.00,0.00,0.00,30.5,4.04,2.98,8.25,27.9,0.70,0.35,0.18,32.3,0.00,1.40,0.35,0.53,Matches
173,Dodô\Dodo,br BRA,DF,ua Shakhtar,20,1998,3.1,54.2,46.8,7.42,0.32,0.32,4.84,1.29,0.97,0.00,0.00,0.00,0.00,36.5,9.03,8.71,2.90,40.6,2.90,7.10,0.00,45.8,0.00,1.29,1.29,1.61,Matches
174,Jaume Doménech\Jaume-Domenech,es ESP,GK,es Valencia,28,1990,2.0,36.5,21.5,15.0,4.00,0.00,3.50,2.50,0.00,0.00,0.00,0.00,0.00,6.00,1.00,29.5,2.50,26.5,0.00,0.00,3.00,17.0,0.00,1.50,0.00,0.50,Matches
175,Ryan Donk\Ryan-Donk,sr SUR,DF,tr Galatasaray,33,1986,4.0,33.5,32.5,1.00,0.75,0.00,6.25,1.25,0.00,0.00,0.00,0.00,0.00,21.8,3.50,8.25,0.75,29.8,2.00,0.25,0.00,27.0,0.25,0.50,0.25,0.50,Matches
176,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,fr Lille,21,1997,6.0,42.8,40.7,2.17,1.33,0.00,4.50,1.33,0.00,0.00,0.00,0.00,0.00,26.3,5.83,10.7,35.2,2.17,3.33,0.83,0.17,34.8,0.33,0.67,0.67,0.33,Matches
177,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,de Leverkusen,28,1991,1.0,51.0,51.0,0.00,0.00,0.00,9.00,6.00,0.00,0.00,0.00,0.00,0.00,40.0,7.00,4.00,9.00,40.0,2.00,0.00,0.00,46.0,0.00,0.00,1.00,0.00,Matches
178,Julian Draxler\Julian-Draxler,de GER,MFFW,fr Paris S-G,25,1993,0.8,70.0,67.5,2.50,0.00,0.00,11.3,0.00,0.00,1.25,0.00,1.25,0.00,60.0,7.50,2.50,7.50,60.0,1.25,1.25,0.00,61.3,0.00,0.00,2.50,1.25,Matches
179,Sebastián Driussi\Sebastian-Driussi,ar ARG,MF,ru Zenit,23,1996,4.0,46.0,41.8,4.25,0.50,0.50,11.3,3.00,2.25,2.50,0.75,0.75,0.00,30.3,6.00,9.75,2.00,42.3,0.50,0.75,0.00,35.0,0.25,0.50,0.50,2.50,Matches
180,Leo Dubois\Leo-Dubois,fr FRA,DF,fr Lyon,24,1994,8.4,57.6,46.9,10.7,0.24,0.12,9.17,1.90,3.33,0.12,0.00,0.12,0.00,28.2,13.7,15.7,7.86,36.8,1.90,10.4,0.24,44.2,0.12,1.07,0.83,1.31,Matches
181,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,it Juventus,25,1993,3.5,65.1,59.1,6.00,0.86,0.29,18.6,2.86,3.14,2.86,0.57,1.71,0.57,44.6,9.43,11.1,56.3,7.71,0.00,0.57,0.57,52.3,0.00,0.57,1.71,1.71,Matches
182,Artem Dzyuba\Artem-Dzyuba,ru RUS,FW,ru Zenit,30,1988,6.0,38.0,36.7,1.33,0.17,1.00,16.7,0.50,0.50,0.00,0.00,0.00,0.00,18.7,10.2,9.17,2.83,23.7,3.67,0.50,1.17,27.5,0.17,0.33,0.33,2.17,Matches
183,Éder\Eder,pt POR,FW,ru Loko Moscow,31,1987,3.8,20.8,18.9,1.84,0.26,0.00,5.26,0.26,0.53,0.00,0.00,0.00,0.00,13.7,5.00,2.11,2.63,12.6,1.32,0.26,1.58,16.3,0.00,0.79,0.79,0.79,Matches
