Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
96,Emre Can\Emre-Can,de GER,MF,de Dortmund,25,1994,2,2,178,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.01,0.05,0.06,0.01,0.06,Matches
97,José Cañas\Jose-Canas,es ESP,MF,rs Red Star,32,1987,5,4,312,3.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches
98,João Cancelo\Joao-Cancelo,pt POR,DF,eng Manchester City,25,1994,8,6,570,6.3,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.06,0.03,0.03,0.06,0.03,0.06,Matches
99,Antonio Candreva\Antonio-Candreva,it ITA,DF,it Inter,32,1987,5,5,388,4.3,0.23,0.23,0.23,0.00,0.00,0.47,0.00,0.23,0.23,0.46,0.23,0.46,0.09,0.09,0.23,0.33,0.09,0.24,0.34,0.09,0.34,Matches
100,Maxence Caqueret\Maxence-Caqueret,fr FRA,MF,fr Lyon,19,2000,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.02,0.07,0.09,0.02,0.09,Matches
101,Yannick Carrasco\Yannick-Carrasco,be BEL,MF,es Atlético Madrid,25,1993,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.10,0.12,0.00,0.12,0.12,0.12,Matches
102,Dani Carvajal\Dani-Carvajal,es ESP,DF,es Real Madrid,27,1992,7,7,622,6.9,0.00,0.14,0.00,0.00,0.00,0.14,0.00,0.00,0.14,0.14,0.00,0.14,0.03,0.03,0.22,0.25,0.02,0.22,0.24,0.02,0.24,Matches
103,Casemiro\Casemiro,br BRA,MF,es Real Madrid,27,1992,8,8,689,7.7,0.13,0.13,0.13,0.00,0.00,0.13,0.00,0.13,0.13,0.26,0.13,0.26,0.04,0.04,0.05,0.09,0.04,0.05,0.09,0.04,0.09,Matches
104,Timothy Castagne\Timothy-Castagne,be BEL,DF,it Atalanta,23,1995,6,4,394,4.4,0.23,0.00,0.23,0.00,0.00,0.23,0.00,0.23,0.00,0.23,0.23,0.23,0.27,0.27,0.11,0.39,0.28,0.12,0.40,0.28,0.40,Matches
105,Edinson Cavani\Edinson-Cavani,uy URU,FW,fr Paris S-G,32,1987,3,1,132,1.5,0.67,0.00,0.00,0.67,0.67,0.00,0.00,0.68,0.00,0.68,0.00,0.00,0.73,0.27,0.00,0.27,0.77,0.00,0.77,0.25,0.25,Matches
106,Zeki Çelik\Zeki-Celik,tr TUR,DF,fr Lille,22,1997,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.17,0.20,0.04,0.16,0.20,0.04,0.20,Matches
107,Murilo Cerqueira\Murilo-Cerqueira,br BRA,MFDF,ru Loko Moscow,22,1997,5,4,370,4.1,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
108,Franco Cervi\Franco-Cervi,ar ARG,MF,pt Benfica,25,1994,5,5,393,4.4,0.23,0.23,0.23,0.00,0.00,0.00,0.00,0.23,0.23,0.46,0.23,0.46,0.30,0.30,0.09,0.41,0.31,0.09,0.40,0.31,0.40,Matches
109,Leonardo César Jardim\Leonardo-Cesar-Jardim,br BRA,GK,fr Lille,24,1995,1,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
110,Rayan Cherki\Rayan-Cherki,fr FRA,MF,fr Lyon,15,2003,2,0,34,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,0.22,0.12,0.34,0.22,0.34,Matches
111,Denis Cheryshev\Denis-Cheryshev,ru RUS,MF,es Valencia,28,1990,6,3,263,2.9,0.69,0.00,0.69,0.00,0.00,0.00,0.00,0.68,0.00,0.68,0.68,0.68,0.21,0.21,0.00,0.21,0.20,0.01,0.21,0.20,0.21,Matches
112,Chiquinho\Chiquinho,pt POR,MFFW,pt Benfica,24,1995,3,3,270,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.03,0.17,0.14,0.03,0.18,0.14,0.18,Matches
113,Andreas Christensen\Andreas-Christensen,dk DEN,DF,eng Chelsea,23,1996,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.01,0.00,0.01,0.01,0.01,Matches
114,Jasper Cillessen\Jasper-Cillessen,nl NED,GK,es Valencia,30,1989,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
115,Kingsley Coman\Kingsley-Coman,fr FRA,FW,de Bayern Munich,23,1996,9,7,549,6.1,0.49,0.16,0.49,0.00,0.00,0.00,0.00,0.49,0.16,0.66,0.49,0.66,0.46,0.46,0.13,0.59,0.46,0.13,0.59,0.46,0.59,Matches
116,Dion Cools\Dion-Cools,be BEL,MF,be Club Brugge,23,1996,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
117,Francis Coquelin\Francis-Coquelin,fr FRA,MFDF,es Valencia,28,1991,6,5,429,4.8,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
118,Vedran Ćorluka\Vedran-Corluka,hr CRO,DF,ru Loko Moscow,33,1986,6,6,518,5.8,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.01,0.00,0.01,0.01,0.01,Matches
119,Maxwel Cornet\Maxwel-Cornet,ci CIV,DFMF,fr Lyon,22,1996,8,6,548,6.1,0.16,0.16,0.16,0.00,0.00,0.33,0.00,0.16,0.16,0.33,0.16,0.33,0.07,0.07,0.03,0.10,0.07,0.03,0.10,0.07,0.10,Matches
120,Carlos Coronel\Carlos-Coronel,br BRA,GK,at RB Salzburg,22,1996,3,2,238,2.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
121,Ángel Correa\Angel-Correa,ar ARG,MFFW,es Atlético Madrid,24,1995,8,5,444,4.9,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.08,0.31,0.23,0.07,0.30,0.23,0.30,Matches
122,Thierry Correia\Thierry-Correia,pt POR,DF,es Valencia,20,1999,1,0,21,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
123,Diego Costa\Diego-Costa,es ESP,FW,es Atlético Madrid,30,1988,7,6,456,5.1,0.00,0.20,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.20,0.00,0.20,0.20,0.20,0.20,0.39,0.20,0.19,0.39,0.20,0.39,Matches
124,Douglas Costa\Douglas-Costa,br BRA,MF,it Juventus,28,1990,1,0,21,0.2,5.00,0.00,5.00,0.00,0.00,5.00,0.00,4.29,0.00,4.29,4.29,4.29,2.00,2.00,0.00,2.00,1.87,0.00,1.87,1.87,1.87,Matches
125,Jaume Costa\Jaume-Costa,es ESP,DF,es Valencia,31,1988,3,3,246,2.7,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.07,0.02,0.04,0.06,0.02,0.06,Matches
126,Gaëtan Coucke\Gaetan-Coucke,be BEL,GK,be Genk,20,1998,5,5,450,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
127,Vladimír Coufal\Vladimir-Coufal,cz CZE,DF,cz Slavia Prague,26,1992,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.03,0.03,0.00,0.03,Matches
128,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,es Real Madrid,27,1992,7,7,585,6.5,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
129,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,de Bayern Munich,27,1992,11,5,519,5.8,0.52,0.52,0.52,0.00,0.00,0.00,0.00,0.52,0.52,1.04,0.52,1.04,0.45,0.45,0.24,0.69,0.45,0.25,0.69,0.45,0.69,Matches
130,Juan Cuadrado\Juan-Cuadrado,co COL,DFFW,it Juventus,31,1988,6,6,497,5.5,0.18,0.18,0.18,0.00,0.00,0.73,0.00,0.18,0.18,0.36,0.18,0.36,0.02,0.02,0.16,0.16,0.01,0.16,0.17,0.01,0.17,Matches
131,Carlos Cuesta\Carlos-Cuesta,co COL,DFMF,be Genk,20,1999,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.08,0.08,0.00,0.08,Matches
132,Matheus Cunha\Matheus-Cunha,br BRA,FW,de RB Leipzig,20,1999,2,0,81,0.9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,1.67,0.00,1.67,1.69,0.00,1.69,1.69,1.69,Matches
133,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,it Inter,30,1988,3,2,184,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,0.25,0.00,0.25,0.25,0.25,Matches
134,Jacopo Da Riva\Jacopo-Da-Riva,it ITA,FW,it Atalanta,18,2000,1,0,9,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
135,Colin Dagba\Colin-Dagba,fr FRA,DF,fr Paris S-G,20,1998,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.10,0.07,0.06,0.13,0.07,0.13,Matches
136,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MFFW,de Dortmund,23,1996,2,0,30,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
137,Patson Daka\Patson-Daka,zm ZAM,FW,at RB Salzburg,20,1998,6,3,241,2.7,0.37,0.00,0.37,0.00,0.00,0.00,0.00,0.37,0.00,0.37,0.37,0.37,0.63,0.63,0.15,0.78,0.63,0.15,0.79,0.63,0.79,Matches
138,Danilo\Danilo,br BRA,DF,it Juventus,28,1991,6,5,471,5.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.01,0.02,0.03,0.01,0.03,Matches
139,Alphonso Davies\Alphonso-Davies,ca CAN,DF,de Bayern Munich,18,2000,8,8,713,7.9,0.00,0.51,0.00,0.00,0.00,0.25,0.00,0.00,0.50,0.50,0.00,0.50,0.08,0.08,0.32,0.39,0.07,0.32,0.39,0.07,0.39,Matches
140,Ben Davies\Ben-Davies,wal WAL,DF,eng Tottenham,26,1993,3,3,270,3.0,0.00,0.33,0.00,0.00,0.00,0.33,0.00,0.00,0.33,0.33,0.00,0.33,0.00,0.00,0.17,0.17,0.00,0.16,0.16,0.00,0.16,Matches
141,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,eng Manchester City,28,1991,7,7,571,6.3,0.32,0.32,0.16,0.16,0.16,0.16,0.00,0.32,0.32,0.63,0.16,0.47,0.32,0.19,0.41,0.60,0.31,0.40,0.72,0.19,0.60,Matches
142,Charles De Ketelaere\Charles-De-Ketelaere,be BEL,MFFW,be Club Brugge,18,2001,4,1,127,1.4,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.07,0.14,0.09,0.05,0.14,0.09,0.14,Matches
143,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,it Juventus,26,1992,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
144,Miloš Degenek\Milos-Degenek,au AUS,DF,rs Red Star,25,1994,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
145,Thomas Delaney\Thomas-Delaney,dk DEN,MF,de Dortmund,27,1991,3,3,244,2.7,0.00,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.03,0.03,0.00,0.03,Matches
146,Simon Deli\Simon-Deli,ci CIV,DF,be Club Brugge,27,1991,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.03,0.07,0.04,0.03,0.07,0.04,0.07,Matches
147,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,fr Lyon,23,1996,10,6,625,6.9,0.29,0.14,0.29,0.00,0.00,0.14,0.00,0.29,0.14,0.43,0.29,0.43,0.25,0.25,0.10,0.33,0.24,0.09,0.34,0.24,0.34,Matches
148,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FW,es Barcelona,22,1997,4,2,136,1.5,0.00,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.53,0.67,0.13,0.51,0.64,0.13,0.64,Matches
149,Merih Demiral\Merih-Demiral,tr TUR,DF,it Juventus,21,1998,1,1,90,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
150,Kerem Demirbay\Kerem-Demirbay,de GER,MF,de Leverkusen,26,1993,5,5,372,4.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.10,0.20,0.09,0.09,0.18,0.09,0.18,Matches
151,Diego Demme\Diego-Demme,de GER,MF,it Napoli,27,1991,2,2,124,1.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.05,0.05,0.00,0.05,Matches
152,Diego Demme\Diego-Demme,de GER,MF,de RB Leipzig,27,1991,5,4,365,4.1,0.24,0.00,0.24,0.00,0.00,0.00,0.00,0.25,0.00,0.25,0.25,0.25,0.10,0.10,0.00,0.10,0.09,0.01,0.10,0.09,0.10,Matches
153,Jason Denayer\Jason-Denayer,be BEL,DFMF,fr Lyon,24,1995,9,9,780,8.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.01,0.02,0.03,0.01,0.03,Matches
154,Emmanuel Dennis\Emmanuel-Dennis,ng NGA,FWMF,be Club Brugge,21,1997,6,6,454,5.0,0.40,0.20,0.40,0.00,0.00,0.00,0.00,0.40,0.20,0.59,0.40,0.59,0.54,0.54,0.04,0.58,0.53,0.04,0.57,0.53,0.57,Matches
155,Dentinho\Dentinho,br BRA,FWMF,ua Shakhtar,30,1989,2,0,19,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
156,Memphis Depay\Memphis-Depay,nl NED,FWMF,fr Lyon,25,1994,8,8,590,6.6,0.91,0.00,0.61,0.30,0.30,0.15,0.00,0.92,0.00,0.92,0.61,0.61,0.53,0.30,0.12,0.44,0.54,0.13,0.67,0.31,0.44,Matches
157,Sergiño Dest\Sergino-Dest,us USA,DF,nl Ajax,18,2000,5,4,405,4.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.07,0.03,0.05,0.08,0.03,0.08,Matches
158,Sébastien Dewaest\Sebastien-Dewaest,be BEL,DF,be Genk,28,1991,4,4,360,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05,0.06,0.00,0.06,0.06,0.06,Matches
159,Giovanni Di Lorenzo\Giovanni-Di-Lorenzo,it ITA,DFMF,it Napoli,25,1993,8,8,720,8.0,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25,0.04,0.04,0.09,0.13,0.04,0.09,0.13,0.04,0.13,Matches
160,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,fr Paris S-G,31,1988,9,9,744,8.3,0.36,0.72,0.36,0.00,0.00,0.36,0.00,0.36,0.73,1.09,0.36,1.09,0.33,0.33,0.45,0.77,0.33,0.45,0.78,0.33,0.78,Matches
161,Moussa Diaby\Moussa-Diaby,fr FRA,MFFW,de Leverkusen,20,1999,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.05,0.15,0.11,0.03,0.13,0.11,0.13,Matches
162,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,be Club Brugge,27,1991,2,0,42,0.5,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,1.66,0.00,1.66,0.03,0.03,Matches
163,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,es Valencia,22,1996,5,4,309,3.4,0.00,0.00,0.00,0.00,0.00,0.88,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.02,0.02,0.00,0.02,Matches
164,Abdou Diallo\Abdou-Diallo,fr FRA,DF,fr Paris S-G,23,1996,3,1,111,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
165,Rúben Dias\Ruben-Dias,pt POR,DF,pt Benfica,22,1997,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.01,0.00,0.02,0.01,0.02,Matches
166,Krepin Diatta\Krepin-Diatta,sn SEN,DFMF,be Club Brugge,20,1999,5,5,435,4.8,0.21,0.00,0.21,0.00,0.00,0.42,0.21,0.21,0.00,0.21,0.21,0.21,0.04,0.04,0.10,0.15,0.04,0.11,0.15,0.04,0.15,Matches
167,Brahim Díaz\Brahim-Diaz,es ESP,FW,es Real Madrid,19,1999,1,0,18,0.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
168,Eric Dier\Eric-Dier,eng ENG,DFMF,eng Tottenham,25,1994,5,4,311,3.5,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,0.10,0.00,0.10,0.10,0.10,Matches
169,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,eng Liverpool,28,1991,8,8,750,8.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.04,0.07,0.04,0.04,0.08,0.04,0.08,Matches
170,Emir Dilaver\Emir-Dilaver,at AUT,DF,hr Dinamo Zagreb,28,1991,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.02,0.00,0.02,0.02,0.02,Matches
171,Tiago Djaló\Tiago-Djalo,pt POR,DF,fr Lille,19,2000,3,3,266,3.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
172,Berat Djimsiti\Berat-Djimsiti,al ALB,DF,it Atalanta,26,1993,6,6,509,5.7,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09,0.09,0.00,0.09,0.09,0.09,Matches
173,Dodô\Dodo,br BRA,DF,ua Shakhtar,20,1998,5,3,282,3.1,0.32,0.32,0.32,0.00,0.00,0.32,0.32,0.32,0.32,0.64,0.32,0.64,0.16,0.16,0.23,0.35,0.15,0.21,0.36,0.15,0.36,Matches
174,Jaume Doménech\Jaume-Domenech,es ESP,GK,es Valencia,28,1990,2,2,180,2.0,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
175,Ryan Donk\Ryan-Donk,sr SUR,DF,tr Galatasaray,33,1986,6,4,361,4.0,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.01,0.02,0.00,0.02,Matches
176,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,fr Lille,21,1997,6,6,540,6.0,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.01,0.00,0.01,0.01,0.01,Matches
177,Aleksandar Dragović\Aleksandar-Dragovic,at AUT,DF,de Leverkusen,28,1991,3,1,94,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
178,Julian Draxler\Julian-Draxler,de GER,MFFW,fr Paris S-G,25,1993,5,0,70,0.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.13,0.37,0.14,0.18,0.33,0.14,0.33,Matches
179,Sebastián Driussi\Sebastian-Driussi,ar ARG,MF,ru Zenit,23,1996,5,4,362,4.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.07,0.20,0.12,0.07,0.19,0.12,0.19,Matches
180,Leo Dubois\Leo-Dubois,fr FRA,DF,fr Lyon,24,1994,9,9,755,8.4,0.00,0.24,0.00,0.00,0.00,0.36,0.00,0.00,0.24,0.24,0.00,0.24,0.02,0.02,0.13,0.14,0.02,0.13,0.15,0.02,0.15,Matches
181,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,it Juventus,25,1993,8,3,311,3.5,0.86,0.86,0.86,0.00,0.00,0.00,0.00,0.87,0.87,1.74,0.87,1.74,0.37,0.37,0.43,0.80,0.37,0.44,0.81,0.37,0.81,Matches
182,Artem Dzyuba\Artem-Dzyuba,ru RUS,FW,ru Zenit,30,1988,6,6,540,6.0,0.33,0.17,0.33,0.00,0.00,0.17,0.00,0.33,0.17,0.50,0.33,0.50,0.17,0.17,0.52,0.67,0.16,0.51,0.67,0.16,0.67,Matches
183,Éder\Eder,pt POR,FW,ru Loko Moscow,31,1987,5,4,341,3.8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.03,0.08,0.06,0.02,0.08,0.06,0.08,Matches
184,Ederson\Ederson,br BRA,GK,eng Manchester City,25,1993,8,8,675,7.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
185,Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp,nl NED,MF,nl Ajax,19,2000,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Omar Elabdellaoui\Omar-Elabdellaoui,no NOR,DF,gr Olympiacos,27,1991,6,5,462,5.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.06,0.08,0.02,0.07,0.09,0.02,0.09,Matches
187,Elif Elmas\Elif-Elmas,mk MKD,MF,it Napoli,19,1999,5,1,106,1.2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,Matches
188,Christian Eriksen\Christian-Eriksen,dk DEN,MF,eng Tottenham,27,1992,5,2,298,3.3,0.30,0.30,0.30,0.00,0.00,0.00,0.00,0.30,0.30,0.60,0.30,0.60,0.24,0.24,0.52,0.76,0.25,0.51,0.76,0.25,0.76,Matches
189,Aleksandr Erokhin\Aleksandr-Erokhin,ru RUS,MF,ru Zenit,29,1989,4,2,166,1.8,0.00,0.00,0.00,0.00,0.00,1.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.01,0.03,0.01,0.03,Matches
190,Sebastiano Esposito\Sebastiano-Esposito,it ITA,FWMF,it Inter,17,2002,3,0,54,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
191,Fabinho\Fabinho,br BRA,MF,eng Liverpool,25,1993,7,6,483,5.4,0.00,0.19,0.00,0.00,0.00,0.19,0.00,0.00,0.19,0.19,0.00,0.19,0.04,0.04,0.06,0.09,0.03,0.06,0.09,0.03,0.09,Matches
192,Malachi Fagan-Walcott\Malachi-Fagan-Walcott,eng ENG,DF,eng Tottenham,17,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
193,Radamel Falcao\Radamel-Falcao,co COL,FW,tr Galatasaray,33,1986,3,2,209,2.3,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.04,0.13,0.09,0.03,0.12,0.09,0.12,Matches
