Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
121,Ante Ćorić\Ante-Coric,hr CRO,MF,it Roma,21,1997,0.3,0.00,0.00,0.00,10.0,0.00,0.00,6.67,6.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
122,Vedran Ćorluka\Vedran-Corluka,hr CRO,DF,ru Loko Moscow,32,1986,3.0,1.00,0.00,0.00,1.67,1.33,0.33,0.00,1.67,1.33,0.00,0.00,0.00,10.3,1.67,1.67,50.0,Matches
123,Maxwel Cornet\Maxwel-Cornet,ci CIV,FWMF,fr Lyon,21,1996,2.4,0.00,0.00,0.00,0.42,1.25,0.83,2.08,0.00,2.08,0.00,0.00,0.00,6.25,0.00,1.67,0.0,Matches
124,Jesús Corona\Jesus-Corona,mx MEX,FWMF,pt Porto,25,1993,6.2,0.48,0.00,0.00,1.77,1.13,0.00,4.03,1.29,2.58,0.00,0.00,0.00,9.03,0.81,1.29,38.5,Matches
125,Ángel Correa\Angel-Correa,ar ARG,FWMF,es Atlético Madrid,23,1995,3.9,0.51,0.00,0.00,2.56,1.54,0.51,1.54,1.28,1.79,0.00,0.26,0.00,8.46,0.00,0.77,0.0,Matches
126,Uroš Ćosić\Uros-Cosic,rs SRB,DFMF,gr AEK Athens,25,1992,3.3,0.30,0.00,0.00,1.21,0.30,0.00,0.00,2.42,0.00,0.00,0.30,0.00,5.76,0.30,0.30,50.0,Matches
127,Bruno Xavier Almeida Costa\Bruno-Xavier-Almeida-Costa,pt POR,MF,pt Porto,21,1997,0.3,0.00,0.00,0.00,3.33,0.00,0.00,0.00,0.00,6.67,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
128,Diego Costa\Diego-Costa,es ESP,FW,es Atlético Madrid,29,1988,3.4,0.88,0.00,0.00,2.06,2.35,2.06,0.88,0.29,0.00,0.00,0.00,0.00,3.24,1.47,2.65,35.7,Matches
129,Douglas Costa\Douglas-Costa,br BRA,FWMF,it Juventus,27,1990,1.8,0.00,0.00,0.00,1.11,1.67,0.00,7.22,1.11,0.56,0.00,0.00,0.00,4.44,0.00,3.89,0.0,Matches
130,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,es Real Madrid,26,1992,5.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,0.00,0.00,,Matches
131,Philippe Coutinho\Philippe-Coutinho,br BRA,FWMF,es Barcelona,26,1992,9.5,0.00,0.00,0.00,0.63,1.89,0.63,0.32,0.42,0.21,0.00,0.00,0.00,6.21,0.32,0.95,25.0,Matches
132,Bryan Cristante\Bryan-Cristante,it ITA,MF,it Roma,23,1995,5.7,0.00,0.00,0.00,2.28,0.88,0.00,0.35,1.23,2.46,0.00,0.00,0.00,11.2,0.70,1.40,33.3,Matches
133,Juan Cuadrado\Juan-Cuadrado,co COL,MFFW,it Juventus,30,1988,3.6,0.28,0.00,0.00,1.94,2.78,0.00,1.39,0.56,0.83,0.00,0.00,0.00,8.33,0.56,0.83,40.0,Matches
134,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,it Inter,29,1988,4.0,0.25,0.00,0.00,2.25,0.75,0.00,1.50,1.00,1.50,0.00,0.00,0.00,7.75,0.50,0.75,40.0,Matches
135,Colin Dagba\Colin-Dagba,fr FRA,MF,fr Paris S-G,19,1998,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
136,Mahmoud Dahoud\Mahmoud-Dahoud,de GER,MF,de Dortmund,22,1996,3.5,0.29,0.00,0.00,1.14,0.00,0.00,0.00,2.00,0.86,0.00,0.00,0.00,8.86,0.00,1.14,0.0,Matches
137,Diogo Dalot\Diogo-Dalot,pt POR,DFMF,eng Manchester Utd,19,1999,2.7,0.00,0.00,0.00,0.74,0.00,0.74,3.70,1.11,0.37,0.00,0.00,0.00,6.67,0.74,0.00,100.0,Matches
138,Oleh Danchenko\Oleh-Danchenko,ua UKR,DF,ua Shakhtar,23,1994,1.0,1.00,0.00,0.00,0.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,100.0,Matches
139,Danilo\Danilo,br BRA,DF,eng Manchester City,27,1991,1.3,0.77,0.00,0.00,0.77,0.00,0.00,0.00,1.54,0.00,0.00,0.00,0.00,10.0,1.54,0.00,100.0,Matches
140,Ben Davies\Ben-Davies,wal WAL,DF,eng Tottenham,25,1993,6.3,0.00,0.00,0.00,1.90,0.48,0.16,2.54,1.59,1.11,0.00,0.00,0.00,8.57,2.22,0.95,70.0,Matches
141,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,eng Manchester City,27,1991,2.7,0.00,0.00,0.00,0.00,1.85,0.00,3.70,0.74,1.11,0.00,0.00,0.00,8.52,0.37,0.74,33.3,Matches
142,Daniele De Rossi\Daniele-De-Rossi,it ITA,MF,it Roma,35,1983,3.4,0.29,0.00,0.00,0.88,1.18,0.00,0.00,2.06,0.88,0.00,0.00,0.00,6.76,0.88,0.59,60.0,Matches
143,Mattia De Sciglio\Mattia-De-Sciglio,it ITA,DF,it Juventus,25,1992,3.4,0.00,0.00,0.00,2.35,1.18,0.00,0.88,0.88,1.47,0.00,0.00,0.00,8.82,0.59,0.88,40.0,Matches
144,Saulo Decarli\Saulo-Decarli,ch SUI,MF,be Club Brugge,26,1992,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
145,Miloš Degenek\Milos-Degenek,au AUS,DF,rs Red Star,24,1994,6.0,0.17,0.00,0.00,0.50,0.17,0.00,0.00,1.50,0.67,0.00,0.00,0.00,6.00,0.17,0.17,50.0,Matches
146,Thomas Delaney\Thomas-Delaney,dk DEN,MF,de Dortmund,26,1991,3.3,0.30,0.00,0.00,2.42,0.61,0.00,0.30,1.21,2.12,0.00,0.00,0.00,10.6,1.52,0.61,71.4,Matches
147,Fabian Delph\Fabian-Delph,eng ENG,DFMF,eng Manchester City,28,1989,2.9,0.00,0.00,0.00,0.69,0.69,0.00,0.69,1.03,0.69,0.00,0.00,0.00,10.3,1.72,1.03,62.5,Matches
148,Mousa Dembélé\Mousa-Dembele,be BEL,MF,eng Tottenham,31,1987,1.8,0.56,0.00,0.00,3.89,0.00,0.00,0.00,0.56,0.56,0.00,0.00,0.00,8.89,1.11,0.56,66.7,Matches
149,Moussa Dembélé\Moussa-Dembele,fr FRA,FW,fr Lyon,22,1996,3.3,0.30,0.00,0.00,1.21,0.30,0.61,0.30,0.30,0.91,0.00,0.00,0.00,4.55,0.91,0.61,60.0,Matches
150,Ousmane Dembélé\Ousmane-Dembele,fr FRA,FW,es Barcelona,21,1997,4.6,0.00,0.00,0.00,0.22,2.61,0.22,3.48,0.22,0.87,0.00,0.00,0.00,4.57,0.87,0.43,66.7,Matches
151,Kerem Demirbay\Kerem-Demirbay,de GER,MF,de Hoffenheim,25,1993,4.1,0.73,0.00,0.00,2.68,1.22,0.00,2.68,1.71,1.46,0.00,0.00,0.00,11.7,0.49,0.49,50.0,Matches
152,Jason Denayer\Jason-Denayer,be BEL,DF,fr Lyon,23,1995,8.0,0.13,0.00,0.00,0.63,0.25,0.13,0.00,1.00,1.00,0.00,0.13,0.00,5.88,0.50,1.25,28.6,Matches
153,Igor Denisov\Igor-Denisov,ru RUS,MF,ru Loko Moscow,34,1984,5.2,0.38,0.00,0.00,1.54,0.38,0.00,0.00,1.54,1.54,0.00,0.00,0.00,14.2,0.00,0.38,0.0,Matches
154,Emmanuel Dennis\Emmanuel-Dennis,ng NGA,MF,be Club Brugge,20,1997,2.0,0.50,0.00,0.00,2.00,3.50,0.50,2.50,0.50,0.00,0.00,0.00,0.00,7.00,1.50,0.00,100.0,Matches
155,Stefano Denswil\Stefano-Denswil,nl NED,DF,be Club Brugge,25,1993,6.0,0.33,0.00,0.00,1.33,0.50,0.00,0.33,1.17,0.83,0.00,0.00,0.00,10.5,1.50,0.50,75.0,Matches
156,Dentinho\Dentinho,br BRA,FWMF,ua Shakhtar,29,1989,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,Matches
157,Memphis Depay\Memphis-Depay,nl NED,FW,fr Lyon,24,1994,6.8,0.00,0.00,0.00,0.44,1.18,0.44,2.94,0.29,0.00,0.00,0.00,0.00,4.85,0.29,1.47,16.7,Matches
158,Eren Derdiyok\Eren-Derdiyok,ch SUI,FW,tr Galatasaray,30,1988,3.7,0.00,0.00,0.00,1.89,1.35,0.54,0.00,0.00,0.54,0.00,0.00,0.00,1.89,2.70,1.89,58.8,Matches
159,Ángel Di María\Angel-Di-Maria,ar ARG,FWMF,fr Paris S-G,30,1988,7.3,0.14,0.00,0.00,0.68,0.27,0.41,3.29,0.68,0.68,0.00,0.14,0.00,4.38,0.27,0.27,50.0,Matches
160,Franco Di Santo\Franco-Di-Santo,ar ARG,FW,de Schalke 04,29,1989,1.0,0.00,0.00,0.00,1.00,2.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,4.00,0.0,Matches
161,Moussa Diaby\Moussa-Diaby,fr FRA,MF,fr Paris S-G,19,1999,0.1,0.00,0.00,0.00,0.00,10.0,0.00,20.0,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
162,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DF,es Valencia,21,1996,3.0,0.33,0.00,0.00,1.00,0.67,0.00,0.33,2.00,1.33,0.00,0.00,0.00,8.00,0.67,0.67,50.0,Matches
163,Abdou Diallo\Abdou-Diallo,fr FRA,DF,de Dortmund,22,1996,6.9,0.14,0.00,0.00,0.58,0.14,0.00,1.16,0.43,0.87,0.00,0.00,0.00,11.0,1.16,0.29,80.0,Matches
164,Rúben Dias\Ruben-Dias,pt POR,DFMF,pt Benfica,21,1997,4.5,0.44,0.22,0.22,1.33,0.44,0.00,0.00,1.11,1.33,0.00,0.00,0.00,12.4,2.22,0.67,76.9,Matches
165,Krepin Diatta\Krepin-Diatta,sn SEN,DF,be Club Brugge,19,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
166,Eric Dier\Eric-Dier,eng ENG,MF,eng Tottenham,24,1994,3.0,0.33,0.00,0.00,2.00,0.33,0.00,1.67,0.67,0.00,0.00,0.00,0.00,6.67,2.67,1.67,61.5,Matches
167,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,eng Liverpool,27,1991,12.0,0.25,0.00,0.00,0.67,0.42,0.08,0.00,1.17,0.75,0.00,0.00,0.00,12.1,2.58,1.33,66.0,Matches
168,Sofiane Diop\Sofiane-Diop,fr FRA,FW,fr Monaco,18,2000,3.0,0.33,0.00,0.00,2.33,1.67,0.00,1.00,0.33,0.67,0.00,0.00,0.00,8.33,1.00,1.00,50.0,Matches
169,Kasper Dolberg\Kasper-Dolberg,dk DEN,FW,nl Ajax,20,1997,3.3,0.30,0.00,0.00,3.03,4.85,0.61,0.30,0.30,0.30,0.30,0.00,0.00,3.64,0.91,1.21,42.9,Matches
170,Jaume Doménech\Jaume-Domenech,es ESP,GK,es Valencia,27,1990,1.0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,,Matches
171,Ryan Donk\Ryan-Donk,sr SUR,MFDF,tr Galatasaray,32,1986,5.2,0.38,0.00,0.00,1.15,1.15,0.00,0.00,0.77,1.15,0.00,0.00,0.19,8.46,1.35,0.19,87.5,Matches
172,Julian Draxler\Julian-Draxler,de GER,MFFW,fr Paris S-G,24,1993,3.2,0.63,0.00,0.00,1.25,0.63,0.31,1.25,0.00,0.63,0.00,0.00,0.00,8.13,0.94,0.94,50.0,Matches
173,Leo Dubois\Leo-Dubois,fr FRA,DF,fr Lyon,23,1994,3.2,0.31,0.00,0.00,1.56,0.00,0.00,0.63,2.19,0.31,0.00,0.00,0.00,6.25,0.31,0.94,25.0,Matches
174,Denzel Dumfries\Denzel-Dumfries,nl NED,DF,nl PSV Eindhoven,22,1996,6.0,0.33,0.00,0.00,3.00,1.00,0.00,1.00,1.17,1.00,0.00,0.00,0.00,9.33,1.17,0.67,63.6,Matches
175,Paulo Dybala\Paulo-Dybala,ar ARG,FWMF,it Juventus,24,1993,5.8,0.17,0.00,0.00,0.86,2.76,0.34,1.38,0.69,1.03,0.00,0.00,0.00,6.72,0.00,0.52,0.0,Matches
176,Alan Dzagoev\Alan-Dzagoev,ru RUS,MFFW,ru CSKA Moscow,28,1990,1.9,0.00,0.00,0.00,1.58,0.53,1.58,0.53,0.00,0.00,0.00,0.00,0.00,4.21,0.53,1.05,33.3,Matches
177,Edin Džeko\Edin-Dzeko,ba BIH,FW,it Roma,32,1986,6.3,0.32,0.00,0.00,1.75,1.27,0.95,0.63,0.00,0.16,0.00,0.00,0.00,3.81,3.17,2.70,54.1,Matches
178,Lorenzo Ebecilio\Lorenzo-Ebecilio,nl NED,MFFW,rs Red Star,26,1991,1.3,0.00,0.00,0.00,6.92,1.54,0.00,2.31,0.77,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
179,Éder\Eder,pt POR,FW,ru Loko Moscow,30,1987,3.4,0.29,0.00,0.00,2.94,2.06,0.29,0.00,0.00,0.00,0.00,0.29,0.00,3.53,2.65,2.35,52.9,Matches
180,Ederson\Ederson,br BRA,GK,eng Manchester City,24,1993,10.0,0.10,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.80,0.00,0.00,,Matches
181,Carel Eiting\Carel-Eiting,nl NED,MF,nl Ajax,20,1998,1.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,12.0,0.00,1.00,0.0,Matches
182,Jurgen Ekkelenkamp\Jurgen-Ekkelenkamp,nl NED,MF,nl Ajax,18,2000,0.2,5.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,5.00,10.0,33.3,Matches
183,Breel Embolo\Breel-Embolo,ch SUI,FW,de Schalke 04,21,1997,4.2,0.48,0.00,0.00,2.38,3.81,1.43,0.48,0.24,1.43,0.00,0.00,0.00,4.52,0.95,1.43,40.0,Matches
184,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,eng Tottenham,26,1992,11.1,0.00,0.00,0.00,0.27,0.99,0.18,2.07,0.99,0.72,0.00,0.00,0.00,10.6,0.18,0.90,16.7,Matches
185,Fabinho\Fabinho,br BRA,MFDF,eng Liverpool,24,1993,8.1,0.37,0.00,0.00,2.22,1.60,0.00,0.00,1.23,2.35,0.00,0.00,0.00,12.0,1.73,1.36,56.0,Matches
186,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,de Schalke 04,29,1988,6.0,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.67,0.00,0.00,,Matches
187,Radamel Falcao\Radamel-Falcao,co COL,FW,fr Monaco,32,1986,3.8,0.53,0.00,0.00,1.84,1.84,1.58,0.00,0.00,0.53,0.00,0.00,0.00,5.00,0.79,1.84,30.0,Matches
188,Jefferson Farfán\Jefferson-Farfan,pe PER,FWMF,ru Loko Moscow,33,1984,3.4,0.59,0.00,0.00,1.47,1.76,0.59,0.88,1.47,0.59,0.00,0.00,0.00,5.29,0.59,2.65,18.2,Matches
189,Christian Fassnacht\Christian-Fassnacht,ch SUI,MFFW,ch Young Boys,24,1993,4.2,0.00,0.00,0.00,1.19,0.71,0.00,1.43,1.43,0.95,0.00,0.00,0.00,6.43,0.71,1.67,30.0,Matches
190,Federico Fazio\Federico-Fazio,ar ARG,DF,it Roma,31,1987,6.0,0.00,0.00,0.00,0.67,0.50,0.17,0.17,0.83,0.50,0.00,0.00,0.00,14.5,4.33,0.67,86.7,Matches
191,Sofiane Feghouli\Sofiane-Feghouli,dz ALG,MFFW,tr Galatasaray,28,1989,1.5,0.00,0.00,0.00,0.00,1.33,0.00,5.33,0.00,0.67,0.00,0.00,0.00,5.33,1.33,0.67,66.7,Matches
192,Ljubomir Fejsa\Ljubomir-Fejsa,rs SRB,MF,pt Benfica,29,1988,4.8,0.42,0.00,0.00,1.67,0.83,0.00,0.00,0.83,3.33,0.00,0.00,0.00,11.3,0.00,0.21,0.0,Matches
193,Nabil Fekir\Nabil-Fekir,fr FRA,MFFW,fr Lyon,25,1993,5.6,0.54,0.00,0.00,3.04,3.39,1.43,1.07,0.36,1.61,0.00,0.00,0.00,6.25,0.54,1.61,25.0,Matches
194,Felipe\Felipe,br BRA,DF,pt Porto,29,1989,10.3,0.19,0.00,0.00,0.58,0.87,0.10,0.19,1.55,0.29,0.10,0.10,0.00,13.8,3.20,1.17,73.3,Matches
195,João Félix\Joao-Felix,pt POR,FW,pt Benfica,18,1999,0.8,0.00,0.00,0.00,3.75,2.50,0.00,1.25,0.00,1.25,0.00,0.00,0.00,6.25,0.00,2.50,0.0,Matches
196,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,eng Manchester Utd,30,1987,3.4,0.00,0.00,0.00,2.35,1.76,0.59,1.18,1.47,2.35,0.00,0.00,0.00,12.1,2.06,1.47,58.3,Matches
197,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,pt Benfica,19,1999,5.1,0.00,0.00,0.00,0.78,2.35,0.00,0.39,0.59,0.78,0.00,0.00,0.00,10.2,0.20,0.20,50.0,Matches
198,Manuel Fernandes\Manuel-Fernandes,pt POR,MFFW,ru Loko Moscow,32,1986,3.2,0.00,0.00,0.00,0.31,1.88,0.00,2.50,0.31,1.25,0.00,0.00,0.00,5.94,0.31,0.63,33.3,Matches
199,Mário Fernandes\Mario-Fernandes,ru RUS,MFDF,ru CSKA Moscow,27,1990,5.1,0.00,0.00,0.00,1.57,0.78,0.20,2.16,0.78,1.18,0.20,0.00,0.00,6.47,1.37,0.98,58.3,Matches
200,Fernandinho\Fernandinho,br BRA,MFDF,eng Manchester City,33,1985,7.1,0.42,0.00,0.00,2.54,0.99,0.00,0.00,1.97,1.69,0.00,0.14,0.00,12.4,2.25,0.99,69.6,Matches
201,Fernando\Fernando,br BRA,MF,tr Galatasaray,31,1987,3.6,0.56,0.00,0.00,3.33,0.83,0.00,0.00,0.83,1.94,0.00,0.00,0.00,10.8,1.67,1.94,46.2,Matches
202,Fernando\Fernando,br BRA,FW,pt Porto,25,1993,1.6,0.00,0.00,0.00,4.38,1.25,0.00,1.25,0.00,1.88,0.63,0.00,0.00,5.00,1.25,1.25,50.0,Matches
203,Fernando\Fernando,br BRA,FW,ua Shakhtar,19,1999,0.9,0.00,0.00,0.00,0.00,1.11,0.00,1.11,1.11,1.11,0.00,0.00,0.00,7.78,0.00,4.44,0.0,Matches
204,Jordan Ferri\Jordan-Ferri,fr FRA,MFFW,fr Lyon,26,1992,0.1,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.0,Matches
205,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,eng Liverpool,26,1991,7.8,0.00,0.00,0.00,1.28,1.03,0.13,1.03,0.38,1.54,0.00,0.00,0.00,5.77,0.51,2.44,17.4,Matches
206,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DFFW,it Roma,27,1991,6.9,0.14,0.00,0.00,0.87,0.43,0.14,2.03,1.88,1.01,0.00,0.14,0.00,9.28,1.01,1.16,46.7,Matches
207,Phil Foden\Phil-Foden,eng ENG,MF,eng Manchester City,18,2000,1.4,0.00,0.00,0.00,0.71,1.43,0.00,2.14,0.00,0.71,0.00,0.00,0.00,3.57,0.00,0.00,,Matches
208,Hernâni Fortes\Hernani-Fortes,pt POR,FWMF,pt Porto,26,1991,1.4,0.00,0.00,0.00,1.43,3.57,0.00,4.29,0.71,1.43,0.71,0.00,0.00,7.14,0.71,1.43,33.3,Matches
209,Juan Foyth\Juan-Foyth,ar ARG,DF,eng Tottenham,20,1998,1.1,0.00,0.00,0.00,2.73,0.00,0.00,3.64,4.55,0.91,0.00,0.00,0.00,10.9,1.82,0.91,66.7,Matches
210,Fred\Fred,br BRA,MF,eng Manchester Utd,25,1993,5.1,0.20,0.00,0.00,1.96,1.18,0.00,0.39,1.37,2.35,0.00,0.00,0.00,9.80,0.59,0.00,100.0,Matches
211,Gabriel\Gabriel,br BRA,MF,pt Benfica,24,1993,2.5,0.00,0.00,0.00,0.80,1.60,0.00,0.80,3.20,2.00,0.00,0.00,0.00,10.4,0.00,0.80,0.0,Matches
212,Cody Gakpo\Cody-Gakpo,nl NED,MF,nl PSV Eindhoven,19,1999,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.0,0.00,0.00,,Matches
213,Konstantinos Galanopoulos\Konstantinos-Galanopoulos,gr GRE,MF,gr AEK Athens,20,1997,5.4,0.19,0.19,0.19,1.48,0.19,0.00,0.00,1.11,1.11,0.00,0.00,0.00,8.52,0.00,0.56,0.0,Matches
214,Rodrigo Galo Brito\Rodrigo-Galo-Brito,br BRA,DFMF,gr AEK Athens,31,1986,1.3,0.00,0.00,0.00,1.54,0.00,0.00,0.77,0.77,0.77,0.00,0.00,0.00,4.62,0.77,0.77,50.0,Matches
215,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Valencia,31,1987,1.5,0.00,0.00,0.00,1.33,2.00,0.00,0.67,0.67,0.00,0.00,0.00,0.00,5.33,0.00,0.67,0.0,Matches
216,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,es Valencia,31,1986,2.4,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.83,0.00,0.00,0.00,0.00,8.33,1.67,2.50,40.0,Matches
217,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,ch Young Boys,22,1996,1.5,0.67,0.00,0.00,4.00,0.00,0.67,2.67,0.67,0.67,0.00,0.00,0.00,5.33,2.00,0.00,100.0,Matches
218,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,eng Tottenham,26,1992,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,,Matches
219,David de Gea\David-de-Gea,es ESP,GK,eng Manchester Utd,27,1990,9.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.44,0.00,0.00,,Matches
220,Dennis Geiger\Dennis-Geiger,de GER,MF,de Hoffenheim,20,1998,0.7,0.00,0.00,0.00,2.86,2.86,0.00,0.00,1.43,1.43,0.00,0.00,0.00,7.14,0.00,0.00,,Matches
221,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,it Napoli,27,1991,0.2,0.00,0.00,0.00,5.00,5.00,0.00,15.0,0.00,0.00,0.00,0.00,0.00,20.0,5.00,0.00,100.0,Matches
222,Giorgos Giakoumakis\Giorgos-Giakoumakis,gr GRE,FW,gr AEK Athens,23,1994,0.6,1.67,0.00,0.00,3.33,1.67,1.67,0.00,0.00,1.67,0.00,0.00,0.00,3.33,0.00,6.67,0.0,Matches
223,Giannis Gianniotas\Giannis-Gianniotas,gr GRE,FW,gr AEK Athens,25,1993,0.6,0.00,0.00,0.00,0.00,5.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,11.7,1.67,0.00,100.0,Matches
224,Kamil Glik\Kamil-Glik,pl POL,DF,fr Monaco,30,1988,4.8,0.00,0.00,0.00,0.42,0.42,0.21,0.00,1.67,1.25,0.00,0.21,0.00,10.4,1.46,1.04,58.3,Matches
225,Serge Gnabry\Serge-Gnabry,de GER,FW,de Bayern Munich,23,1995,4.9,0.20,0.00,0.00,1.02,0.61,0.61,2.65,1.43,1.02,0.00,0.00,0.00,7.76,0.20,0.20,50.0,Matches
226,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,25,1992,3.4,0.88,0.00,0.00,2.65,0.59,0.00,0.88,1.76,1.47,0.00,0.00,0.00,10.9,1.76,1.18,60.0,Matches
227,Diego Godín\Diego-Godin,uy URU,DF,es Atlético Madrid,32,1986,6.0,0.17,0.00,0.00,0.83,0.50,0.00,0.00,2.00,1.33,0.00,0.00,0.00,9.83,2.33,0.83,73.7,Matches
228,Benjamin Goller\Benjamin-Goller,de GER,MF,de Schalke 04,19,1999,0.6,1.67,0.00,0.00,1.67,0.00,0.00,0.00,0.00,3.33,0.00,0.00,0.00,8.33,1.67,3.33,33.3,Matches
229,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,FWMF,fr Monaco,22,1996,2.5,0.00,0.00,0.00,2.40,1.60,0.00,1.20,0.80,1.20,0.00,0.00,0.00,6.80,0.00,0.80,0.0,Matches
230,Joe Gomez\Joe-Gomez,eng ENG,DF,eng Liverpool,21,1997,5.9,0.17,0.00,0.00,0.85,1.19,0.00,0.17,1.19,1.19,0.00,0.00,0.00,15.6,1.86,0.51,78.6,Matches
231,Sergio Gómez\Sergio-Gomez,es ESP,MF,de Dortmund,17,2000,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
232,Leon Goretzka\Leon-Goretzka,de GER,MF,de Bayern Munich,23,1995,3.6,0.00,0.00,0.00,2.22,1.94,0.00,0.83,1.11,2.50,0.00,0.00,0.00,8.61,1.11,0.56,66.7,Matches
233,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,fr Lyon,27,1990,0.6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.67,0.00,0.00,,Matches
234,Mario Götze\Mario-Gotze,de GER,MFFW,de Dortmund,26,1992,4.9,0.00,0.00,0.00,1.22,1.02,0.61,0.82,0.82,1.22,0.00,0.00,0.00,5.71,0.20,1.22,14.3,Matches
235,Gobe Gouano\Gobe-Gouano,fr FRA,FW,fr Monaco,17,2000,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,0.00,100.0,Matches
236,Samuel Grandsir\Samuel-Grandsir,fr FRA,FWMF,fr Monaco,21,1996,2.1,0.00,0.00,0.00,1.43,1.43,0.48,4.76,1.43,0.48,0.00,0.00,0.00,6.19,0.48,0.00,100.0,Matches
237,Mason Greenwood\Mason-Greenwood,eng ENG,MF,eng Manchester Utd,16,2001,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
238,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,es Atlético Madrid,27,1991,8.0,0.25,0.00,0.00,0.88,0.63,0.88,2.25,0.13,1.13,0.00,0.00,0.00,6.25,0.63,1.25,33.3,Matches
239,Vincenzo Grifo\Vincenzo-Grifo,it ITA,DF,de Hoffenheim,25,1993,0.1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,0.00,,Matches
240,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,de Hoffenheim,22,1995,4.6,0.65,0.00,0.00,1.96,1.74,0.43,0.22,1.96,0.87,0.00,0.00,0.00,10.2,0.43,0.43,50.0,Matches
241,Álex Grimaldo\Alex-Grimaldo,es ESP,DF,pt Benfica,22,1995,6.0,0.17,0.00,0.00,0.17,0.67,0.17,1.17,1.17,2.33,0.00,0.00,0.00,10.3,0.17,0.83,16.7,Matches
242,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,be Club Brugge,21,1997,1.8,0.00,0.00,0.00,0.00,0.00,0.00,2.78,0.00,0.00,0.00,0.00,0.00,6.67,0.00,0.00,,Matches
