Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
234,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,25,1992,21.9,45.4,50.6,89.7,954.4,244.8,13.0,14.2,91.6,23.6,25.2,93.5,8.17,10.2,80.3,0.00,0.00,0.00,0.05,2.24,0.05,0.00,1.37,Matches
235,Joselu\Joselu,es ESP,FW,Newcastle Utd,27,1990,19.0,20.2,31.8,63.6,277.5,66.7,12.8,19.1,67.2,5.21,8.47,61.5,1.21,2.05,59.0,0.05,0.03,0.03,0.74,2.21,0.37,0.00,1.95,Matches
236,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,27,1990,38.0,31.1,40.8,76.1,667.6,259.7,9.21,11.0,83.9,15.3,18.4,83.1,6.11,10.4,58.4,0.05,0.02,0.04,0.13,3.08,0.05,0.00,3.11,Matches
237,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,26,1991,25.9,25.5,34.7,73.4,578.0,246.7,6.76,8.26,81.8,12.5,15.3,82.0,5.87,10.3,56.9,0.00,0.00,0.00,0.08,2.01,0.19,0.00,2.51,Matches
238,Younès Kaboul\Younes-Kaboul,fr FRA,DF,Watford,31,1986,1.7,32.4,48.8,66.3,834.7,382.9,7.65,11.8,65.0,15.3,17.6,86.7,9.41,17.6,53.3,0.00,0.00,0.00,0.00,5.29,0.00,0.00,2.94,Matches
239,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,25,1992,14.8,15.3,24.0,63.7,208.1,43.6,9.59,12.1,79.3,4.19,7.09,59.0,0.68,1.89,35.7,0.07,0.05,0.02,0.54,0.61,0.47,0.20,1.15,Matches
240,Sullay Kaikai\Sullay-Kaikai,eng ENG,MF,Crystal Palace,21,1995,0.2,15.0,40.0,37.5,260.0,25.0,10.0,15.0,66.7,5.00,10.0,50.0,0.00,15.0,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
241,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,24,1993,34.2,13.9,20.0,69.7,268.8,66.2,6.52,8.60,75.9,4.65,6.37,72.9,2.25,3.54,63.6,0.06,0.08,-0.02,0.91,1.40,0.67,0.06,1.90,Matches
242,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,26,1991,33.3,57.0,64.4,88.6,1035.6,243.2,23.2,25.6,90.5,26.5,28.4,93.1,6.07,8.11,74.8,0.03,0.07,-0.04,1.08,5.95,1.26,0.06,6.52,Matches
243,Loris Karius\Loris-Karius,de GER,GK,Liverpool,24,1993,19.0,20.2,28.1,71.9,550.2,353.3,3.58,3.58,100.0,10.5,10.6,99.5,6.05,13.8,43.7,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,Matches
244,Orestis Karnezis\Orestis-Karnezis,gr GRE,GK,Watford,32,1985,14.4,9.93,21.8,45.5,475.6,380.3,0.28,0.28,100.0,2.43,2.43,100.0,7.15,19.0,37.7,0.00,0.00,0.00,0.00,0.83,0.00,0.00,0.00,Matches
245,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,29,1988,8.3,22.4,28.6,78.5,391.1,103.5,10.0,11.8,84.7,8.92,11.1,80.4,2.53,4.22,60.0,0.00,0.12,-0.12,1.20,2.17,0.48,0.24,2.41,Matches
246,Michael Keane\Michael-Keane,eng ENG,DF,Everton,24,1993,28.4,32.4,43.0,75.4,766.9,293.0,7.71,9.51,81.1,16.5,19.8,83.8,7.92,12.4,63.9,0.04,0.02,0.02,0.18,2.92,0.11,0.00,2.46,Matches
247,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,27,1990,13.3,20.5,28.8,71.3,441.4,182.7,6.24,7.22,86.5,10.0,12.1,82.6,3.76,8.42,44.6,0.00,0.00,0.00,0.08,1.65,0.08,0.00,1.35,Matches
248,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,21,1996,11.4,26.5,36.0,73.7,432.7,155.8,13.5,16.3,82.8,9.39,12.2,77.0,2.46,5.00,49.1,0.18,0.18,-0.01,1.14,1.49,1.14,0.35,2.28,Matches
249,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,20,1997,17.7,32.5,47.8,68.0,619.0,305.3,14.2,16.6,85.7,12.7,18.0,70.5,4.92,11.0,44.8,0.06,0.06,0.00,0.51,3.22,0.79,0.56,3.56,Matches
250,Andy King\Andy-King,wal WAL,MF,Swansea City,28,1988,7.9,36.7,44.9,81.7,697.6,171.5,15.4,16.7,92.4,15.3,18.4,83.4,5.19,8.48,61.2,0.13,0.01,0.11,0.38,4.43,1.01,0.25,4.05,Matches
251,Andy King\Andy-King,wal WAL,MF,Leicester City,28,1988,6.0,27.2,36.7,74.1,475.7,120.5,11.3,14.0,81.0,10.8,14.2,76.5,3.67,6.67,55.0,0.00,0.00,0.00,0.33,3.50,0.00,0.00,1.83,Matches
252,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,25,1992,27.3,18.9,26.5,71.4,292.9,71.0,9.85,12.7,77.5,7.33,9.93,73.8,1.06,1.83,58.0,0.11,0.16,-0.05,1.39,1.39,1.25,0.26,2.31,Matches
253,Davy Klaassen\Davy-Klaassen,nl NED,MFFW,Everton,24,1993,2.8,27.1,35.4,76.8,512.5,127.1,9.64,13.9,69.2,13.2,15.4,86.0,3.21,3.57,90.0,0.00,0.04,-0.04,0.71,1.79,0.71,0.00,3.21,Matches
254,Ragnar Klavan\Ragnar-Klavan,ee EST,DF,Liverpool,31,1985,16.1,65.9,73.6,89.5,1413.3,419.4,16.3,18.1,90.1,39.1,41.6,94.0,9.94,12.9,77.3,0.00,0.01,-0.01,0.19,4.47,0.37,0.00,3.54,Matches
255,Anthony Knockaert\Anthony-Knockaert,fr FRA,MFFW,Brighton,25,1991,26.9,31.3,40.2,77.8,539.6,136.9,15.9,18.3,86.6,11.0,13.5,81.3,3.53,6.39,55.2,0.04,0.09,-0.06,1.41,1.78,0.82,0.15,2.94,Matches
256,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,24,1993,23.9,48.2,60.8,79.3,786.8,288.3,23.1,27.4,84.6,20.8,24.9,83.7,3.14,5.61,56.0,0.17,0.10,0.07,0.79,3.31,0.84,0.29,4.69,Matches
257,Vincent Kompany\Vincent-Kompany,be BEL,DF,Manchester City,31,1986,15.5,82.8,90.5,91.5,1765.9,564.1,23.3,25.4,91.9,44.1,46.5,94.9,15.0,17.9,83.8,0.06,0.02,0.05,0.26,6.97,0.13,0.00,4.06,Matches
258,Terence Kongolo\Terence-Kongolo,nl NED,DF,Huddersfield,23,1994,11.7,22.3,33.9,65.7,406.2,198.7,10.1,13.4,75.2,8.21,11.9,69.1,3.59,6.67,53.8,0.00,0.03,-0.03,0.26,2.31,0.34,0.09,2.91,Matches
259,Laurent Koscielny\Laurent-Koscielny,fr FRA,DF,Arsenal,31,1985,24.7,60.9,69.3,87.9,1386.0,482.1,15.8,17.7,89.2,31.1,34.0,91.5,13.6,16.8,81.4,0.00,0.02,-0.02,0.28,6.07,0.12,0.04,4.29,Matches
260,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MF,West Ham,27,1989,31.1,24.1,32.4,74.4,365.6,95.0,13.4,16.4,82.0,8.23,11.1,74.2,1.58,2.80,56.3,0.10,0.03,0.07,0.48,1.58,0.10,0.06,1.61,Matches
261,Bojan Krkić\Bojan-Krkic,es ESP,MF,Stoke City,26,1990,0.8,26.3,31.3,84.0,403.8,85.0,13.8,15.0,91.7,8.75,10.0,87.5,2.50,2.50,100.0,0.00,0.00,0.00,1.25,1.25,0.00,0.00,2.50,Matches
262,Grzegorz Krychowiak\Grzegorz-Krychowiak,pl POL,MF,West Brom,27,1990,18.2,34.3,44.1,77.7,661.8,172.4,14.0,16.6,84.1,14.8,18.0,82.3,4.89,7.86,62.2,0.11,0.09,0.02,0.77,3.74,0.55,0.05,3.63,Matches
263,Rajiv van La Parra\Rajiv-van-La-Parra,nl NED,FWMF,Huddersfield,26,1991,23.7,22.0,30.7,71.7,344.0,80.5,11.4,14.1,80.9,8.52,10.9,78.0,1.39,3.25,42.9,0.00,0.05,-0.05,0.68,1.01,0.84,0.38,2.32,Matches
264,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,26,1991,24.5,21.7,28.7,75.4,299.6,55.0,12.9,15.9,81.3,6.16,8.41,73.3,1.22,1.92,63.8,0.16,0.13,0.03,1.39,0.65,1.39,0.24,1.67,Matches
265,Freddie Ladapo\Freddie-Ladapo,eng ENG,FW,Crystal Palace,24,1993,0.2,25.0,45.0,55.6,300.0,70.0,20.0,30.0,66.7,5.00,15.0,33.3,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
266,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,29,1988,3.4,55.6,65.3,85.1,787.9,243.5,33.5,36.8,91.2,17.6,18.8,93.8,1.76,4.41,40.0,0.00,0.12,-0.12,2.06,6.76,2.65,0.59,8.24,Matches
267,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,25,1992,9.4,39.0,49.3,79.3,623.5,118.5,19.5,23.1,84.3,15.3,17.4,87.8,3.09,5.74,53.7,0.21,0.16,0.05,1.60,2.45,1.38,0.00,3.09,Matches
268,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,24,1993,22.7,46.6,56.0,83.1,747.8,202.1,24.2,26.7,90.6,16.8,19.2,87.8,4.14,7.80,53.1,0.26,0.16,0.10,1.72,4.10,1.67,0.18,5.37,Matches
269,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,23,1994,9.0,82.2,89.8,91.6,1653.2,612.6,31.9,33.7,94.7,37.4,39.7,94.4,12.4,14.9,83.6,0.00,0.01,-0.01,0.22,7.78,0.44,0.11,6.67,Matches
270,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,23,1993,32.5,27.4,35.9,76.4,570.1,220.4,9.08,10.9,83.1,12.7,15.1,84.3,5.26,8.80,59.8,0.00,0.01,-0.01,0.15,2.06,0.09,0.00,2.25,Matches
271,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,26,1991,23.4,34.6,45.3,76.4,809.3,310.5,9.70,11.1,87.3,16.2,19.0,85.2,8.25,13.8,59.6,0.09,0.06,0.03,0.30,3.38,0.04,0.00,2.31,Matches
272,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,23,1993,19.1,45.2,52.5,86.1,873.1,184.8,17.0,19.2,88.6,21.2,23.2,91.4,6.44,9.27,69.5,0.05,0.02,0.03,0.47,4.29,0.37,0.10,3.51,Matches
273,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Everton,30,1987,8.8,16.8,24.5,68.5,261.0,74.5,10.1,12.6,80.2,5.80,8.18,70.8,0.80,1.70,46.7,0.00,0.06,-0.06,0.57,1.25,0.23,0.11,1.82,Matches
274,Aaron Lennon\Aaron-Lennon,eng ENG,MFFW,Burnley,30,1987,12.4,16.3,23.5,69.2,263.5,68.1,8.55,10.6,80.9,6.37,8.95,71.2,1.05,2.18,48.1,0.16,0.09,0.07,0.65,0.81,0.81,0.16,1.69,Matches
275,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,23,1994,14.3,48.5,53.9,89.9,918.0,322.4,16.8,18.1,92.7,25.1,27.2,92.3,5.52,6.99,79.0,0.00,0.02,-0.02,0.14,2.59,0.14,0.00,2.73,Matches
276,Jesse Lingard\Jesse-Lingard,eng ENG,MFFW,Manchester Utd,24,1992,20.2,40.6,48.2,84.3,595.7,129.5,23.1,25.7,89.8,12.4,14.7,84.2,2.72,4.21,64.7,0.25,0.15,0.10,1.34,3.12,1.14,0.05,3.47,Matches
277,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,27,1989,29.7,29.3,37.9,77.4,591.8,155.2,10.1,12.4,82.0,13.9,16.5,84.3,4.92,7.74,63.5,0.07,0.07,0.00,0.67,4.01,0.37,0.17,3.57,Matches
278,Fernando Llorente\Fernando-Llorente,es ESP,FWDF,Tottenham,32,1985,2.6,21.5,31.9,67.5,240.0,44.6,16.2,21.2,76.4,4.62,8.46,54.5,0.00,0.38,0.0,0.00,0.12,-0.12,1.92,0.38,0.77,0.00,1.92,Matches
279,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,30,1986,36.0,20.8,26.6,78.2,621.5,345.6,1.78,1.81,98.5,10.8,11.0,98.7,8.11,13.7,59.2,0.00,0.00,0.00,0.00,0.17,0.03,0.00,0.00,Matches
280,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,23,1993,2.5,14.0,20.0,70.0,270.8,72.0,6.40,8.40,76.2,4.40,6.40,68.8,2.00,2.40,83.3,0.40,0.04,0.36,0.40,1.60,0.00,0.00,2.00,Matches
281,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Crystal Palace,21,1996,20.8,28.0,34.2,81.9,423.5,131.2,15.7,17.8,88.1,9.52,11.1,85.7,1.54,2.79,55.2,0.14,0.13,0.02,1.11,2.79,1.44,0.10,3.75,Matches
282,Joe Lolley\Joe-Lolley,eng ENG,MFFW,Huddersfield,24,1992,2.5,20.4,30.4,67.1,366.4,133.2,10.4,12.4,83.9,7.20,11.6,62.1,2.80,5.60,50.0,0.00,0.04,-0.04,0.40,4.00,0.80,0.40,3.60,Matches
283,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,26,1990,16.0,25.0,36.3,68.8,607.8,220.8,5.63,8.13,69.2,12.4,15.9,78.0,6.69,11.3,59.4,0.13,0.06,0.07,0.13,1.81,0.06,0.00,1.81,Matches
284,Shane Long\Shane-Long,ie IRL,FW,Southampton,30,1987,17.6,15.3,23.7,64.4,222.9,36.7,8.86,12.2,72.6,4.89,7.50,65.2,0.91,1.99,45.7,0.06,0.08,-0.02,1.08,0.85,0.40,0.23,1.14,Matches
285,Ademola Lookman\Ademola-Lookman,eng ENG,MFFW,Everton,19,1997,1.8,21.1,26.7,79.2,317.8,74.4,12.8,15.6,82.1,6.67,7.22,92.3,1.67,2.22,75.0,0.00,0.39,-0.39,1.11,1.11,0.00,0.00,2.22,Matches
286,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,28,1989,38.0,18.1,30.9,58.7,769.3,562.8,0.92,0.97,94.6,6.18,6.26,98.7,11.0,23.6,46.6,0.03,0.01,0.01,0.11,0.97,0.05,0.05,0.05,Matches
287,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,28,1989,23.6,65.5,74.5,87.9,1402.2,435.3,16.5,18.3,89.8,37.7,40.6,92.7,10.8,14.7,74.0,0.04,0.06,-0.02,0.30,3.90,0.38,0.08,3.56,Matches
288,Chris Löwe\Chris-Lowe,de GER,DF,Huddersfield,28,1989,17.6,32.7,47.8,68.4,636.4,265.9,14.0,16.3,86.1,13.2,18.2,72.8,5.17,11.7,44.2,0.00,0.03,-0.03,0.28,2.50,0.40,0.23,3.01,Matches
289,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,28,1989,25.5,30.0,45.2,66.4,650.8,273.1,10.1,12.2,82.9,13.6,18.6,73.3,6.04,13.0,46.4,0.12,0.06,0.06,0.55,2.55,0.90,0.51,2.59,Matches
290,David Luiz\David-Luiz,br BRA,DFMF,Chelsea,30,1987,9.3,44.3,53.1,83.4,1067.7,291.4,10.1,11.4,88.7,21.3,24.0,88.8,12.7,17.1,74.2,0.00,0.01,-0.01,0.22,3.87,0.22,0.00,2.90,Matches
291,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,24,1993,31.9,15.5,23.4,66.3,218.2,49.6,9.81,12.3,79.6,3.92,7.34,53.4,0.97,1.66,58.5,0.22,0.16,0.06,1.00,1.10,1.13,0.19,1.72,Matches
292,Dodi Lukebakio\Dodi-Lukebakio,be BEL,MF,Watford,19,1997,0.2,30.0,40.0,75.0,630.0,235.0,15.0,15.0,100.0,5.00,10.0,50.0,10.0,15.0,66.7,0.00,0.00,0.00,5.00,10.0,0.00,0.00,10.0,Matches
293,Levi Lumeka\Levi-Lumeka,eng ENG,FW,Crystal Palace,18,1998,0.3,16.7,36.7,45.5,160.0,70.0,13.3,16.7,80.0,3.33,6.67,50.0,0.00,6.67,0.0,0.00,0.00,0.00,0.00,3.33,0.00,0.00,3.33,Matches
294,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,24,1993,38.0,35.2,45.4,77.4,832.6,297.7,9.11,11.2,81.4,17.1,19.9,86.0,8.66,13.4,64.5,0.11,0.04,0.06,0.34,3.95,0.18,0.03,2.89,Matches
295,Riyad Mahrez\Riyad-Mahrez,dz ALG,MFFW,Leicester City,26,1991,32.8,32.3,44.1,73.2,643.9,210.5,14.0,16.6,84.2,11.2,14.6,76.7,6.04,10.4,58.1,0.30,0.24,0.06,1.89,3.72,1.52,0.21,4.57,Matches
296,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DFMF,Arsenal,19,1997,10.2,49.1,58.8,83.5,821.2,271.1,24.8,27.5,90.4,18.3,21.5,85.4,5.10,7.45,68.4,0.00,0.07,-0.07,0.59,3.04,1.67,0.29,3.82,Matches
297,Scott Malone\Scott-Malone,eng ENG,DF,Huddersfield,26,1991,12.4,37.0,54.1,68.4,711.7,298.5,15.2,19.3,79.1,15.3,21.0,72.8,5.81,11.2,51.8,0.08,0.04,0.04,0.81,2.66,0.97,0.32,3.79,Matches
298,Sadio Mané\Sadio-Mane,sn SEN,FWMF,Liverpool,25,1992,24.3,31.5,39.8,79.2,509.9,103.3,15.9,19.5,81.6,12.6,14.7,86.2,2.22,3.46,64.3,0.29,0.20,0.09,1.85,1.73,2.43,0.37,3.87,Matches
299,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Everton,26,1991,1.5,38.7,45.3,85.3,939.3,240.7,6.67,8.67,76.9,23.3,24.7,94.6,8.67,11.3,76.5,0.00,0.00,0.00,0.00,3.33,0.00,0.00,3.33,Matches
300,Eliaquim Mangala\Eliaquim-Mangala,fr FRA,DF,Manchester City,26,1991,5.4,57.0,63.1,90.3,1099.6,351.9,18.7,19.6,95.3,31.5,32.6,96.6,6.11,9.44,64.7,0.00,0.06,-0.06,0.37,3.15,0.19,0.19,2.96,Matches
301,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,23,1994,19.5,27.3,38.2,71.5,447.6,186.2,13.8,16.7,82.8,10.7,14.5,73.8,2.15,5.28,40.8,0.05,0.03,0.03,0.51,1.74,0.41,0.26,2.41,Matches
302,Solly March\Solly-March,eng ENG,MFFW,Brighton,23,1994,20.6,25.2,36.0,70.0,457.3,133.6,12.1,14.3,84.7,8.98,12.0,74.9,3.50,6.94,50.3,0.05,0.08,-0.03,0.78,1.26,1.02,0.44,1.99,Matches
303,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,30,1986,24.6,31.1,42.0,74.2,647.1,267.9,9.96,11.8,84.2,15.2,19.3,79.1,5.49,9.59,57.2,0.00,0.01,-0.01,0.16,2.52,0.16,0.00,1.71,Matches
304,João Mário\Joao-Mario,pt POR,MFFW,West Ham,24,1993,11.4,31.7,42.1,75.2,509.9,129.1,17.4,19.9,87.2,9.82,12.4,79.4,3.33,7.02,47.5,0.09,0.13,-0.04,1.23,2.28,0.70,0.18,2.63,Matches
305,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,21,1995,17.6,34.7,44.5,77.9,500.2,127.0,20.8,24.4,85.3,10.5,12.9,81.5,1.82,3.41,53.3,0.28,0.29,-0.01,1.76,2.10,1.59,0.28,3.64,Matches
306,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,27,1989,20.3,37.7,50.2,75.0,689.9,312.2,16.6,18.9,87.5,16.0,20.3,78.9,4.63,9.51,48.7,0.10,0.05,0.05,0.64,2.76,1.08,0.79,3.35,Matches
307,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,25,1992,13.8,20.8,26.4,78.6,462.4,155.1,6.16,7.46,82.5,10.4,12.4,83.6,4.13,6.09,67.9,0.00,0.01,-0.01,0.22,1.96,0.22,0.14,1.38,Matches
308,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,23,1993,20.8,30.9,43.4,71.1,515.2,179.4,16.5,18.8,87.8,10.7,14.9,71.9,2.98,6.92,43.1,0.14,0.11,0.03,0.87,1.63,0.77,0.38,2.31,Matches
309,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,29,1988,21.4,50.9,62.4,81.6,858.4,195.7,26.2,28.7,91.2,17.1,20.7,82.4,5.56,9.35,59.5,0.23,0.21,0.02,2.38,3.46,1.50,0.47,3.74,Matches
310,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,28,1988,34.6,64.5,74.4,86.7,1289.9,339.2,24.4,26.8,91.0,28.8,31.7,90.8,10.3,13.4,76.8,0.03,0.05,-0.02,0.69,6.10,0.81,0.03,6.16,Matches
311,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,25,1991,22.2,65.0,73.7,88.1,1476.5,479.9,14.5,16.1,90.2,36.6,39.2,93.2,13.6,17.9,75.9,0.00,0.02,-0.02,0.18,5.32,0.05,0.00,4.55,Matches
312,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,19,1997,2.2,38.2,44.1,86.6,780.5,240.5,13.6,15.5,88.2,18.6,19.5,95.3,5.45,7.73,70.6,0.00,0.00,0.00,0.00,2.73,0.00,0.00,0.91,Matches
313,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,23,1994,38.0,36.5,45.5,80.2,875.6,275.9,9.97,11.6,86.3,16.5,18.9,87.2,9.71,14.1,68.7,0.03,0.01,0.02,0.16,2.63,0.11,0.00,2.21,Matches
314,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,28,1989,25.7,18.7,27.2,68.7,285.4,75.4,10.4,13.3,78.0,6.15,8.68,70.9,1.40,2.84,49.3,0.19,0.13,0.07,0.82,1.01,0.82,0.16,1.91,Matches
315,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,22,1994,7.5,26.0,36.9,70.4,493.9,230.0,10.1,12.5,80.9,12.5,16.5,75.8,3.20,6.67,48.0,0.00,0.05,-0.05,0.53,2.13,0.80,0.40,3.47,Matches
316,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,29,1987,27.0,31.6,40.2,78.5,543.6,133.6,14.6,17.1,85.7,12.8,15.5,82.5,3.30,5.56,59.3,0.04,0.04,-0.01,0.78,3.04,0.37,0.04,2.70,Matches
317,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,37,1979,5.1,18.2,27.5,66.4,461.6,254.5,3.92,5.69,69.0,8.43,11.0,76.8,5.10,9.22,55.3,0.00,0.00,0.00,0.00,2.75,0.39,0.00,2.35,Matches
318,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,21,1996,3.1,22.9,31.9,71.7,299.7,55.2,14.5,19.7,73.8,6.13,7.74,79.2,0.97,1.94,50.0,0.32,0.16,0.16,0.32,1.94,0.97,0.32,1.94,Matches
319,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,27,1989,18.0,8.94,19.7,45.4,395.5,294.3,0.89,1.00,88.9,2.39,2.39,100.0,5.56,16.2,34.2,0.00,0.00,0.00,0.00,0.67,0.00,0.00,0.00,Matches
320,James McCarthy\James-McCarthy,ie IRL,MF,Everton,26,1990,2.3,30.9,43.0,71.7,549.1,89.6,13.0,17.8,73.2,13.9,16.1,86.5,3.04,7.39,41.2,0.00,0.00,0.00,0.43,2.61,0.43,0.00,2.17,Matches
321,James McClean\James-McClean,ie IRL,MFFW,West Brom,28,1989,15.6,18.8,29.5,63.7,321.5,83.1,8.97,11.0,81.4,6.86,9.49,72.3,2.05,5.96,34.4,0.00,0.04,-0.04,0.83,0.83,1.28,0.90,1.73,Matches
322,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,22,1995,1.6,34.4,48.8,70.5,452.5,183.1,22.5,26.9,83.7,9.38,14.4,65.2,1.25,4.38,28.6,0.00,0.13,-0.13,1.88,2.50,0.63,0.00,3.13,Matches
323,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,20,1996,7.0,43.7,49.6,88.2,798.3,213.1,18.0,20.1,89.4,19.6,20.9,93.8,5.00,6.86,72.9,0.00,0.00,0.00,0.29,5.00,0.29,0.14,5.00,Matches
324,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,27,1989,29.0,28.5,38.7,73.6,660.1,278.9,8.59,9.86,87.1,11.9,15.5,76.6,7.76,12.3,63.0,0.00,0.01,-0.01,0.17,2.59,0.10,0.00,2.45,Matches
325,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,23,1994,4.0,49.8,63.8,78.0,856.8,265.3,23.0,26.3,87.6,21.3,26.8,79.4,4.75,7.75,61.3,0.25,0.13,0.13,1.75,4.25,2.25,1.75,6.25,Matches
326,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,21,1996,15.0,42.5,53.5,79.6,802.2,236.5,16.6,20.3,81.9,17.9,21.1,85.1,6.60,9.93,66.4,0.07,0.04,0.03,1.00,4.87,0.73,0.07,5.07,Matches
327,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,32,1984,4.1,54.1,59.0,91.7,1182.0,383.9,14.4,16.1,89.4,28.8,30.5,94.4,10.5,11.5,91.5,0.00,0.00,0.00,0.00,1.71,0.00,0.00,1.22,Matches
328,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,28,1989,8.4,48.9,56.4,86.7,935.1,182.7,20.2,21.5,93.9,20.6,23.6,87.4,7.98,9.88,80.7,0.00,0.04,-0.04,0.71,3.57,0.36,0.00,2.98,Matches
329,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,29,1988,19.0,19.9,27.3,73.0,525.3,319.9,3.63,3.68,98.6,11.4,11.5,99.1,4.84,12.0,40.4,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,Matches
330,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,26,1991,34.2,39.2,49.2,79.7,821.6,256.0,13.7,15.9,86.6,17.5,20.3,86.3,7.22,11.5,62.8,0.03,0.03,-0.00,0.61,5.38,0.50,0.03,4.80,Matches
331,James Milner\James-Milner,eng ENG,MF,Liverpool,31,1986,19.7,66.7,81.6,81.8,1289.1,409.6,25.8,28.9,89.1,30.9,34.7,89.2,8.68,15.3,56.8,0.15,0.18,-0.03,1.93,10.1,1.78,0.30,9.04,Matches
332,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,24,1993,2.2,39.5,51.4,77.0,865.9,334.1,11.8,13.6,86.7,18.6,20.9,89.1,8.64,15.0,57.6,0.00,0.05,-0.05,0.45,2.27,0.45,0.45,2.27,Matches
333,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,29,1987,1.5,31.3,39.3,79.7,556.7,115.3,12.0,16.7,72.0,15.3,16.0,95.8,2.67,4.00,66.7,0.00,0.07,-0.07,0.67,3.33,0.67,0.00,2.67,Matches
