Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
95,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,28,1989,17.7,70.4,4.12,19.4,34.1,20.6,2.15,58.6,0.45,0.73,61.5,0.45,0.11,41.5,177.5,95.6,4.69,1.47,0.45,0.56,0.62,45.0,40.1,89.1,2.54,Matches
96,Peter Crouch\Peter-Crouch,eng ENG,FW,Burnley,37,1981,1.0,41.0,3.00,4.00,11.0,26.0,17.0,41.0,0.00,0.00,,0.00,0.00,10.0,16.0,7.00,0.00,0.00,0.00,7.00,0.00,69.0,34.0,49.3,20.0,Matches
97,Greg Cunningham\Greg-Cunningham,ie IRL,DF,Cardiff City,27,1991,7.0,40.7,2.43,13.9,19.4,9.29,0.71,34.9,0.14,0.14,100.0,0.14,0.00,17.1,75.1,45.6,2.00,0.86,0.00,0.71,0.29,18.6,16.7,90.0,0.43,Matches
98,Diogo Dalot\Diogo-Dalot,pt POR,DFMF,Manchester Utd,19,1999,11.3,61.1,3.81,14.6,27.7,22.0,1.95,53.0,1.06,1.68,63.2,1.15,0.00,37.0,179.8,105.4,4.96,1.59,0.88,1.42,0.62,39.8,34.7,87.1,4.16,Matches
99,Matty Daly\Matty-Daly,eng ENG,MF,Huddersfield,17,2001,0.8,20.0,2.50,5.00,11.3,5.00,1.25,20.0,0.00,1.25,0.0,1.25,0.00,13.8,55.0,25.0,3.75,1.25,0.00,0.00,1.25,21.3,16.3,76.5,6.25,Matches
100,Loïc Damour\Loic-Damour,fr FRA,MF,Cardiff City,27,1991,0.3,46.7,0.00,0.00,30.0,16.7,3.33,46.7,0.00,0.00,,0.00,0.00,36.7,140.0,56.7,6.67,0.00,0.00,3.33,0.00,43.3,33.3,76.9,0.00,Matches
101,Charlie Daniels\Charlie-Daniels,eng ENG,DF,Bournemouth,31,1986,17.6,66.0,4.20,23.2,27.8,19.1,2.05,56.2,0.74,1.19,61.9,0.91,0.11,40.4,188.0,105.7,4.72,2.10,0.28,0.74,0.51,41.4,38.5,93.0,3.86,Matches
102,Danilo\Danilo,br BRA,DF,Manchester City,27,1991,9.0,109.0,1.89,17.4,63.2,35.0,1.56,97.7,0.67,1.11,60.0,0.67,0.00,78.0,302.7,163.1,8.78,3.67,0.44,0.89,0.67,77.4,75.2,97.1,2.00,Matches
103,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,31,1987,7.4,46.4,8.38,27.0,20.8,1.76,1.22,43.6,0.54,0.54,100.0,0.54,0.00,22.4,119.9,81.9,1.89,0.00,0.00,0.14,0.00,22.3,21.6,97.0,1.22,Matches
104,Matteo Darmian\Matteo-Darmian,it ITA,DF,Manchester Utd,28,1989,4.9,53.3,6.53,18.8,23.5,13.1,0.00,47.3,0.20,0.41,50.0,0.41,0.00,33.1,110.8,64.1,2.04,0.82,0.00,0.61,0.82,32.2,30.4,94.3,1.02,Matches
105,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,25,1993,20.5,74.7,4.10,22.2,37.4,19.5,1.51,65.1,0.20,0.59,33.3,0.24,0.00,45.8,202.5,117.4,5.71,1.56,0.15,0.63,0.88,49.3,46.1,93.7,2.63,Matches
106,Tom Davies\Tom-Davies,eng ENG,MF,Everton,20,1998,10.9,59.7,1.28,9.08,37.8,15.5,1.10,57.6,0.92,1.38,66.7,1.10,0.09,39.8,172.9,84.0,3.94,1.28,0.18,2.02,0.92,43.0,38.3,89.1,2.66,Matches
107,Steven Davis\Steven-Davis,nir NIR,MF,Southampton,33,1985,1.1,73.6,2.73,15.5,48.2,12.7,0.91,71.8,0.00,0.00,,0.00,0.00,38.2,147.3,44.5,0.00,0.00,0.00,1.82,0.00,46.4,45.5,98.0,0.91,Matches
108,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,27,1991,10.8,87.6,0.65,7.59,39.4,47.8,4.35,80.6,1.57,2.31,68.0,1.85,0.00,67.4,358.7,209.9,10.4,3.89,0.65,1.76,2.22,74.7,67.6,90.5,8.89,Matches
109,Troy Deeney\Troy-Deeney,eng ENG,FW,Watford,30,1988,28.3,40.9,1.27,3.85,19.1,19.8,5.02,40.2,0.21,0.64,33.3,0.35,0.00,21.7,76.3,33.5,2.08,0.74,0.25,2.90,1.55,54.2,30.2,55.8,9.47,Matches
110,Jermain Defoe\Jermain-Defoe,eng ENG,DFFW,Bournemouth,35,1982,0.3,6.67,0.00,0.00,0.00,6.67,6.67,6.67,0.00,0.00,,0.00,0.00,3.33,0.00,0.00,0.00,0.00,0.00,3.33,0.00,30.0,3.33,11.1,3.33,Matches
111,Steven Defour\Steven-Defour,be BEL,MF,Burnley,30,1988,5.0,56.6,1.60,12.4,40.8,7.80,0.00,55.4,0.20,0.40,50.0,0.20,0.00,38.6,207.0,98.6,5.20,1.40,0.00,0.00,0.40,39.6,37.6,94.9,0.80,Matches
112,Fabian Delph\Fabian-Delph,eng ENG,DF,Manchester City,28,1989,8.1,101.7,3.21,17.3,66.3,23.6,0.25,93.7,0.74,0.99,75.0,0.74,0.00,77.8,288.5,147.2,6.79,2.47,0.00,0.62,0.25,77.2,75.7,98.1,0.37,Matches
113,Mousa Dembélé\Mousa-Dembele,be BEL,MF,Tottenham,31,1987,5.7,63.0,2.98,14.0,46.0,5.96,0.00,61.2,1.05,1.58,66.7,1.23,0.18,48.9,230.2,106.5,4.74,0.53,0.00,0.70,1.40,42.1,40.9,97.1,1.75,Matches
114,Leander Dendoncker\Leander-Dendoncker,be BEL,MF,Wolves,23,1995,16.3,49.6,2.64,12.6,25.8,12.8,2.02,49.4,0.74,0.80,92.3,0.74,0.00,31.0,118.3,49.2,2.09,0.43,0.18,1.29,0.61,40.9,30.9,75.6,3.31,Matches
115,Laurent Depoitre\Laurent-Depoitre,be BEL,FW,Huddersfield,29,1988,11.9,36.6,0.92,2.10,16.5,18.8,5.88,35.6,0.59,1.26,46.7,0.67,0.00,19.4,64.3,23.8,1.09,0.25,0.42,3.78,2.52,57.5,27.1,47.2,12.1,Matches
116,Gerard Deulofeu\Gerard-Deulofeu,es ESP,FW,Watford,24,1994,23.0,46.7,0.22,3.13,19.0,29.0,6.39,44.0,1.91,3.09,62.0,2.00,0.04,38.7,228.7,132.6,8.04,2.04,2.09,2.17,3.43,53.6,34.9,65.0,8.61,Matches
117,Fousseni Diabaté\Fousseni-Diabate,ml MLI,FW,Leicester City,22,1995,0.6,41.7,0.00,15.0,18.3,10.0,0.00,41.7,0.00,0.00,,0.00,0.00,20.0,131.7,65.0,1.67,0.00,0.00,1.67,0.00,63.3,26.7,42.1,3.33,Matches
118,Adama Diakhaby\Adama-Diakhaby,fr FRA,FWMF,Huddersfield,22,1996,6.1,39.0,0.16,4.43,16.9,21.3,3.44,38.2,1.80,3.28,55.0,1.80,0.00,33.9,159.3,107.7,6.39,1.15,1.15,2.79,3.44,44.8,30.3,67.8,7.87,Matches
119,Mohamed Diamé\Mohamed-Diame,sn SEN,MF,Newcastle Utd,31,1987,24.1,43.1,1.87,12.6,25.0,7.97,0.83,42.8,0.95,1.66,57.5,1.12,0.04,26.4,97.1,48.5,2.32,0.91,0.08,1.08,1.12,28.2,24.1,85.4,1.62,Matches
120,Grady Diangana\Grady-Diangana,eng ENG,FWMF,West Ham,20,1998,6.8,56.3,1.32,9.71,25.4,26.0,4.85,55.3,2.50,5.00,50.0,2.79,0.44,42.1,189.1,103.4,5.88,1.62,0.88,2.06,4.26,51.9,39.0,75.1,9.26,Matches
121,Eric Dier\Eric-Dier,eng ENG,MF,Tottenham,24,1994,16.7,72.5,4.67,22.8,45.8,8.20,1.08,70.8,0.24,0.48,50.0,0.24,0.00,51.0,215.0,104.9,3.47,0.96,0.12,0.30,0.78,55.5,52.7,94.9,1.38,Matches
122,Lucas Digne\Lucas-Digne,fr FRA,DF,Everton,25,1993,32.9,75.2,3.56,20.0,31.4,27.2,1.25,59.0,0.43,0.97,43.8,0.49,0.09,38.5,184.3,99.2,4.74,1.43,0.12,0.73,1.00,42.0,36.6,87.2,3.10,Matches
123,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,27,1991,37.6,89.8,7.02,39.2,51.5,3.35,1.57,88.3,0.19,0.27,70.0,0.21,0.00,62.4,270.0,146.9,4.10,0.56,0.03,0.16,0.05,65.8,64.1,97.4,1.36,Matches
124,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,21,1997,33.0,45.9,6.70,26.5,22.2,0.88,0.61,45.2,0.15,0.15,100.0,0.15,0.06,24.9,164.4,82.2,1.45,0.12,0.00,0.21,0.18,24.9,24.3,97.3,0.52,Matches
125,Matt Doherty\Matt-Doherty,ie IRL,DFMF,Wolves,26,1992,34.9,65.2,3.55,15.3,27.5,24.8,3.52,55.0,0.77,1.60,48.2,0.86,0.03,35.2,150.9,90.8,5.33,1.23,0.60,1.60,0.97,45.8,37.1,81.0,4.41,Matches
126,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Watford,25,1993,34.0,68.4,1.97,14.0,42.4,16.6,2.65,67.0,1.21,1.82,66.1,1.29,0.12,50.1,233.5,119.6,4.91,1.21,0.38,1.53,1.26,52.1,46.4,89.0,3.74,Matches
127,Luke Dreher\Luke-Dreher,eng ENG,MF,Crystal Palace,19,1998,0.0,3,0,0,1,2,0,3,0,0,,0,0,3,18,13,1,0,0,0,0,4,3,75.0,1,Matches
128,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,29,1989,38.0,33.0,28.5,32.8,0.21,0.00,0.00,22.2,0.03,0.03,100.0,0.03,0.00,15.3,93.0,48.4,0.00,0.00,0.00,0.00,0.00,11.6,11.5,99.3,0.00,Matches
129,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,26,1992,34.3,51.3,10.6,33.8,16.2,3.27,2.07,50.5,0.15,0.15,100.0,0.15,0.00,25.2,97.5,44.3,0.50,0.20,0.00,0.26,0.23,28.3,26.8,94.6,1.90,Matches
130,Demeaco Duhaney\Demeaco-Duhaney,eng ENG,DF,Huddersfield,19,1998,0.5,80.0,8.00,20.0,38.0,24.0,0.00,68.0,0.00,0.00,,0.00,0.00,50.0,204.0,78.0,6.00,0.00,0.00,2.00,6.00,46.0,42.0,91.3,2.00,Matches
131,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,26,1991,22.1,51.6,5.11,23.9,22.0,7.42,0.36,46.1,0.09,0.14,66.7,0.14,0.00,24.6,91.9,50.5,1.76,0.54,0.05,0.18,0.09,25.8,24.3,94.2,0.41,Matches
132,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,26,1991,35.0,54.4,8.66,33.0,22.2,2.37,1.11,52.8,0.03,0.09,33.3,0.03,0.00,30.9,158.1,81.5,1.57,0.43,0.00,0.26,0.17,31.4,30.3,96.5,1.03,Matches
133,Erik Durm\Erik-Durm,de GER,DF,Huddersfield,26,1992,22.8,57.0,2.32,15.0,26.7,18.4,1.27,46.1,0.66,0.88,75.0,0.66,0.00,31.1,157.3,73.0,2.98,0.96,0.18,0.92,1.23,33.5,27.9,83.2,3.29,Matches
134,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Cardiff City,30,1988,37.5,39.7,6.24,16.8,19.1,4.85,0.48,35.6,0.37,0.45,82.4,0.37,0.03,17.7,82.3,34.1,1.31,0.21,0.05,0.27,0.32,13.5,12.4,91.9,0.29,Matches
135,Ederson\Ederson,br BRA,GK,Manchester City,24,1993,38.0,29.7,25.8,29.5,0.45,0.00,0.00,24.1,0.03,0.03,100.0,0.03,0.00,18.4,80.7,46.6,0.00,0.00,0.00,0.00,0.00,16.6,16.5,99.8,0.00,Matches
136,Harvey Elliot\Harvey-Elliot,eng ENG,MF,Fulham,15,2003,0.2,80.0,0.00,0.00,40.0,55.0,5.00,80.0,5.00,5.00,100.0,5.00,0.00,75.0,580.0,210.0,10.0,5.00,0.00,10.0,0.00,70.0,65.0,92.9,20.0,Matches
137,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,26,1992,4.2,77.4,4.05,25.0,45.0,13.3,1.19,75.5,0.24,0.48,50.0,0.24,0.00,58.6,291.9,145.5,6.19,1.19,0.00,0.95,0.24,64.0,59.8,93.3,1.43,Matches
138,Mohamed Elyounoussi\Mohamed-Elyounoussi,no NOR,MFFW,Southampton,23,1994,8.8,43.5,0.57,6.59,16.9,24.2,3.75,40.1,0.91,1.82,50.0,1.36,0.11,29.1,190.7,103.2,5.00,1.82,0.57,2.16,1.48,36.4,26.4,72.5,7.50,Matches
139,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,26,1992,30.8,74.5,0.49,8.51,40.2,30.2,2.53,69.3,0.68,1.20,56.8,0.75,0.06,54.8,234.6,124.2,6.82,2.47,0.42,1.53,1.17,64.2,54.9,85.5,6.33,Matches
140,Neil Etheridge\Neil-Etheridge,ph PHI,GK,Cardiff City,28,1990,38.0,34.7,28.3,33.8,0.87,0.00,0.00,22.5,0.00,0.00,,0.00,0.00,15.3,95.1,56.8,0.05,0.00,0.00,0.00,0.00,10.9,10.8,99.5,0.00,Matches
141,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,30,1988,22.2,57.8,9.10,34.9,24.2,2.21,1.13,56.3,0.00,0.00,,0.00,0.00,33.7,174.8,82.2,1.31,0.14,0.00,0.27,0.23,33.9,33.0,97.3,0.72,Matches
142,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,33,1985,38.0,34.7,31.3,34.7,0.00,0.03,0.03,22.8,0.03,0.03,100.0,0.03,0.00,15.0,79.4,44.2,0.00,0.00,0.00,0.00,0.00,11.1,11.0,99.3,0.00,Matches
143,Fabinho\Fabinho,br BRA,MF,Liverpool,24,1993,22.4,82.9,2.37,17.0,57.6,14.5,0.85,81.4,0.63,0.85,73.7,0.71,0.04,59.2,265.0,140.0,6.38,1.79,0.04,0.58,0.45,62.3,60.2,96.7,1.70,Matches
144,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,31,1987,2.0,108.5,2.50,27.0,66.5,23.5,3.50,103.0,0.00,0.00,,0.00,0.00,86.5,332.5,196.0,3.50,1.50,0.00,2.00,1.50,91.5,88.5,96.7,5.00,Matches
145,Fabricio\Fabricio,es ESP,GK,Fulham,30,1987,2.0,34.0,31.5,34.0,0.00,0.00,0.00,28.5,0.00,0.00,,0.00,0.00,14.5,61.0,35.5,0.00,0.00,0.00,0.00,0.00,10.5,10.5,100.0,0.00,Matches
146,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,30,1987,8.4,63.9,3.93,15.5,36.5,14.0,3.93,63.6,0.48,0.83,57.1,0.60,0.00,41.8,119.5,46.0,1.67,0.83,0.12,1.55,0.60,53.3,43.9,82.4,7.26,Matches
147,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,27,1991,22.8,61.1,3.68,17.5,28.8,18.2,1.01,52.1,0.70,1.05,66.7,0.75,0.00,37.6,183.6,87.4,3.77,1.62,0.18,0.70,0.61,38.6,34.8,90.1,1.93,Matches
148,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,29,1989,16.5,49.3,8.12,30.4,19.8,1.70,0.97,48.2,0.12,0.12,100.0,0.12,0.00,27.5,130.9,62.7,0.97,0.12,0.00,0.18,0.24,27.4,26.4,96.5,0.73,Matches
149,Fernandinho\Fernandinho,br BRA,MF,Manchester City,33,1985,26.4,89.0,3.79,19.5,59.6,16.9,0.80,87.9,0.30,0.68,44.4,0.45,0.00,68.1,336.7,195.5,8.30,2.58,0.11,0.64,0.80,68.5,66.7,97.3,1.97,Matches
150,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,26,1991,29.0,56.8,0.66,3.38,28.5,28.6,6.34,55.9,1.86,2.69,69.2,2.07,0.17,47.2,189.6,95.0,5.52,1.90,0.66,2.59,2.14,60.8,45.8,75.3,12.6,Matches
151,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,18,2000,3.7,75.4,0.27,4.32,38.9,38.4,7.84,74.3,2.43,4.05,60.0,2.43,0.00,58.9,331.9,176.8,10.3,3.51,1.35,0.81,0.81,73.0,61.6,84.4,12.7,Matches
152,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,30,1988,1.0,27.0,25.0,26.0,1.00,0.00,0.00,16.0,0.00,0.00,,0.00,0.00,9.00,64.0,32.0,0.00,0.00,0.00,0.00,0.00,7.00,7.00,100.0,0.00,Matches
153,Ben Foster\Ben-Foster,eng ENG,GK,Watford,35,1983,38.0,36.1,29.8,35.4,0.84,0.03,0.00,23.4,0.00,0.00,,0.00,0.00,15.3,91.0,58.1,0.00,0.00,0.00,0.00,0.00,11.3,11.3,99.5,0.00,Matches
154,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Fulham,20,1998,8.8,62.4,4.20,21.6,30.9,13.7,0.91,56.0,1.02,1.36,75.0,1.02,0.00,42.4,197.6,112.5,5.45,2.73,0.34,0.80,0.45,43.0,40.8,95.0,1.48,Matches
155,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,20,1998,9.9,72.8,9.39,33.7,39.2,5.25,0.71,70.3,2.22,2.42,91.7,2.22,0.20,50.8,257.4,151.6,4.75,1.31,0.10,0.71,0.81,49.6,47.7,96.1,0.40,Matches
156,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,33,1985,13.7,70.5,6.28,27.4,31.8,14.6,0.95,60.8,0.29,0.44,66.7,0.29,0.00,36.7,162.3,78.5,2.92,1.02,0.07,0.80,0.58,43.6,39.4,90.3,1.97,Matches
157,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,24,1994,35.2,51.3,1.08,7.22,20.5,26.9,3.55,45.6,0.63,1.25,50.0,0.71,0.03,37.4,197.0,117.3,6.14,1.79,1.02,1.25,1.39,45.3,36.2,79.9,6.53,Matches
158,Fred\Fred,br BRA,MF,Manchester Utd,25,1993,11.6,79.7,2.07,17.6,53.1,14.7,0.95,77.4,0.95,1.72,55.0,1.12,0.17,59.7,270.3,135.9,6.12,1.90,0.34,1.21,1.47,60.1,55.8,92.8,2.50,Matches
159,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,25,1992,12.1,57.6,5.12,20.2,26.4,13.9,1.49,49.3,0.66,0.99,66.7,0.66,0.00,30.2,156.9,94.0,4.30,1.57,0.74,0.58,0.41,32.7,29.7,90.7,1.40,Matches
160,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,32,1986,2.3,78.7,3.04,20.9,29.6,31.3,0.87,67.0,0.43,0.43,100.0,0.43,0.00,50.0,160.9,97.8,3.91,1.30,0.00,1.30,0.87,52.2,46.5,89.2,6.09,Matches
161,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,26,1991,5.3,33.2,0.75,5.09,14.2,17.2,3.40,32.8,0.57,1.89,30.0,0.94,0.00,22.1,110.4,51.1,3.21,1.32,0.38,0.57,0.19,43.6,23.0,52.8,4.91,Matches
162,Sam Gallagher\Sam-Gallagher,eng ENG,FW,Southampton,22,1995,0.4,37.5,5.00,7.50,17.5,12.5,0.00,37.5,0.00,0.00,,0.00,0.00,10.0,0.00,0.00,0.00,0.00,0.00,2.50,5.00,87.5,22.5,25.7,5.00,Matches
163,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,28,1989,31.4,67.8,2.64,16.4,44.5,11.5,0.57,66.5,0.70,0.92,75.9,0.73,0.03,47.1,257.2,116.7,4.27,1.34,0.13,0.57,1.05,43.9,41.5,94.4,1.37,Matches
164,James Garner\James-Garner,eng ENG,MF,Manchester Utd,17,2001,0.0,1,1,1,0,0,0,1,0,0,,0,0,1,19,0,0,0,0,0,0,0,0,,0,Matches
165,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,26,1992,3.0,37.7,34.7,37.3,0.33,0.00,0.00,27.7,0.00,0.00,,0.00,0.00,17.7,46.0,18.7,0.00,0.00,0.00,0.00,0.00,18.3,18.3,100.0,0.00,Matches
166,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,27,1990,38.0,30.8,28.8,30.7,0.08,0.03,0.00,19.9,0.00,0.00,,0.00,0.00,13.3,61.2,33.7,0.00,0.00,0.00,0.00,0.00,11.2,11.1,99.1,0.00,Matches
167,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Leicester City,26,1992,8.3,70.0,0.96,7.59,34.2,33.9,3.25,65.2,1.69,2.77,60.9,1.93,0.12,53.6,301.6,153.5,6.87,2.41,1.08,1.93,2.77,57.0,49.6,87.1,9.28,Matches
168,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,18,2000,7.4,56.2,0.54,8.38,30.8,21.8,2.30,53.9,1.76,2.97,59.1,2.03,0.14,43.5,208.5,106.4,5.54,2.43,0.14,2.16,2.57,57.2,42.6,74.5,8.38,Matches
169,Ben Gibson\Ben-Gibson,eng ENG,DF,Burnley,25,1993,0.7,54.3,7.14,20.0,32.9,2.86,1.43,52.9,1.43,1.43,100.0,1.43,0.00,37.1,195.7,60.0,0.00,0.00,0.00,0.00,0.00,32.9,30.0,91.3,0.00,Matches
170,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,31,1986,9.4,36.7,0.64,1.49,14.4,21.4,7.77,36.2,0.21,0.32,66.7,0.21,0.00,22.2,37.3,12.1,0.32,0.32,0.00,2.98,0.85,54.5,31.2,57.2,15.4,Matches
171,André Gomes\Andre-Gomes,pt POR,MF,Everton,25,1993,22.0,66.4,2.23,14.4,43.4,14.3,1.55,64.8,1.55,2.27,68.0,1.68,0.05,52.0,284.5,127.9,5.32,1.41,0.32,0.95,1.86,49.5,45.8,92.5,1.95,Matches
172,Angel Gomes\Angel-Gomes,eng ENG,MFFW,Manchester Utd,17,2000,0.3,90.0,0.00,6.67,46.7,40.0,3.33,90.0,0.00,0.00,,0.00,0.00,76.7,403.3,243.3,16.7,3.33,3.33,0.00,3.33,90.0,73.3,81.5,3.33,Matches
173,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,21,1997,11.8,78.5,5.25,32.9,45.9,5.00,0.68,74.1,0.34,0.42,80.0,0.42,0.00,56.4,238.2,115.4,1.69,0.25,0.00,0.34,0.76,54.3,53.5,98.4,1.10,Matches
174,Jon Gorenc Stanković\Jon-Gorenc-Stankovic,si SVN,MFDF,Huddersfield,22,1996,7.9,50.0,5.82,21.9,26.6,4.81,1.01,48.5,0.38,0.51,75.0,0.38,0.00,29.5,120.9,60.5,1.65,0.63,0.00,0.13,0.51,28.4,26.6,93.8,1.14,Matches
175,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,28,1990,19.3,60.6,2.85,16.6,36.0,10.6,1.19,59.1,0.41,0.78,53.3,0.41,0.05,40.6,149.3,67.7,2.44,0.52,0.21,0.78,1.14,42.5,38.9,91.6,1.40,Matches
176,Karlan Grant\Karlan-Grant,eng ENG,FWMF,Huddersfield,20,1997,9.7,33.9,0.31,2.16,17.2,17.2,3.51,32.1,1.34,2.47,54.2,1.34,0.00,24.3,154.0,79.7,3.30,1.24,1.03,2.47,2.78,52.2,24.0,46.0,8.04,Matches
177,Andre Gray\Andre-Gray,eng ENG,FW,Watford,27,1991,15.2,27.3,0.33,1.32,10.3,16.8,5.92,27.0,0.79,1.45,54.5,0.86,0.00,20.1,72.6,29.8,1.71,0.59,0.86,3.36,1.51,45.3,21.4,47.2,9.01,Matches
178,Demarai Gray\Demarai-Gray,eng ENG,FWMF,Leicester City,22,1996,22.1,44.0,0.77,6.29,19.2,22.0,3.98,43.3,2.08,3.12,66.7,2.08,0.09,37.5,216.6,111.8,6.83,1.22,1.54,2.67,2.13,45.2,33.2,73.4,7.92,Matches
179,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,16,2001,1.3,64.6,1.54,6.15,23.8,40.0,12.3,62.3,2.31,4.62,50.0,2.31,0.77,52.3,313.8,210.8,11.5,2.31,3.08,3.08,2.31,64.6,50.0,77.4,12.3,Matches
180,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,27,1991,20.7,54.3,1.45,7.73,27.2,22.9,1.93,48.4,0.48,0.58,83.3,0.48,0.00,35.6,165.9,77.1,3.48,1.55,0.14,1.45,1.01,45.8,35.7,78.0,5.85,Matches
181,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,31,1987,19.5,32.7,29.1,32.6,0.10,0.00,0.00,20.5,0.00,0.00,,0.00,0.00,12.8,61.6,42.1,0.00,0.00,0.00,0.00,0.00,9.18,9.13,99.4,0.00,Matches
182,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,19,1999,23.9,77.6,2.05,16.4,51.1,16.8,0.92,76.3,1.30,1.76,73.8,1.38,0.08,62.0,383.0,196.2,8.24,2.13,0.29,0.59,1.30,61.5,58.4,95.0,1.63,Matches
183,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,27,1990,23.7,96.0,1.77,11.1,57.7,34.8,2.32,91.0,0.72,1.01,70.8,0.76,0.04,76.0,360.6,203.6,10.0,3.71,0.17,0.80,0.51,79.4,76.2,96.0,5.15,Matches
184,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,22,1996,12.0,28.1,22.6,27.7,0.42,0.00,0.00,16.4,0.00,0.08,0.0,0.00,0.00,10.3,65.0,36.5,0.00,0.00,0.00,0.00,0.00,7.92,7.83,98.9,0.00,Matches
185,Aron Gunnarsson\Aron-Gunnarsson,is ISL,MF,Cardiff City,29,1989,25.2,46.6,3.10,10.9,25.0,12.0,0.67,40.0,0.36,0.40,90.0,0.36,0.00,20.2,73.8,33.3,1.63,0.60,0.04,0.48,0.48,19.1,16.8,88.0,0.63,Matches
186,Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,24,1994,20.5,56.7,1.46,12.6,27.0,20.2,0.68,48.4,0.54,1.12,47.8,0.54,0.10,33.2,133.1,75.2,3.61,1.46,0.20,1.02,0.39,39.3,33.1,84.3,2.93,Matches
187,Ben Hamer\Ben-Hamer,eng ENG,GK,Huddersfield,30,1987,6.1,35.2,32.0,35.2,0.00,0.00,0.00,26.1,0.00,0.00,,0.00,0.00,18.9,115.4,60.3,0.00,0.00,0.00,0.00,0.00,13.9,13.9,100.0,0.00,Matches
188,Kadeem Harris\Kadeem-Harris,eng ENG,MFFW,Cardiff City,25,1993,4.2,38.6,0.48,4.29,12.4,24.0,3.81,38.3,2.62,5.24,50.0,3.10,0.24,29.8,156.0,83.8,6.43,0.71,0.95,2.14,3.10,40.7,27.6,67.8,5.24,Matches
189,Joe Hart\Joe-Hart,eng ENG,GK,Burnley,31,1987,19.0,34.8,29.2,33.5,1.37,0.05,0.05,21.5,0.00,0.00,,0.00,0.00,13.5,91.4,59.9,0.00,0.00,0.00,0.00,0.00,10.4,10.4,100.0,0.00,Matches
190,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,23,1995,20.7,47.4,2.46,10.3,27.7,11.1,1.26,45.7,0.53,0.72,73.3,0.63,0.00,27.9,84.6,36.7,1.55,0.53,0.14,1.21,1.26,30.3,24.8,81.7,2.80,Matches
