Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
123,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,27,1991,37.6,0.03,0.00,0.00,0.32,0.59,0.03,0.19,0.82,0.66,0.00,0.03,0.00,14.0,3.94,0.93,80.9,Matches
124,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,21,1997,33.0,0.12,0.00,0.00,0.58,0.52,0.09,0.00,1.45,1.03,0.00,0.00,0.03,9.21,1.97,0.94,67.7,Matches
125,Matt Doherty\Matt-Doherty,ie IRL,DFMF,Wolves,26,1992,34.9,0.14,0.00,0.00,0.86,0.60,0.09,2.03,0.92,0.95,0.03,0.00,0.03,8.88,2.81,2.38,54.1,Matches
126,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Watford,25,1993,34.0,0.21,0.00,0.00,1.09,0.41,0.06,0.71,1.06,1.41,0.00,0.00,0.03,13.7,0.88,0.94,48.4,Matches
127,Luke Dreher\Luke-Dreher,eng ENG,MF,Crystal Palace,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
128,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,29,1989,38.0,0.03,0.00,0.00,0.03,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.13,0.00,0.00,,Matches
129,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,26,1992,34.3,0.12,0.03,0.00,0.67,0.29,0.12,0.15,0.55,0.58,0.00,0.06,0.00,10.3,4.52,1.37,76.7,Matches
130,Demeaco Duhaney\Demeaco-Duhaney,eng ENG,DF,Huddersfield,19,1998,0.5,0.00,0.00,0.00,0.00,4.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,12.0,0.00,2.00,0.0,Matches
131,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,26,1991,22.1,0.05,0.00,0.00,0.50,0.45,0.05,0.72,1.27,0.72,0.00,0.00,0.00,10.0,1.99,0.90,68.8,Matches
132,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,26,1991,35.0,0.17,0.03,0.03,0.63,0.43,0.00,0.20,0.91,0.91,0.00,0.00,0.00,10.7,2.26,1.14,66.4,Matches
133,Erik Durm\Erik-Durm,de GER,DF,Huddersfield,26,1992,22.8,0.00,0.00,0.00,0.57,0.96,0.04,2.32,1.23,1.23,0.00,0.00,0.00,9.78,0.66,1.18,35.7,Matches
134,Bruno Ecuele Manga\Bruno-Ecuele-Manga,ga GAB,DF,Cardiff City,30,1988,37.5,0.00,0.00,0.00,0.40,0.29,0.03,0.40,1.39,1.15,0.00,0.05,0.00,12.3,1.92,1.01,65.5,Matches
135,Ederson\Ederson,br BRA,GK,Manchester City,24,1993,38.0,0.05,0.00,0.00,0.05,0.08,0.00,0.00,0.00,0.03,0.00,0.05,0.00,4.00,0.00,0.00,,Matches
136,Harvey Elliot\Harvey-Elliot,eng ENG,MF,Fulham,15,2003,0.2,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
137,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,26,1992,4.2,0.00,0.00,0.00,0.24,0.00,0.24,0.24,0.00,1.19,0.00,0.00,0.00,9.05,0.48,1.43,25.0,Matches
138,Mohamed Elyounoussi\Mohamed-Elyounoussi,no NOR,MFFW,Southampton,23,1994,8.8,0.00,0.00,0.00,1.14,1.48,0.23,1.59,0.45,1.25,0.00,0.00,0.00,7.61,0.68,1.25,35.3,Matches
139,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,26,1992,30.8,0.10,0.00,0.00,0.55,0.52,0.06,1.88,0.36,0.88,0.00,0.00,0.00,9.64,0.19,0.97,16.7,Matches
140,Neil Etheridge\Neil-Etheridge,ph PHI,GK,Cardiff City,28,1990,38.0,0.05,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.79,0.00,0.00,,Matches
141,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,30,1988,22.2,0.09,0.00,0.00,0.95,0.77,0.00,0.05,1.89,0.77,0.00,0.05,0.00,10.6,2.48,1.04,70.5,Matches
142,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,33,1985,38.0,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.29,0.00,0.00,,Matches
143,Fabinho\Fabinho,br BRA,MF,Liverpool,24,1993,22.4,0.27,0.00,0.00,1.34,1.34,0.00,0.45,0.98,1.52,0.00,0.00,0.00,12.4,2.14,1.43,60.0,Matches
144,Cesc Fàbregas\Cesc-Fabregas,es ESP,MF,Chelsea,31,1987,2.0,0.50,0.00,0.00,0.50,1.50,0.00,0.00,1.00,4.50,0.00,0.00,0.00,6.50,1.50,1.50,50.0,Matches
145,Fabricio\Fabricio,es ESP,GK,Fulham,30,1987,2.0,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,,Matches
146,Marouane Fellaini\Marouane-Fellaini,be BEL,MF,Manchester Utd,30,1987,8.4,0.12,0.00,0.00,1.79,1.07,0.24,0.48,0.48,1.79,0.12,0.00,0.00,9.52,2.86,1.67,63.2,Matches
147,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,27,1991,22.8,0.04,0.00,0.00,0.53,0.61,0.13,2.54,1.36,1.32,0.00,0.04,0.00,8.16,0.26,0.61,30.0,Matches
148,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,29,1989,16.5,0.12,0.00,0.00,0.73,0.42,0.06,0.30,1.64,0.97,0.00,0.00,0.00,9.76,1.70,1.15,59.6,Matches
149,Fernandinho\Fernandinho,br BRA,MF,Manchester City,33,1985,26.4,0.19,0.00,0.00,1.52,1.02,0.08,0.23,1.14,1.89,0.00,0.04,0.00,12.2,1.86,1.70,52.1,Matches
150,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,26,1991,29.0,0.00,0.00,0.00,1.38,0.38,0.31,0.83,0.31,1.00,0.00,0.00,0.00,5.76,0.72,1.97,26.9,Matches
151,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,18,2000,3.7,0.00,0.00,0.00,1.08,1.35,0.00,1.35,0.54,1.89,0.00,0.00,0.00,8.38,0.27,1.35,16.7,Matches
152,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,30,1988,1.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,,Matches
153,Ben Foster\Ben-Foster,eng ENG,GK,Watford,35,1983,38.0,0.03,0.00,0.00,0.05,0.24,0.00,0.00,0.00,0.00,0.00,0.05,0.00,5.32,0.00,0.00,,Matches
154,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Fulham,20,1998,8.8,0.34,0.00,0.00,0.80,0.11,0.00,1.14,0.91,0.80,0.00,0.11,0.11,6.82,0.34,0.91,27.3,Matches
155,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,20,1998,9.9,0.30,0.10,0.00,1.62,0.91,0.00,0.61,1.01,2.12,0.00,0.20,0.00,10.2,2.22,1.52,59.5,Matches
156,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,33,1985,13.7,0.07,0.00,0.00,0.73,0.58,0.22,2.70,1.31,0.95,0.00,0.00,0.00,10.4,2.48,1.97,55.7,Matches
157,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,24,1994,35.2,0.06,0.00,0.00,0.17,1.90,0.28,4.43,0.37,0.17,0.03,0.00,0.00,6.11,0.23,0.60,27.6,Matches
158,Fred\Fred,br BRA,MF,Manchester Utd,25,1993,11.6,0.17,0.00,0.00,2.16,1.55,0.09,0.52,1.29,2.16,0.00,0.09,0.00,12.2,0.26,1.03,20.0,Matches
159,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,25,1992,12.1,0.41,0.00,0.00,0.74,0.83,0.08,1.65,0.58,1.40,0.00,0.08,0.00,8.18,1.40,0.74,65.4,Matches
160,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,32,1986,2.3,0.00,0.00,0.00,1.30,0.87,0.00,6.09,1.30,0.87,0.00,0.00,0.00,12.6,0.87,0.87,50.0,Matches
161,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,26,1991,5.3,0.00,0.00,0.00,1.70,1.51,0.19,0.57,0.75,0.38,0.00,0.00,0.00,5.28,0.94,3.58,20.8,Matches
162,Sam Gallagher\Sam-Gallagher,eng ENG,FW,Southampton,22,1995,0.4,0.00,0.00,0.00,10.0,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,22.5,18.2,Matches
163,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,28,1989,31.4,0.19,0.00,0.00,1.72,1.21,0.00,0.22,1.69,3.09,0.00,0.03,0.00,14.2,0.76,0.92,45.3,Matches
164,James Garner\James-Garner,eng ENG,MF,Manchester Utd,17,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
165,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,26,1992,3.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,,Matches
166,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,27,1990,38.0,0.03,0.00,0.00,0.03,0.11,0.00,0.00,0.00,0.03,0.00,0.00,0.00,4.37,0.00,0.00,,Matches
167,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Leicester City,26,1992,8.3,0.36,0.00,0.00,1.57,0.96,0.00,2.89,1.08,1.08,0.00,0.00,0.00,8.92,0.60,1.08,35.7,Matches
168,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,18,2000,7.4,0.14,0.00,0.00,1.08,0.81,0.27,0.95,0.14,0.27,0.00,0.00,0.00,8.24,1.08,1.62,40.0,Matches
169,Ben Gibson\Ben-Gibson,eng ENG,DF,Burnley,25,1993,0.7,1.43,0.00,0.00,2.86,0.00,0.00,0.00,0.00,2.86,0.00,0.00,0.00,14.3,4.29,1.43,75.0,Matches
170,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,31,1986,9.4,0.11,0.00,0.00,1.28,0.64,0.64,0.00,0.32,0.21,0.00,0.00,0.00,2.34,2.87,1.60,64.3,Matches
171,André Gomes\Andre-Gomes,pt POR,MF,Everton,25,1993,22.0,0.32,0.00,0.00,2.23,1.23,0.00,0.82,0.95,1.45,0.00,0.00,0.00,12.1,1.41,1.14,55.4,Matches
172,Angel Gomes\Angel-Gomes,eng ENG,MFFW,Manchester Utd,17,2000,0.3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.0,0.00,0.00,,Matches
173,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,21,1997,11.8,0.17,0.00,0.00,1.02,0.76,0.00,0.76,1.44,0.93,0.00,0.00,0.00,11.9,1.44,0.85,63.0,Matches
174,Jon Gorenc Stanković\Jon-Gorenc-Stankovic,si SVN,MFDF,Huddersfield,22,1996,7.9,0.25,0.00,0.00,1.14,1.52,0.00,0.13,0.51,1.90,0.00,0.00,0.00,9.62,2.03,1.90,51.6,Matches
175,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,28,1990,19.3,0.41,0.00,0.00,1.50,1.24,0.10,0.21,0.88,1.30,0.00,0.00,0.00,11.7,0.98,1.45,40.4,Matches
176,Karlan Grant\Karlan-Grant,eng ENG,FWMF,Huddersfield,20,1997,9.7,0.00,0.00,0.00,0.82,0.82,0.41,0.82,0.31,0.10,0.10,0.00,0.00,5.36,0.62,3.81,14.0,Matches
177,Andre Gray\Andre-Gray,eng ENG,FW,Watford,27,1991,15.2,0.13,0.00,0.00,0.79,0.59,1.05,0.59,0.20,0.20,0.00,0.00,0.00,3.22,0.72,2.83,20.4,Matches
178,Demarai Gray\Demarai-Gray,eng ENG,FWMF,Leicester City,22,1996,22.1,0.09,0.00,0.00,0.68,0.72,0.14,1.72,0.54,0.59,0.00,0.00,0.00,6.20,0.36,0.86,29.6,Matches
179,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,16,2001,1.3,0.00,0.00,0.00,0.00,0.77,1.54,2.31,0.00,0.77,0.00,0.00,0.00,6.92,0.00,0.77,0.0,Matches
180,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,27,1991,20.7,0.05,0.00,0.00,0.58,0.68,0.24,3.14,0.43,0.72,0.05,0.05,0.00,7.29,0.19,1.21,13.8,Matches
181,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,31,1987,19.5,0.10,0.00,0.00,0.05,0.31,0.00,0.00,0.00,0.00,0.00,0.05,0.00,5.08,0.00,0.00,,Matches
182,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,19,1999,23.9,0.38,0.00,0.00,1.05,2.59,0.00,0.46,1.09,1.05,0.00,0.00,0.00,11.4,0.67,0.59,53.3,Matches
183,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,27,1990,23.7,0.13,0.00,0.00,0.59,0.97,0.00,1.18,0.89,0.42,0.00,0.00,0.00,10.1,0.72,0.76,48.6,Matches
184,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,22,1996,12.0,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.67,0.00,0.00,,Matches
185,Aron Gunnarsson\Aron-Gunnarsson,is ISL,MF,Cardiff City,29,1989,25.2,0.20,0.00,0.00,1.07,1.19,0.00,1.98,1.35,1.90,0.00,0.00,0.00,13.8,1.51,1.11,57.6,Matches
186,Florent Hadergjonaj\Florent-Hadergjonaj,xk KVX,DFMF,Huddersfield,24,1994,20.5,0.05,0.00,0.00,0.59,0.93,0.10,3.32,0.83,0.54,0.00,0.05,0.00,8.93,0.73,0.63,53.6,Matches
187,Ben Hamer\Ben-Hamer,eng ENG,GK,Huddersfield,30,1987,6.1,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.23,0.00,0.00,,Matches
188,Kadeem Harris\Kadeem-Harris,eng ENG,MFFW,Cardiff City,25,1993,4.2,0.24,0.00,0.00,0.95,1.19,0.24,3.33,0.24,0.48,0.00,0.00,0.00,5.71,1.19,0.95,55.6,Matches
189,Joe Hart\Joe-Hart,eng ENG,GK,Burnley,31,1987,19.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.05,0.00,0.00,,Matches
190,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,23,1995,20.7,0.14,0.05,0.00,1.55,0.68,0.00,0.43,1.64,2.08,0.00,0.00,0.00,10.9,1.64,1.45,53.1,Matches
191,Eden Hazard\Eden-Hazard,be BEL,FW,Chelsea,27,1991,32.5,0.06,0.00,0.00,0.37,3.20,0.34,2.52,0.40,0.18,0.03,0.00,0.00,5.32,0.43,0.62,41.2,Matches
192,Rhys Healey\Rhys-Healey,wal WAL,FWMF,Cardiff City,23,1994,0.6,0.00,0.00,0.00,1.67,1.67,0.00,6.67,0.00,0.00,0.00,0.00,0.00,3.33,1.67,1.67,50.0,Matches
193,Tom Heaton\Tom-Heaton,eng ENG,GK,Burnley,32,1986,19.0,0.16,0.00,0.00,0.05,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.58,0.00,0.00,,Matches
194,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,28,1990,22.1,0.09,0.05,0.05,1.18,0.54,0.09,1.40,1.00,1.67,0.00,0.00,0.00,12.6,0.72,0.72,50.0,Matches
195,Jeff Hendrick\Jeff-Hendrick,ie IRL,MFFW,Burnley,26,1992,22.9,0.17,0.00,0.00,0.79,0.57,0.39,1.18,0.66,1.09,0.00,0.04,0.00,8.08,0.52,1.05,33.3,Matches
196,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,31,1987,17.5,0.00,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.91,0.00,0.00,,Matches
197,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,30,1988,14.8,0.14,0.00,0.00,0.61,2.30,0.81,0.54,0.34,0.14,0.14,0.00,0.00,3.11,0.34,1.08,23.8,Matches
198,Ander Herrera\Ander-Herrera,es ESP,MF,Manchester Utd,28,1989,15.6,0.26,0.00,0.00,1.35,1.28,0.00,0.45,2.31,2.37,0.00,0.06,0.00,10.0,0.26,0.58,30.8,Matches
199,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,26,1992,22.7,0.09,0.04,0.00,0.48,0.84,0.97,1.10,0.48,0.31,0.04,0.00,0.00,5.68,0.22,1.01,17.9,Matches
200,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,Chelsea,30,1987,12.1,0.00,0.00,0.00,0.50,0.17,0.91,0.33,0.00,0.41,0.00,0.00,0.00,3.22,0.33,1.07,23.5,Matches
201,Wesley Hoedt\Wesley-Hoedt,nl NED,DF,Southampton,24,1994,13.0,0.15,0.00,0.00,1.15,1.08,0.00,0.23,1.15,0.85,0.00,0.00,0.15,13.1,1.23,1.08,53.3,Matches
202,Jonathan Hogg\Jonathan-Hogg,eng ENG,MF,Huddersfield,29,1988,26.3,0.30,0.04,0.00,2.21,1.33,0.04,0.27,2.21,2.28,0.00,0.00,0.00,17.2,0.87,0.99,46.9,Matches
203,Junior Hoilett\Junior-Hoilett,ca CAN,FWMF,Cardiff City,28,1990,23.8,0.17,0.00,0.00,1.47,1.60,0.34,1.89,0.92,1.01,0.04,0.00,0.00,7.94,0.55,1.81,23.2,Matches
204,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,22,1995,9.0,0.11,0.00,0.00,0.67,0.22,0.00,0.00,0.89,1.11,0.00,0.00,0.00,10.3,1.89,0.67,73.9,Matches
205,José Holebas\Jose-Holebas,gr GRE,DF,Watford,34,1984,26.6,0.45,0.04,0.00,1.28,0.56,0.08,3.42,0.79,1.69,0.00,0.00,0.00,11.0,1.65,1.17,58.7,Matches
206,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,21,1996,4.5,0.22,0.00,0.00,0.44,1.56,0.22,0.00,0.44,0.44,0.00,0.00,0.00,14.4,1.56,2.00,43.8,Matches
207,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,17,2000,4.4,0.00,0.00,0.00,0.23,1.36,0.68,4.55,0.68,1.36,0.00,0.00,0.00,5.00,0.00,0.45,0.0,Matches
208,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,23,1995,26.9,0.19,0.00,0.00,2.01,2.64,0.00,0.78,0.82,1.56,0.00,0.00,0.00,9.44,0.71,1.00,41.3,Matches
209,Emerson Hyndman\Emerson-Hyndman,us USA,MF,Bournemouth,22,1996,0.4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,7.50,0.00,2.50,0.0,Matches
210,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,22,1995,30.7,0.26,0.07,0.03,1.63,1.53,0.00,0.62,1.89,2.08,0.00,0.00,0.00,14.4,0.98,0.78,55.6,Matches
211,Jordon Ibe\Jordon-Ibe,eng ENG,MFFW,Bournemouth,22,1995,8.9,0.11,0.00,0.00,0.90,1.12,0.00,2.47,0.00,0.34,0.00,0.00,0.00,6.63,0.11,0.56,16.7,Matches
212,Vicente Iborra\Vicente-Iborra,es ESP,MF,Leicester City,30,1988,2.5,0.00,0.00,0.00,2.40,0.40,0.00,0.40,2.00,1.60,0.00,0.00,0.00,11.2,2.40,0.80,75.0,Matches
213,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,21,1996,10.5,0.19,0.00,0.00,1.33,0.67,0.76,0.67,0.00,0.57,0.10,0.00,0.00,4.86,0.86,2.29,27.3,Matches
214,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,26,1992,18.3,0.05,0.00,0.00,0.87,1.20,0.33,0.93,0.60,0.87,0.16,0.00,0.00,4.48,0.77,1.75,30.4,Matches
215,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Arsenal,22,1996,21.9,0.00,0.00,0.00,0.37,0.59,0.09,3.01,0.59,0.78,0.00,0.00,0.00,5.75,0.14,0.68,16.7,Matches
216,José Izquierdo\Jose-Izquierdo,co COL,MFFW,Brighton,26,1992,8.8,0.11,0.00,0.00,0.68,0.68,0.45,0.80,0.57,0.91,0.11,0.00,0.00,7.73,0.45,1.25,26.7,Matches
217,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Everton,35,1982,3.7,0.00,0.27,0.00,0.54,0.81,0.00,0.00,0.27,1.35,0.00,0.00,0.00,12.2,2.97,3.24,47.8,Matches
218,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,24,1993,11.3,0.18,0.00,0.00,1.68,0.71,0.53,1.42,0.71,2.12,0.00,0.09,0.00,7.70,0.71,1.24,36.4,Matches
219,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,29,1989,16.9,0.18,0.00,0.00,0.95,0.06,0.06,3.31,1.18,0.95,0.00,0.00,0.00,11.6,0.53,0.47,52.9,Matches
220,Vincent Janssen\Vincent-Janssen,nl NED,FW,Tottenham,24,1994,0.4,0.00,0.00,0.00,5.00,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,5.00,50.0,Matches
221,Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,Arsenal,26,1992,1.8,0.00,0.00,0.00,0.56,0.00,0.00,1.11,0.00,1.67,0.00,0.00,0.00,6.67,0.56,0.56,50.0,Matches
222,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,21,1997,11.5,0.09,0.00,0.00,1.04,1.57,1.30,0.52,0.43,0.52,0.00,0.00,0.00,4.96,0.52,2.43,17.6,Matches
223,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,27,1991,34.6,0.12,0.00,0.00,1.18,1.13,0.95,1.13,0.64,0.49,0.03,0.00,0.00,5.61,1.42,2.11,40.2,Matches
224,Stefan Johansen\Stefan-Johansen,no NOR,MF,Fulham,27,1991,4.6,0.87,0.00,0.00,1.30,0.43,0.00,0.87,0.65,1.09,0.00,0.00,0.00,11.5,0.22,0.43,33.3,Matches
225,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,18,2000,0.7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86,1.43,0.00,0.00,0.00,1.43,0.00,0.00,,Matches
226,Tyreke Johnson\Tyreke-Johnson,eng ENG,FW,Southampton,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
227,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,26,1992,14.0,0.07,0.00,0.00,0.57,0.71,0.00,0.14,1.43,1.29,0.00,0.00,0.00,11.0,2.50,1.14,68.6,Matches
228,Jorginho\Jorginho,it ITA,MF,Chelsea,26,1991,35.1,0.23,0.00,0.00,0.94,0.63,0.00,0.11,1.23,1.57,0.00,0.00,0.00,12.1,0.23,0.48,32.0,Matches
229,Joselu\Joselu,es ESP,FW,Newcastle Utd,28,1990,6.6,0.15,0.00,0.00,0.76,1.06,0.61,0.61,0.15,1.06,0.00,0.00,0.00,5.30,3.48,4.24,45.1,Matches
230,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,21,1996,26.2,0.42,0.00,0.00,1.60,2.10,0.23,1.76,0.38,0.73,0.00,0.00,0.00,6.37,0.61,1.72,26.2,Matches
231,Mathias Jørgensen\Mathias-Jorgensen,dk DEN,DF,Huddersfield,28,1990,23.9,0.25,0.00,0.00,1.38,0.59,0.00,0.00,1.92,0.92,0.00,0.04,0.00,12.0,1.17,1.42,45.2,Matches
232,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,27,1991,17.6,0.23,0.06,0.06,1.31,0.80,0.00,0.00,0.97,1.02,0.00,0.06,0.00,9.94,2.61,1.42,64.8,Matches
233,Elias Kachunga\Elias-Kachunga,cd COD,FWMF,Huddersfield,26,1992,13.1,0.15,0.00,0.00,1.83,1.60,0.69,0.99,0.61,0.69,0.00,0.08,0.00,5.65,1.22,1.60,43.2,Matches
234,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWMF,Fulham,23,1995,7.7,0.26,0.00,0.00,3.12,0.52,0.91,2.21,0.26,1.04,0.13,0.00,0.00,7.40,1.43,1.43,50.0,Matches
235,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,25,1993,26.9,0.19,0.00,0.00,1.15,1.93,0.37,0.78,0.15,0.26,0.04,0.00,0.00,3.27,1.26,2.01,38.6,Matches
236,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,27,1991,34.4,0.09,0.00,0.00,1.02,0.44,0.17,0.67,1.25,1.77,0.00,0.00,0.00,10.3,0.49,0.96,34.0,Matches
237,Beram Kayal\Beram-Kayal,il ISR,MF,Brighton,30,1988,10.4,0.38,0.00,0.00,1.73,0.67,0.00,0.58,0.77,2.60,0.00,0.10,0.00,9.42,1.06,1.83,36.7,Matches
238,Michael Keane\Michael-Keane,eng ENG,DF,Everton,25,1993,33.0,0.06,0.00,0.00,0.70,0.21,0.00,0.12,1.03,0.82,0.00,0.00,0.00,12.6,5.06,2.67,65.5,Matches
239,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,26,1992,1.2,0.00,0.00,0.00,0.00,0.83,0.00,1.67,0.83,1.67,0.00,0.00,0.00,5.00,3.33,1.67,66.7,Matches
240,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,23,1995,15.4,0.00,0.00,0.00,1.56,1.04,0.00,0.39,0.58,1.30,0.00,0.00,0.00,9.22,0.52,0.97,34.8,Matches
241,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,28,1990,12.3,0.16,0.00,0.00,0.49,0.08,0.00,0.00,0.81,1.14,0.00,0.00,0.08,6.91,2.36,1.79,56.9,Matches
242,Kenedy\Kenedy,br BRA,MFFW,Newcastle Utd,22,1996,15.0,0.07,0.00,0.00,1.20,1.47,0.33,1.27,1.47,1.53,0.00,0.00,0.00,10.9,0.40,0.73,35.3,Matches
243,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,21,1997,8.8,0.11,0.00,0.00,1.14,0.11,0.00,1.70,0.80,1.36,0.00,0.00,0.00,12.3,2.16,0.91,70.4,Matches
244,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,21,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
245,Joshua King\Joshua-King,no NOR,FW,Bournemouth,26,1992,32.9,0.09,0.00,0.00,1.58,1.37,0.21,1.49,0.21,0.76,0.06,0.00,0.00,5.90,1.58,2.37,40.0,Matches
246,Anthony Knockaert\Anthony-Knockaert,fr FRA,FWMF,Brighton,26,1991,20.4,0.20,0.05,0.00,1.13,0.98,0.15,2.45,0.98,0.83,0.00,0.00,0.00,7.55,0.54,0.34,61.1,Matches
